rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_BEYLA,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_SCARNA11,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_RBMY1B,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ATP5E,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY2EP,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_GOLGA8F,methylation_gene__GENE_POMP,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_CSTB,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_MMP27,methylation_gene__GENE_NFXL1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_OR4N3P,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_OR51L1,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_PCMT1,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_NES,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_CXORF66,cnv_log2__GENE_JPX,cnv_log2__GENE_MIR374C,cnv_log2__GENE_MIR421,cnv_log2__GENE_ZCCHC13,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_MIR545,cnv_log2__GENE_MIR374A,cnv_log2__GENE_MIR374B,cnv_log2__GENE_FTX,cnv_log2__GENE_KIAA2022,rnaseq_gene__GENE_KRT33A,methylation_gene__GENE_C12ORF76,rnaseq_gene__GENE_F9,methylation_gene__GENE_PDHX;APIP,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_KRTAP10-12,rnaseq_gene__GENE_REG3G,methylation_gene__GENE_LIN37,rnaseq_gene__GENE_OR7E5P,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_FLJ25328,methylation_gene__GENE_SKIL,methylation_gene__GENE_YAP1,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_C7ORF66,rnaseq_gene__GENE_RBMY1J,target
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.27001813,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.37772125,-0.078952044,-0.088819906,-0.1624775,-0.14566335,-0.0843408,-0.41303852,-0.42363796,-0.13319255,2.0236545,-0.2440718,-0.10152546,-0.13055657,-0.48110306,-0.09187428,-0.10746877,-0.5196826,-0.31747308,-0.18871155,-0.39832625,0.6802032,-0.60159594,-0.68714106,-0.111356184,0.07258657,-0.09052918,-0.8536542,-0.08764268,-0.06100211,-0.20701273,-0.3769834,-0.08532813,0.31751198,-0.21009833,0.06902449,-0.06043523,-0.08460147,-0.0580049,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,0.4717778,0.3613489,-0.16356814,-0.4764028,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.4470259,-0.22457904,-0.14965495,-0.07312907,-0.47301775,0.08152428,-0.44862157,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,22.5389,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.64602077,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.61849916,-0.078952044,-0.088819906,-0.21174525,-0.14566335,-0.0843408,-0.5215618,-0.30734047,-0.13319255,1.5901837,-0.19830853,-0.10152546,-0.13055657,0.025108969,-0.09187428,-0.10746877,-0.7783792,-0.19159316,-0.65241337,-0.44542503,-0.17918229,0.12886383,-0.46813455,-0.111356184,-0.81440836,-0.09052918,-0.011154196,-0.08764268,-0.06100211,-0.25749204,-0.1946411,-0.08532813,-0.02948596,-0.21009833,-0.35840005,-0.10881318,-0.08460147,-0.10632431,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11076366,-0.10305267,-0.15528625,-0.43427563,-0.16356814,-0.48891458,-0.095991835,-0.11326064,-0.097908616,-0.14856827,2.3745875,2.3164744,-0.14965495,-0.07312907,-0.6569349,-0.13183242,-0.04484727,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,11.385966,-0.17159243,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.089652665,-0.078952044,-0.088819906,-0.53454053,-0.14566335,-0.0843408,-0.058374114,0.43385053,-0.13319255,-0.124300115,-0.3105506,-0.10152546,-0.13055657,0.3493631,-0.09187428,-0.10746877,-0.10976602,-0.5538869,-2.3487213,-0.15614073,1.3018913,0.1038497,0.046717647,-0.111356184,0.20568736,-0.09052918,-0.09512645,-0.08764268,-0.06100211,-0.29998386,-0.5595649,-0.08532813,-0.3491212,-0.21009833,0.262659,0.019042816,-0.08460147,0.021376984,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.016621284,0.024095394,-0.15528625,-0.13564649,-0.16356814,-0.51066464,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.18392819,-0.22457904,-0.14965495,-0.07312907,-1.0035613,-0.6250064,0.3947778,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.018202279,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.24437355,-0.078952044,-0.088819906,-0.8066966,-0.14566335,-0.0843408,0.12447131,0.05981499,-0.13319255,-0.124300115,-0.69975686,-0.10152546,-0.13055657,0.6131324,-0.09187428,-0.10746877,-0.76884687,0.085191056,-2.6393144,-0.35541484,-0.17918229,0.142333,-0.26877403,-0.111356184,-0.6774223,-0.09052918,-0.31757143,-0.08764268,-0.06100211,-0.3722232,0.53389186,-0.08532813,1.0346911,-0.21009833,-0.8083959,-1.4979511,-0.08460147,-1.4937816,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.4976203,-1.494784,-1.4844991,-0.15528625,-0.67745405,-0.16356814,3.9297261,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.5759442,-0.22457904,-0.14965495,-0.07312907,-0.8719687,-0.5653113,0.55456567,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,11.354515,-0.05596226,-0.086499214,0.61431694,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.051941443,8.474927,-0.088819906,0.31918794,-0.14566335,-0.0843408,-0.19565326,0.118455075,-0.13319255,-0.124300115,-0.32228607,-0.10152546,-0.13055657,0.36237758,-0.09187428,-0.10746877,-0.8705573,0.05729332,-2.419746,-0.4500761,-0.17918229,0.1510849,0.035972156,-0.111356184,0.16987951,-0.09052918,-0.199979,-0.08764268,-0.06100211,-0.41873032,0.016771745,10.350589,-0.5244154,-0.21009833,-0.09898204,0.17799892,-0.08460147,0.18014075,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17499176,0.18217137,-0.15528625,0.63017875,-0.16356814,-0.23095793,6.426798,-0.11326064,-0.097908616,-0.14856827,0.08656292,-0.22457904,-0.14965495,-0.07312907,0.17266777,-0.27262545,0.32646093,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.31730682,-0.10833606,-0.06268985,2.2753406,-0.064649016,-0.1006545,-0.35146442,-0.078952044,-0.088819906,-0.58755416,-0.14566335,-0.0843408,-0.18060705,-0.25905398,-0.13319255,-0.124300115,-0.5749419,-0.10152546,-0.13055657,-0.27670336,-0.09187428,-0.10746877,-0.83883494,-0.3610953,-2.2627993,-0.2973828,-0.17918229,0.20841801,0.25936037,-0.111356184,-1.004865,-0.09052918,-0.28589997,-0.08764268,-0.06100211,-0.26814315,-0.37243176,16.039307,-0.39750063,-0.21009833,-0.3105666,-0.029335126,-0.08460147,-0.026942424,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03157843,-0.024014685,-0.15528625,0.32152614,-0.16356814,0.048358824,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.09524534,-0.22457904,-0.14965495,-0.07312907,-0.7868644,0.501101,0.09770099,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.24081953,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.4698372,-0.078952044,5.781089,-0.3167794,-0.14566335,-0.0843408,-0.6941865,-0.3919346,-0.13319255,-0.124300115,-0.15204445,-0.10152546,-0.13055657,-0.47606903,-0.09187428,-0.10746877,-0.5756078,-0.055449735,0.25639227,-0.50655127,-0.17918229,-0.45607132,-0.10216779,-0.111356184,-0.34889886,-0.09052918,-0.28082573,-0.08764268,-0.06100211,-0.28060678,-0.24698107,-0.08532813,-0.0879363,5.0557,-0.3911615,0.8691124,-0.08460147,0.870418,0.8615505,0.8615505,0.8615505,0.8615505,0.8615505,0.8615505,0.8615505,0.86355907,0.86945826,-0.15528625,-0.03537746,1.3956978,-0.12041524,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.12010587,-0.22457904,-0.14965495,-0.07312907,-0.67878217,-0.7275593,-0.22323471,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.7946994,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.0694527,-0.078952044,-0.088819906,-0.15306638,-0.14566335,-0.0843408,-0.19233066,-0.13001686,-0.13319255,-0.124300115,0.07412458,-0.10152546,-0.13055657,0.8465204,-0.09187428,-0.10746877,2.4313114,-0.36333272,0.05953766,0.5607693,-0.17918229,1.2818899,1.5422571,-0.111356184,0.9203804,-0.09052918,0.5596808,-0.08764268,-0.06100211,-0.22999623,-0.21871938,-0.08532813,0.53731704,-0.21009833,0.5421495,0.084698595,-0.08460147,0.08695333,0.07975223,0.07975223,0.07975223,0.07975223,0.07975223,0.07975223,0.07975223,0.082035184,0.08938765,-0.15528625,-0.4164944,-0.16356814,0.026030228,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.10067404,-0.22457904,-0.14965495,-0.07312907,1.7428025,0.5913754,-0.45307666,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.2679388,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.22904722,-0.078952044,-0.088819906,0.4769359,2.4241536,-0.0843408,0.44569507,0.20407313,1.1806256,-0.124300115,0.26410148,-0.10152546,3.7585952,0.1298113,-0.09187428,-0.10746877,0.024809988,0.24733075,0.16883019,0.47489756,-0.17918229,0.62335986,0.94039977,-0.111356184,-1.0527643,-0.09052918,-0.41365224,-0.08764268,-0.06100211,0.04186395,0.14186387,-0.08532813,0.18710871,-0.21009833,0.7334708,0.053598493,-0.08460147,0.05589085,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.051049657,0.05845974,-0.15528625,-0.699565,-0.16356814,0.36578327,-0.095991835,-0.11326064,-0.097908616,-0.14856827,1.0469671,8.120525,-0.14965495,-0.07312907,0.53724325,0.52645737,0.6961016,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.34196898,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.15049985,-0.078952044,-0.088819906,0.123120114,-0.14566335,-0.0843408,0.25169942,0.024229767,-0.13319255,-0.124300115,0.19191237,16.155277,-0.13055657,-0.4048316,-0.09187428,-0.10746877,-0.72070915,0.4872017,0.14155546,0.22714132,-0.17918229,-0.28914773,-0.6417039,-0.111356184,-0.39594686,-0.09052918,-0.19457753,-0.08764268,-0.06100211,-0.28901985,0.09763272,-0.08532813,0.6278313,-0.21009833,0.41636577,0.005220545,-0.08460147,0.0075714365,0.00053919,0.00053919,0.00053919,0.00053919,0.00053919,0.00053919,0.00053919,0.0028499367,0.010349655,-0.15528625,0.08070291,-0.16356814,-0.37176585,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.34010282,-0.22457904,-0.14965495,-0.07312907,-0.36883366,-0.031558026,0.19276783,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.538897,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.68581766,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.20836996,-0.078952044,-0.088819906,0.29451254,19.774147,-0.0843408,0.105045505,1.0413711,19.98224,-0.124300115,0.3998545,-0.10152546,-0.13055657,0.18352059,-0.09187428,-0.10746877,-1.0279124,0.7832658,-0.52389026,0.35703,-0.17918229,0.46147645,0.642824,19.22595,-0.99471503,-0.09052918,0.49820706,-0.08764268,-0.06100211,-0.30081132,0.13312858,-0.08532813,0.99408966,-0.21009833,-0.3522765,-0.2954138,-0.08460147,-0.29269916,-0.29909274,-0.29909274,-0.29909274,-0.29909274,-0.29909274,-0.29909274,-0.29909274,-0.29667684,-0.2886201,15.496106,-0.41193813,-0.16356814,0.68364096,-0.095991835,13.717671,-0.097908616,-0.14856827,0.26770157,6.9268756,-0.14965495,-0.07312907,-0.028791849,0.25989112,0.29398036,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.9121111,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.09056383,-0.078952044,-0.088819906,-0.4732843,-0.14566335,-0.0843408,-0.21270786,0.3974052,-0.13319255,-0.124300115,-0.39186043,-0.10152546,-0.13055657,2.233539,-0.09187428,-0.10746877,1.9154909,-0.519671,-0.41924065,0.7612616,-0.17918229,0.66104245,1.9135875,-0.111356184,0.96047544,-0.09052918,0.24242541,-0.08764268,-0.06100211,-0.08033596,-0.2830844,-0.08532813,0.050677955,-0.21009833,1.0759822,-0.66170394,-0.08460147,-0.6585461,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.6641615,-0.66161746,-0.6528821,-0.15528625,-0.9021931,-0.16356814,-0.06215193,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.4812838,-0.22457904,-0.14965495,-0.07312907,0.8698437,-0.18219383,-0.016082572,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.09895233,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.19928555,-0.078952044,-0.088819906,0.41031283,-0.14566335,-0.0843408,-0.14088577,-0.35979024,-0.13319255,-0.124300115,0.1612338,-0.10152546,-0.13055657,-0.22177564,-0.09187428,-0.10746877,-0.06442694,0.33333233,-0.16152227,0.20918356,-0.17918229,0.40611222,0.9342918,-0.111356184,-0.7748294,-0.09052918,-0.22263543,-0.08764268,-0.06100211,-0.1513587,0.0006792462,-0.08532813,0.51957345,-0.21009833,-0.17888542,-0.25049144,-0.08460147,-0.24783117,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25191996,-0.24394648,-0.15528625,-0.011788378,-0.16356814,-0.2125902,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.35820115,-0.22457904,-0.14965495,-0.07312907,-0.47248733,-0.085638024,0.44589475,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.2936804,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.28352615,-0.078952044,-0.088819906,2.8909984,1.6939201,-0.0843408,1.1185255,-0.032233752,-0.13319255,-0.124300115,0.42340925,-0.10152546,-0.13055657,-0.11658203,-0.09187428,-0.10746877,0.45167136,0.37266877,0.08928157,1.0856438,-0.17918229,-0.6676867,0.512404,-0.111356184,18.188765,-0.09052918,-0.3412913,-0.08764268,-0.06100211,13.100115,0.394542,-0.08532813,0.82922006,17.457481,-0.22205085,0.60994476,16.160673,0.611564,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.6053463,0.61172557,-0.15528625,-0.97270757,-0.16356814,0.11827555,-0.095991835,-0.11326064,-0.097908616,13.166996,0.661954,3.6320562,-0.14965495,16.892889,0.15733345,0.21041635,0.6896648,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.16953218,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.413638,-0.078952044,-0.088819906,0.2845695,-0.14566335,-0.0843408,-0.055509664,-0.4627856,-0.13319255,-0.124300115,0.37843108,-0.10152546,-0.13055657,1.2828323,-0.09187428,-0.10746877,-0.424665,0.23551483,-0.5430315,0.16927129,-0.17918229,-0.36326516,-0.29535565,-0.111356184,-0.03187897,-0.09052918,-0.27378407,-0.08764268,-0.06100211,-0.22246805,-0.25881225,-0.08532813,0.3124521,-0.21009833,0.017357003,-0.79647106,-0.08460147,-0.7931501,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.7958881,-0.7869031,0.9401304,0.8787027,-0.16356814,0.7142631,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.3582797,-0.22457904,-0.14965495,-0.07312907,0.056547172,-0.050483577,0.50854295,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.5816599,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.13619953,-0.078952044,-0.088819906,0.53103924,-0.14566335,-0.0843408,0.068354815,0.32550648,-0.13319255,-0.124300115,0.6562321,-0.10152546,-0.13055657,0.33213532,-0.09187428,-0.10746877,-0.3369723,0.24086337,-0.13446935,0.55795634,-0.17918229,-0.5059836,-0.46730524,-0.111356184,-0.9905383,-0.09052918,-0.057555456,-0.08764268,-0.06100211,-0.25690153,0.189148,-0.08532813,-0.03730018,-0.21009833,-0.2655115,-0.20211348,-0.08460147,-0.19951174,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20372026,-0.19583638,-0.15528625,-4.2389483,-0.16356814,-0.2948312,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.83383405,-0.22457904,-0.14965495,-0.07312907,-0.52555305,0.04646473,0.79015607,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,22.538898,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.2553782,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.46581027,-0.078952044,-0.088819906,0.45772704,-0.14566335,-0.0843408,0.84608066,1.1520486,-0.13319255,-0.124300115,0.68139535,-0.10152546,-0.13055657,0.6050128,-0.09187428,-0.10746877,-0.32424295,0.5128703,0.14187373,0.38917828,-0.17918229,0.35451695,0.63170683,-0.111356184,1.3101503,-0.09052918,0.27469352,-0.08764268,-0.06100211,10.727765,0.5053688,-0.08532813,0.88588667,-0.21009833,0.34656927,-0.01205729,-0.08460147,-0.009685494,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.016681034,-0.014364245,-0.0068325154,-0.15528625,-0.42673215,-0.16356814,0.18263076,-0.095991835,-0.11326064,-0.097908616,-0.14856827,1.1398011,-0.22457904,-0.14965495,-0.07312907,0.062029015,0.7968994,17.037897,-0.09038089,-0.13871242,1
