endpoint,model_name,fpr,tpr
os_3yr,tabpfn_v2_6,0.12371134020618557,0.24390243902439024
os_3yr,tabpfn_v2_6,0.12371134020618557,0.25365853658536586
os_3yr,tabpfn_v2_6,0.12371134020618557,0.2634146341463415
os_3yr,tabpfn_v2_6,0.13058419243986255,0.2634146341463415
os_3yr,tabpfn_v2_6,0.13402061855670103,0.2780487804878049
os_3yr,tabpfn_v2_6,0.13745704467353953,0.2780487804878049
os_3yr,tabpfn_v2_6,0.140893470790378,0.28780487804878047
os_3yr,tabpfn_v2_6,0.14776632302405499,0.28780487804878047
os_3yr,tabpfn_v2_6,0.14776632302405499,0.2926829268292683
os_3yr,tabpfn_v2_6,0.15463917525773196,0.3024390243902439
os_3yr,tabpfn_v2_6,0.15807560137457044,0.3024390243902439
os_3yr,tabpfn_v2_6,0.15807560137457044,0.3073170731707317
os_3yr,tabpfn_v2_6,0.16151202749140894,0.3073170731707317
os_3yr,tabpfn_v2_6,0.16151202749140894,0.3170731707317073
os_3yr,tabpfn_v2_6,0.16151202749140894,0.32682926829268294
os_3yr,tabpfn_v2_6,0.16151202749140894,0.34146341463414637
os_3yr,tabpfn_v2_6,0.16151202749140894,0.35609756097560974
os_3yr,tabpfn_v2_6,0.16494845360824742,0.35609756097560974
os_3yr,tabpfn_v2_6,0.16494845360824742,0.36097560975609755
os_3yr,tabpfn_v2_6,0.16838487972508592,0.36585365853658536
os_3yr,tabpfn_v2_6,0.16838487972508592,0.37073170731707317
os_3yr,tabpfn_v2_6,0.1718213058419244,0.37073170731707317
os_3yr,tabpfn_v2_6,0.17525773195876287,0.375609756097561
os_3yr,tabpfn_v2_6,0.17525773195876287,0.3853658536585366
os_3yr,tabpfn_v2_6,0.18213058419243985,0.3853658536585366
os_3yr,tabpfn_v2_6,0.18213058419243985,0.3902439024390244
os_3yr,tabpfn_v2_6,0.18556701030927836,0.3902439024390244
os_3yr,tabpfn_v2_6,0.18900343642611683,0.3951219512195122
os_3yr,tabpfn_v2_6,0.18900343642611683,0.40487804878048783
os_3yr,tabpfn_v2_6,0.19243986254295534,0.40487804878048783
os_3yr,tabpfn_v2_6,0.19243986254295534,0.4146341463414634
os_3yr,tabpfn_v2_6,0.1958762886597938,0.4146341463414634
os_3yr,tabpfn_v2_6,0.1958762886597938,0.424390243902439
os_3yr,tabpfn_v2_6,0.19931271477663232,0.4292682926829268
os_3yr,tabpfn_v2_6,0.2027491408934708,0.4292682926829268
os_3yr,tabpfn_v2_6,0.2027491408934708,0.43414634146341463
os_3yr,tabpfn_v2_6,0.20962199312714777,0.43414634146341463
os_3yr,tabpfn_v2_6,0.21649484536082475,0.43902439024390244
os_3yr,tabpfn_v2_6,0.22336769759450173,0.44878048780487806
os_3yr,tabpfn_v2_6,0.22336769759450173,0.4585365853658537
os_3yr,tabpfn_v2_6,0.2268041237113402,0.4634146341463415
os_3yr,tabpfn_v2_6,0.23711340206185566,0.4634146341463415
os_3yr,tabpfn_v2_6,0.24054982817869416,0.4682926829268293
os_3yr,tabpfn_v2_6,0.24398625429553264,0.4682926829268293
os_3yr,tabpfn_v2_6,0.24742268041237114,0.47317073170731705
os_3yr,tabpfn_v2_6,0.2542955326460481,0.47317073170731705
os_3yr,tabpfn_v2_6,0.25773195876288657,0.47804878048780486
os_3yr,tabpfn_v2_6,0.27147766323024053,0.4926829268292683
os_3yr,tabpfn_v2_6,0.27491408934707906,0.5024390243902439
os_3yr,tabpfn_v2_6,0.27835051546391754,0.5073170731707317
os_3yr,tabpfn_v2_6,0.27835051546391754,0.5121951219512195
os_3yr,tabpfn_v2_6,0.281786941580756,0.5121951219512195
os_3yr,tabpfn_v2_6,0.2852233676975945,0.5170731707317073
os_3yr,tabpfn_v2_6,0.2852233676975945,0.526829268292683
os_3yr,tabpfn_v2_6,0.2920962199312715,0.526829268292683
os_3yr,tabpfn_v2_6,0.29553264604810997,0.526829268292683
os_3yr,tabpfn_v2_6,0.29553264604810997,0.5317073170731708
os_3yr,tabpfn_v2_6,0.30584192439862545,0.5317073170731708
os_3yr,tabpfn_v2_6,0.30584192439862545,0.5414634146341464
os_3yr,tabpfn_v2_6,0.30584192439862545,0.5463414634146342
os_3yr,tabpfn_v2_6,0.30927835051546393,0.5463414634146342
os_3yr,tabpfn_v2_6,0.3230240549828179,0.5609756097560976
os_3yr,tabpfn_v2_6,0.3230240549828179,0.5707317073170731
os_3yr,tabpfn_v2_6,0.32646048109965636,0.5756097560975609
os_3yr,tabpfn_v2_6,0.32646048109965636,0.5853658536585366
os_3yr,tabpfn_v2_6,0.3333333333333333,0.5853658536585366
os_3yr,tabpfn_v2_6,0.3402061855670103,0.5951219512195122
os_3yr,tabpfn_v2_6,0.3402061855670103,0.6097560975609756
os_3yr,tabpfn_v2_6,0.3470790378006873,0.6097560975609756
os_3yr,tabpfn_v2_6,0.35051546391752575,0.6097560975609756
os_3yr,tabpfn_v2_6,0.35051546391752575,0.6146341463414634
os_3yr,tabpfn_v2_6,0.3539518900343643,0.6146341463414634
os_3yr,tabpfn_v2_6,0.3539518900343643,0.6341463414634146
os_3yr,tabpfn_v2_6,0.36769759450171824,0.6341463414634146
os_3yr,tabpfn_v2_6,0.36769759450171824,0.6390243902439025
os_3yr,tabpfn_v2_6,0.3745704467353952,0.6487804878048781
os_3yr,tabpfn_v2_6,0.3745704467353952,0.6634146341463415
os_3yr,tabpfn_v2_6,0.3745704467353952,0.6682926829268293
os_3yr,tabpfn_v2_6,0.37800687285223367,0.6682926829268293
os_3yr,tabpfn_v2_6,0.3848797250859107,0.6682926829268293
os_3yr,tabpfn_v2_6,0.3917525773195876,0.6731707317073171
os_3yr,tabpfn_v2_6,0.3951890034364261,0.6926829268292682
os_3yr,tabpfn_v2_6,0.4020618556701031,0.7121951219512195
os_3yr,tabpfn_v2_6,0.40893470790378006,0.7219512195121951
os_3yr,tabpfn_v2_6,0.40893470790378006,0.7268292682926829
os_3yr,tabpfn_v2_6,0.41237113402061853,0.7317073170731707
os_3yr,tabpfn_v2_6,0.41237113402061853,0.7414634146341463
os_3yr,tabpfn_v2_6,0.41580756013745707,0.7560975609756098
os_3yr,tabpfn_v2_6,0.41580756013745707,0.7609756097560976
os_3yr,tabpfn_v2_6,0.41924398625429554,0.7707317073170732
os_3yr,tabpfn_v2_6,0.41924398625429554,0.7853658536585366
os_3yr,tabpfn_v2_6,0.44329896907216493,0.8
os_3yr,tabpfn_v2_6,0.44329896907216493,0.8048780487804879
os_3yr,tabpfn_v2_6,0.45017182130584193,0.8048780487804879
os_3yr,tabpfn_v2_6,0.45017182130584193,0.8146341463414634
os_3yr,tabpfn_v2_6,0.4536082474226804,0.8146341463414634
os_3yr,tabpfn_v2_6,0.4536082474226804,0.8195121951219512
os_3yr,tabpfn_v2_6,0.4570446735395189,0.8195121951219512
os_3yr,tabpfn_v2_6,0.46048109965635736,0.824390243902439
os_3yr,tabpfn_v2_6,0.4639175257731959,0.824390243902439
os_3yr,tabpfn_v2_6,0.4639175257731959,0.8292682926829268
os_3yr,tabpfn_v2_6,0.46735395189003437,0.8292682926829268
os_3yr,tabpfn_v2_6,0.46735395189003437,0.8341463414634146
os_3yr,tabpfn_v2_6,0.4742268041237113,0.8341463414634146
os_3yr,tabpfn_v2_6,0.49140893470790376,0.848780487804878
os_3yr,tabpfn_v2_6,0.49140893470790376,0.8585365853658536
os_3yr,tabpfn_v2_6,0.4948453608247423,0.8585365853658536
os_3yr,tabpfn_v2_6,0.4948453608247423,0.8634146341463415
os_3yr,tabpfn_v2_6,0.49828178694158076,0.8634146341463415
os_3yr,tabpfn_v2_6,0.5051546391752577,0.8634146341463415
os_3yr,tabpfn_v2_6,0.5051546391752577,0.8731707317073171
os_3yr,tabpfn_v2_6,0.5085910652920962,0.8731707317073171
os_3yr,tabpfn_v2_6,0.5085910652920962,0.8926829268292683
os_3yr,tabpfn_v2_6,0.5154639175257731,0.8926829268292683
os_3yr,tabpfn_v2_6,0.5154639175257731,0.8975609756097561
os_3yr,tabpfn_v2_6,0.5189003436426117,0.8975609756097561
os_3yr,tabpfn_v2_6,0.5189003436426117,0.9024390243902439
os_3yr,tabpfn_v2_6,0.5257731958762887,0.9024390243902439
os_3yr,tabpfn_v2_6,0.5257731958762887,0.9073170731707317
os_3yr,tabpfn_v2_6,0.5292096219931272,0.9073170731707317
os_3yr,tabpfn_v2_6,0.5463917525773195,0.9170731707317074
os_3yr,tabpfn_v2_6,0.5498281786941581,0.9170731707317074
os_3yr,tabpfn_v2_6,0.5498281786941581,0.9219512195121952
os_3yr,tabpfn_v2_6,0.5532646048109966,0.9219512195121952
os_3yr,tabpfn_v2_6,0.5532646048109966,0.926829268292683
os_3yr,tabpfn_v2_6,0.5670103092783505,0.926829268292683
os_3yr,tabpfn_v2_6,0.5670103092783505,0.9317073170731708
os_3yr,tabpfn_v2_6,0.570446735395189,0.9317073170731708
os_3yr,tabpfn_v2_6,0.5773195876288659,0.9317073170731708
os_3yr,tabpfn_v2_6,0.5876288659793815,0.9317073170731708
os_3yr,tabpfn_v2_6,0.6082474226804123,0.9317073170731708
os_3yr,tabpfn_v2_6,0.6151202749140894,0.9317073170731708
os_3yr,tabpfn_v2_6,0.6151202749140894,0.9365853658536586
os_3yr,tabpfn_v2_6,0.6185567010309279,0.9365853658536586
os_3yr,tabpfn_v2_6,0.6323024054982818,0.9365853658536586
os_3yr,tabpfn_v2_6,0.6357388316151202,0.9365853658536586
os_3yr,tabpfn_v2_6,0.6460481099656358,0.9365853658536586
os_3yr,tabpfn_v2_6,0.6666666666666666,0.9414634146341463
os_3yr,tabpfn_v2_6,0.6735395189003437,0.9414634146341463
os_3yr,tabpfn_v2_6,0.6804123711340206,0.9414634146341463
os_3yr,tabpfn_v2_6,0.6907216494845361,0.9414634146341463
os_3yr,tabpfn_v2_6,0.697594501718213,0.9463414634146341
os_3yr,tabpfn_v2_6,0.7079037800687286,0.9463414634146341
os_3yr,tabpfn_v2_6,0.718213058419244,0.9463414634146341
os_3yr,tabpfn_v2_6,0.7250859106529209,0.9512195121951219
os_3yr,tabpfn_v2_6,0.7319587628865979,0.9512195121951219
os_3yr,tabpfn_v2_6,0.7353951890034365,0.9512195121951219
os_3yr,tabpfn_v2_6,0.7422680412371134,0.9512195121951219
os_3yr,tabpfn_v2_6,0.7457044673539519,0.9512195121951219
os_3yr,tabpfn_v2_6,0.7525773195876289,0.9512195121951219
os_3yr,tabpfn_v2_6,0.7525773195876289,0.9560975609756097
os_3yr,tabpfn_v2_6,0.7663230240549829,0.9560975609756097
os_3yr,tabpfn_v2_6,0.7800687285223368,0.9609756097560975
os_3yr,tabpfn_v2_6,0.7835051546391752,0.9609756097560975
os_3yr,tabpfn_v2_6,0.7835051546391752,0.9658536585365853
os_3yr,tabpfn_v2_6,0.7903780068728522,0.9658536585365853
os_3yr,tabpfn_v2_6,0.7972508591065293,0.9658536585365853
os_3yr,tabpfn_v2_6,0.8006872852233677,0.9658536585365853
os_3yr,tabpfn_v2_6,0.8075601374570447,0.9707317073170731
os_3yr,tabpfn_v2_6,0.8075601374570447,0.975609756097561
os_3yr,tabpfn_v2_6,0.8247422680412371,0.975609756097561
os_3yr,tabpfn_v2_6,0.8316151202749141,0.975609756097561
os_3yr,tabpfn_v2_6,0.865979381443299,0.975609756097561
os_3yr,tabpfn_v2_6,0.872852233676976,0.975609756097561
os_3yr,tabpfn_v2_6,0.8865979381443299,0.975609756097561
os_3yr,tabpfn_v2_6,0.8865979381443299,0.9804878048780488
os_3yr,tabpfn_v2_6,0.9278350515463918,0.9804878048780488
os_3yr,tabpfn_v2_6,0.9278350515463918,0.9853658536585366
os_3yr,tabpfn_v2_6,0.9381443298969072,0.9853658536585366
os_3yr,tabpfn_v2_6,0.9381443298969072,0.9902439024390244
os_3yr,tabpfn_v2_6,0.9415807560137457,0.9902439024390244
os_3yr,tabpfn_v2_6,0.9415807560137457,0.9951219512195122
os_3yr,tabpfn_v2_6,0.9690721649484536,0.9951219512195122
os_3yr,tabpfn_v2_6,0.9690721649484536,1.0
os_3yr,tabpfn_v2_6,1.0,1.0
os_3yr,tabpfn_v3,0.0,0.0
os_3yr,tabpfn_v3,0.0,0.004878048780487805
os_3yr,tabpfn_v3,0.003436426116838488,0.004878048780487805
os_3yr,tabpfn_v3,0.003436426116838488,0.02926829268292683
os_3yr,tabpfn_v3,0.006872852233676976,0.02926829268292683
os_3yr,tabpfn_v3,0.006872852233676976,0.04390243902439024
os_3yr,tabpfn_v3,0.010309278350515464,0.04390243902439024
os_3yr,tabpfn_v3,0.010309278350515464,0.06829268292682927
os_3yr,tabpfn_v3,0.013745704467353952,0.06829268292682927
os_3yr,tabpfn_v3,0.013745704467353952,0.1073170731707317
os_3yr,tabpfn_v3,0.01718213058419244,0.1073170731707317
os_3yr,tabpfn_v3,0.01718213058419244,0.12195121951219512
os_3yr,tabpfn_v3,0.027491408934707903,0.12195121951219512
os_3yr,tabpfn_v3,0.027491408934707903,0.12682926829268293
os_3yr,tabpfn_v3,0.030927835051546393,0.12682926829268293
os_3yr,tabpfn_v3,0.030927835051546393,0.13658536585365855
os_3yr,tabpfn_v3,0.037800687285223365,0.13658536585365855
os_3yr,tabpfn_v3,0.037800687285223365,0.15121951219512195
os_3yr,tabpfn_v3,0.048109965635738834,0.15121951219512195
os_3yr,tabpfn_v3,0.048109965635738834,0.15609756097560976
os_3yr,tabpfn_v3,0.054982817869415807,0.15609756097560976
os_3yr,tabpfn_v3,0.054982817869415807,0.16097560975609757
os_3yr,tabpfn_v3,0.06529209621993128,0.16097560975609757
os_3yr,tabpfn_v3,0.06529209621993128,0.16585365853658537
os_3yr,tabpfn_v3,0.07216494845360824,0.16585365853658537
os_3yr,tabpfn_v3,0.07216494845360824,0.17560975609756097
os_3yr,tabpfn_v3,0.08247422680412371,0.17560975609756097
os_3yr,tabpfn_v3,0.08247422680412371,0.18048780487804877
os_3yr,tabpfn_v3,0.0859106529209622,0.18048780487804877
os_3yr,tabpfn_v3,0.0859106529209622,0.18536585365853658
os_3yr,tabpfn_v3,0.08934707903780069,0.18536585365853658
os_3yr,tabpfn_v3,0.08934707903780069,0.1951219512195122
os_3yr,tabpfn_v3,0.09278350515463918,0.1951219512195122
os_3yr,tabpfn_v3,0.09278350515463918,0.22926829268292684
os_3yr,tabpfn_v3,0.09621993127147767,0.22926829268292684
os_3yr,tabpfn_v3,0.09621993127147767,0.24390243902439024
os_3yr,tabpfn_v3,0.10309278350515463,0.24390243902439024
os_3yr,tabpfn_v3,0.10309278350515463,0.24878048780487805
os_3yr,tabpfn_v3,0.1134020618556701,0.24878048780487805
os_3yr,tabpfn_v3,0.1134020618556701,0.25365853658536586
os_3yr,tabpfn_v3,0.12027491408934708,0.25365853658536586
os_3yr,tabpfn_v3,0.12027491408934708,0.25853658536585367
os_3yr,tabpfn_v3,0.12714776632302405,0.25853658536585367
os_3yr,tabpfn_v3,0.12714776632302405,0.2780487804878049
os_3yr,tabpfn_v3,0.13058419243986255,0.2780487804878049
os_3yr,tabpfn_v3,0.13058419243986255,0.28780487804878047
os_3yr,tabpfn_v3,0.13402061855670103,0.28780487804878047
os_3yr,tabpfn_v3,0.13402061855670103,0.2926829268292683
os_3yr,tabpfn_v3,0.13745704467353953,0.2926829268292683
os_3yr,tabpfn_v3,0.13745704467353953,0.3170731707317073
os_3yr,tabpfn_v3,0.140893470790378,0.3170731707317073
os_3yr,tabpfn_v3,0.140893470790378,0.32195121951219513
os_3yr,tabpfn_v3,0.14776632302405499,0.32195121951219513
os_3yr,tabpfn_v3,0.14776632302405499,0.33170731707317075
os_3yr,tabpfn_v3,0.16151202749140894,0.34146341463414637
os_3yr,tabpfn_v3,0.16151202749140894,0.3463414634146341
os_3yr,tabpfn_v3,0.16494845360824742,0.3463414634146341
os_3yr,tabpfn_v3,0.16494845360824742,0.35121951219512193
os_3yr,tabpfn_v3,0.16838487972508592,0.35121951219512193
os_3yr,tabpfn_v3,0.16838487972508592,0.36097560975609755
os_3yr,tabpfn_v3,0.17525773195876287,0.36097560975609755
os_3yr,tabpfn_v3,0.17525773195876287,0.36585365853658536
os_3yr,tabpfn_v3,0.17869415807560138,0.36585365853658536
os_3yr,tabpfn_v3,0.17869415807560138,0.37073170731707317
os_3yr,tabpfn_v3,0.18213058419243985,0.37073170731707317
os_3yr,tabpfn_v3,0.18213058419243985,0.3804878048780488
os_3yr,tabpfn_v3,0.18556701030927836,0.3804878048780488
os_3yr,tabpfn_v3,0.18556701030927836,0.4
os_3yr,tabpfn_v3,0.19931271477663232,0.4
os_3yr,tabpfn_v3,0.19931271477663232,0.40487804878048783
os_3yr,tabpfn_v3,0.2027491408934708,0.40487804878048783
os_3yr,tabpfn_v3,0.2027491408934708,0.424390243902439
os_3yr,tabpfn_v3,0.20618556701030927,0.424390243902439
os_3yr,tabpfn_v3,0.20618556701030927,0.4292682926829268
os_3yr,tabpfn_v3,0.21993127147766323,0.4292682926829268
os_3yr,tabpfn_v3,0.21993127147766323,0.44878048780487806
os_3yr,tabpfn_v3,0.22336769759450173,0.44878048780487806
os_3yr,tabpfn_v3,0.22336769759450173,0.4634146341463415
os_3yr,tabpfn_v3,0.23367697594501718,0.4634146341463415
os_3yr,tabpfn_v3,0.23367697594501718,0.4682926829268293
os_3yr,tabpfn_v3,0.24742268041237114,0.4682926829268293
os_3yr,tabpfn_v3,0.24742268041237114,0.47804878048780486
os_3yr,tabpfn_v3,0.27835051546391754,0.47804878048780486
os_3yr,tabpfn_v3,0.27835051546391754,0.48292682926829267
os_3yr,tabpfn_v3,0.281786941580756,0.48292682926829267
os_3yr,tabpfn_v3,0.281786941580756,0.4975609756097561
os_3yr,tabpfn_v3,0.28865979381443296,0.4975609756097561
os_3yr,tabpfn_v3,0.28865979381443296,0.5073170731707317
os_3yr,tabpfn_v3,0.3024054982817869,0.5121951219512195
os_3yr,tabpfn_v3,0.3024054982817869,0.5365853658536586
os_3yr,tabpfn_v3,0.30584192439862545,0.5365853658536586
os_3yr,tabpfn_v3,0.30584192439862545,0.5609756097560976
os_3yr,tabpfn_v3,0.30927835051546393,0.5609756097560976
os_3yr,tabpfn_v3,0.30927835051546393,0.5658536585365853
os_3yr,tabpfn_v3,0.3127147766323024,0.5658536585365853
os_3yr,tabpfn_v3,0.3127147766323024,0.5756097560975609
os_3yr,tabpfn_v3,0.3230240549828179,0.5756097560975609
os_3yr,tabpfn_v3,0.3230240549828179,0.5804878048780487
os_3yr,tabpfn_v3,0.32646048109965636,0.5804878048780487
os_3yr,tabpfn_v3,0.32646048109965636,0.5902439024390244
os_3yr,tabpfn_v3,0.3402061855670103,0.5902439024390244
os_3yr,tabpfn_v3,0.3402061855670103,0.6146341463414634
os_3yr,tabpfn_v3,0.3436426116838488,0.6146341463414634
os_3yr,tabpfn_v3,0.3436426116838488,0.624390243902439
os_3yr,tabpfn_v3,0.3470790378006873,0.624390243902439
os_3yr,tabpfn_v3,0.3470790378006873,0.6682926829268293
os_3yr,tabpfn_v3,0.3539518900343643,0.6682926829268293
os_3yr,tabpfn_v3,0.3539518900343643,0.6731707317073171
os_3yr,tabpfn_v3,0.36082474226804123,0.6731707317073171
os_3yr,tabpfn_v3,0.3848797250859107,0.6878048780487804
os_3yr,tabpfn_v3,0.3917525773195876,0.6878048780487804
os_3yr,tabpfn_v3,0.3917525773195876,0.697560975609756
os_3yr,tabpfn_v3,0.3951890034364261,0.697560975609756
os_3yr,tabpfn_v3,0.3951890034364261,0.7024390243902439
os_3yr,tabpfn_v3,0.4054982817869416,0.7024390243902439
os_3yr,tabpfn_v3,0.4054982817869416,0.7073170731707317
os_3yr,tabpfn_v3,0.41237113402061853,0.7073170731707317
os_3yr,tabpfn_v3,0.41237113402061853,0.7121951219512195
os_3yr,tabpfn_v3,0.41924398625429554,0.7121951219512195
os_3yr,tabpfn_v3,0.41924398625429554,0.7219512195121951
os_3yr,tabpfn_v3,0.422680412371134,0.7219512195121951
os_3yr,tabpfn_v3,0.422680412371134,0.7268292682926829
os_3yr,tabpfn_v3,0.42955326460481097,0.7268292682926829
os_3yr,tabpfn_v3,0.42955326460481097,0.7317073170731707
os_3yr,tabpfn_v3,0.4329896907216495,0.7317073170731707
os_3yr,tabpfn_v3,0.4329896907216495,0.7365853658536585
os_3yr,tabpfn_v3,0.43986254295532645,0.7365853658536585
os_3yr,tabpfn_v3,0.43986254295532645,0.7463414634146341
os_3yr,tabpfn_v3,0.44329896907216493,0.7463414634146341
os_3yr,tabpfn_v3,0.44329896907216493,0.7609756097560976
os_3yr,tabpfn_v3,0.44673539518900346,0.7609756097560976
os_3yr,tabpfn_v3,0.44673539518900346,0.7707317073170732
os_3yr,tabpfn_v3,0.45017182130584193,0.7707317073170732
os_3yr,tabpfn_v3,0.45017182130584193,0.8048780487804879
os_3yr,tabpfn_v3,0.4536082474226804,0.8048780487804879
os_3yr,tabpfn_v3,0.4536082474226804,0.8195121951219512
os_3yr,tabpfn_v3,0.4570446735395189,0.8195121951219512
os_3yr,tabpfn_v3,0.4570446735395189,0.824390243902439
os_3yr,tabpfn_v3,0.46048109965635736,0.824390243902439
os_3yr,tabpfn_v3,0.46048109965635736,0.8390243902439024
os_3yr,tabpfn_v3,0.46735395189003437,0.8390243902439024
os_3yr,tabpfn_v3,0.46735395189003437,0.8634146341463415
os_3yr,tabpfn_v3,0.48109965635738833,0.8634146341463415
os_3yr,tabpfn_v3,0.4879725085910653,0.8634146341463415
os_3yr,tabpfn_v3,0.5051546391752577,0.8780487804878049
os_3yr,tabpfn_v3,0.5051546391752577,0.8829268292682927
os_3yr,tabpfn_v3,0.5085910652920962,0.8829268292682927
os_3yr,tabpfn_v3,0.5085910652920962,0.8878048780487805
os_3yr,tabpfn_v3,0.5120274914089347,0.8878048780487805
os_3yr,tabpfn_v3,0.5120274914089347,0.8926829268292683
os_3yr,tabpfn_v3,0.5257731958762887,0.8926829268292683
os_3yr,tabpfn_v3,0.5257731958762887,0.8975609756097561
os_3yr,tabpfn_v3,0.5429553264604811,0.9073170731707317
os_3yr,tabpfn_v3,0.5429553264604811,0.9121951219512195
os_3yr,tabpfn_v3,0.5463917525773195,0.9121951219512195
os_3yr,tabpfn_v3,0.5463917525773195,0.9170731707317074
os_3yr,tabpfn_v3,0.5670103092783505,0.9170731707317074
os_3yr,tabpfn_v3,0.5670103092783505,0.9219512195121952
os_3yr,tabpfn_v3,0.5773195876288659,0.9219512195121952
os_3yr,tabpfn_v3,0.5773195876288659,0.926829268292683
os_3yr,tabpfn_v3,0.6116838487972509,0.926829268292683
os_3yr,tabpfn_v3,0.6116838487972509,0.9317073170731708
os_3yr,tabpfn_v3,0.6254295532646048,0.9317073170731708
os_3yr,tabpfn_v3,0.6254295532646048,0.9365853658536586
os_3yr,tabpfn_v3,0.6288659793814433,0.9365853658536586
os_3yr,tabpfn_v3,0.6288659793814433,0.9414634146341463
os_3yr,tabpfn_v3,0.6804123711340206,0.9414634146341463
os_3yr,tabpfn_v3,0.6804123711340206,0.9463414634146341
os_3yr,tabpfn_v3,0.6838487972508591,0.9463414634146341
os_3yr,tabpfn_v3,0.6838487972508591,0.9560975609756097
os_3yr,tabpfn_v3,0.7491408934707904,0.9560975609756097
os_3yr,tabpfn_v3,0.7491408934707904,0.9609756097560975
os_3yr,tabpfn_v3,0.7594501718213058,0.9609756097560975
os_3yr,tabpfn_v3,0.7594501718213058,0.9658536585365853
os_3yr,tabpfn_v3,0.8694158075601375,0.9658536585365853
os_3yr,tabpfn_v3,0.8694158075601375,0.9707317073170731
os_3yr,tabpfn_v3,0.8900343642611683,0.9707317073170731
os_3yr,tabpfn_v3,0.8900343642611683,0.975609756097561
os_3yr,tabpfn_v3,0.9037800687285223,0.975609756097561
os_3yr,tabpfn_v3,0.9037800687285223,0.9804878048780488
os_3yr,tabpfn_v3,0.9347079037800687,0.9804878048780488
os_3yr,tabpfn_v3,0.9347079037800687,0.9902439024390244
os_3yr,tabpfn_v3,0.9484536082474226,0.9902439024390244
os_3yr,tabpfn_v3,0.9484536082474226,0.9951219512195122
os_3yr,tabpfn_v3,0.9621993127147767,0.9951219512195122
os_3yr,tabpfn_v3,0.9621993127147767,1.0
os_3yr,tabpfn_v3,1.0,1.0
os_5yr,tabfm_default,0.0,0.0
os_5yr,tabfm_default,0.0,0.022935779816513763
os_5yr,tabfm_default,0.0,0.03211009174311927
os_5yr,tabfm_default,0.0,0.05045871559633028
os_5yr,tabfm_default,0.0,0.05504587155963303
os_5yr,tabfm_default,0.007407407407407408,0.06422018348623854
os_5yr,tabfm_default,0.014814814814814815,0.06422018348623854
os_5yr,tabfm_default,0.014814814814814815,0.07339449541284404
os_5yr,tabfm_default,0.02962962962962963,0.07339449541284404
os_5yr,tabfm_default,0.02962962962962963,0.0779816513761468
os_5yr,tabfm_default,0.02962962962962963,0.0871559633027523
os_5yr,tabfm_default,0.02962962962962963,0.10091743119266056
os_5yr,tabfm_default,0.037037037037037035,0.10091743119266056
os_5yr,tabfm_default,0.037037037037037035,0.11926605504587157
os_5yr,tabfm_default,0.044444444444444446,0.11926605504587157
os_5yr,tabfm_default,0.05185185185185185,0.12385321100917432
os_5yr,tabfm_default,0.05925925925925926,0.13302752293577982
os_5yr,tabfm_default,0.05925925925925926,0.16055045871559634
os_5yr,tabfm_default,0.05925925925925926,0.1651376146788991
os_5yr,tabfm_default,0.05925925925925926,0.17889908256880735
os_5yr,tabfm_default,0.05925925925925926,0.21100917431192662
os_5yr,tabfm_default,0.07407407407407407,0.22018348623853212
os_5yr,tabfm_default,0.0962962962962963,0.22477064220183487
os_5yr,tabfm_default,0.0962962962962963,0.23853211009174313
os_5yr,tabfm_default,0.0962962962962963,0.24770642201834864
os_5yr,tabfm_default,0.11851851851851852,0.25229357798165136
os_5yr,tabfm_default,0.11851851851851852,0.26605504587155965
os_5yr,tabfm_default,0.13333333333333333,0.2798165137614679
os_5yr,tabfm_default,0.14074074074074075,0.30275229357798167
os_5yr,tabfm_default,0.14074074074074075,0.3073394495412844
os_5yr,tabfm_default,0.14074074074074075,0.3165137614678899
os_5yr,tabfm_default,0.14814814814814814,0.3165137614678899
os_5yr,tabfm_default,0.14814814814814814,0.3256880733944954
os_5yr,tabfm_default,0.14814814814814814,0.3394495412844037
os_5yr,tabfm_default,0.14814814814814814,0.3440366972477064
os_5yr,tabfm_default,0.14814814814814814,0.3577981651376147
os_5yr,tabfm_default,0.14814814814814814,0.3853211009174312
os_5yr,tabfm_default,0.14814814814814814,0.39908256880733944
os_5yr,tabfm_default,0.16296296296296298,0.39908256880733944
os_5yr,tabfm_default,0.17037037037037037,0.41284403669724773
os_5yr,tabfm_default,0.17037037037037037,0.42201834862385323
os_5yr,tabfm_default,0.17037037037037037,0.44495412844036697
os_5yr,tabfm_default,0.17037037037037037,0.44954128440366975
os_5yr,tabfm_default,0.17777777777777778,0.45871559633027525
os_5yr,tabfm_default,0.18518518518518517,0.4908256880733945
os_5yr,tabfm_default,0.18518518518518517,0.5
os_5yr,tabfm_default,0.18518518518518517,0.5091743119266054
os_5yr,tabfm_default,0.18518518518518517,0.518348623853211
os_5yr,tabfm_default,0.1925925925925926,0.518348623853211
os_5yr,tabfm_default,0.1925925925925926,0.536697247706422
os_5yr,tabfm_default,0.2,0.5412844036697247
os_5yr,tabfm_default,0.2,0.5458715596330275
os_5yr,tabfm_default,0.21481481481481482,0.555045871559633
os_5yr,tabfm_default,0.21481481481481482,0.5596330275229358
os_5yr,tabfm_default,0.2222222222222222,0.5642201834862385
os_5yr,tabfm_default,0.2222222222222222,0.5825688073394495
os_5yr,tabfm_default,0.22962962962962963,0.5825688073394495
os_5yr,tabfm_default,0.24444444444444444,0.6009174311926605
os_5yr,tabfm_default,0.24444444444444444,0.6100917431192661
