endpoint,model_name,recall,precision
extreme_os,tabpfn_v2_6,0.945054945054945,0.7107438016528925
extreme_os,tabpfn_v2_6,0.945054945054945,0.7166666666666667
extreme_os,tabpfn_v2_6,0.945054945054945,0.7226890756302521
extreme_os,tabpfn_v2_6,0.9340659340659341,0.7264957264957265
extreme_os,tabpfn_v2_6,0.9340659340659341,0.7327586206896551
extreme_os,tabpfn_v2_6,0.9230769230769231,0.7304347826086957
extreme_os,tabpfn_v2_6,0.9120879120879121,0.7280701754385965
extreme_os,tabpfn_v2_6,0.9120879120879121,0.7345132743362832
extreme_os,tabpfn_v2_6,0.9120879120879121,0.7410714285714286
extreme_os,tabpfn_v2_6,0.9120879120879121,0.7477477477477478
extreme_os,tabpfn_v2_6,0.9010989010989011,0.7454545454545455
extreme_os,tabpfn_v2_6,0.9010989010989011,0.7522935779816514
extreme_os,tabpfn_v2_6,0.9010989010989011,0.7592592592592593
extreme_os,tabpfn_v2_6,0.9010989010989011,0.7663551401869159
extreme_os,tabpfn_v2_6,0.9010989010989011,0.7735849056603774
extreme_os,tabpfn_v2_6,0.9010989010989011,0.7884615384615384
extreme_os,tabpfn_v2_6,0.8901098901098901,0.7864077669902912
extreme_os,tabpfn_v2_6,0.8901098901098901,0.7941176470588235
extreme_os,tabpfn_v2_6,0.8901098901098901,0.801980198019802
extreme_os,tabpfn_v2_6,0.8791208791208791,0.8
extreme_os,tabpfn_v2_6,0.8791208791208791,0.8080808080808081
extreme_os,tabpfn_v2_6,0.8791208791208791,0.8163265306122449
extreme_os,tabpfn_v2_6,0.8681318681318682,0.8144329896907216
extreme_os,tabpfn_v2_6,0.8681318681318682,0.8229166666666666
