rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PRLH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_HIC1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_IQCC,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_SREBF2,methylation_gene__GENE_USP13,methylation_gene__GENE_LPHN1,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_PTH,methylation_gene__GENE_TP53I11,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_ASAP3,methylation_gene__GENE_PRKAR2A,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_ZNF672,methylation_gene__GENE_USP14,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_RASA1,methylation_gene__GENE_PHYH,cnv_log2__GENE_CACNB1,cnv_log2__GENE_STAC2,cnv_log2__GENE_RPL19,cnv_log2__GENE_ARL5C,cnv_log2__GENE_PLXDC1,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_NT5C,methylation_gene__GENE_NLRX1,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_LIG4,methylation_gene__GENE_LLPH,methylation_gene__GENE_FOXC1,methylation_gene__GENE_GGCT,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_ZHX2,methylation_gene__GENE_RAB40B,cnv_log2__GENE_LASP1,cnv_log2__GENE_LINC00672,cnv_log2__GENE_MIR6779,cnv_log2__GENE_MIR4727,cnv_log2__GENE_CWC25,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_CISD3,cnv_log2__GENE_PCGF2,cnv_log2__GENE_PSMB3,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_MIR4726,cnv_log2__GENE_RPL23,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_SNORA21,cnv_log2__GENE_MLLT6,cnv_log2__GENE_MIR4734,rnaseq_gene__GENE_MBD3L2,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_ACADM,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_ENO2,methylation_gene__GENE_CWF19L2,target
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.059893418,-0.059945107,-0.062024266,-0.076317295,0.056819104,-0.17744522,-0.099678606,-0.17922118,0.11324604,-0.076208994,-0.12425709,0.37323344,-0.053263254,0.032955825,-0.052885056,-0.07883123,0.14517051,-0.48681632,-0.14654766,-0.36620829,0.44570708,0.45171943,-0.043404393,0.34054497,0.049281858,0.8209422,0.27093726,1.6704342,0.089748606,0.10736546,-0.4175102,-0.01206445,-0.42760247,2.2109408,-0.1009617,-0.13831224,-0.15906872,-0.034379605,0.08042698,-0.20634553,1.0722867,1.2527398,-0.096889526,-0.25883424,-0.12458608,0.33997276,-0.38814494,-0.16934597,0.16638045,0.32049203,-0.3411945,-0.3411945,-0.3411945,-0.3411945,-0.3411945,0.40599397,0.47122854,0.48691547,0.35619104,-0.011682774,0.04471226,0.23939851,0.37459636,0.06434292,-0.047676712,-0.14671578,-0.234398,-0.050189346,-0.3606177,-0.3606177,-0.3606177,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.17072189,0.23229766,-0.14641027,-0.1779356,0.055298794,0.47824138,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.1309943,-0.059945107,-0.062024266,-0.076317295,-0.31558618,-0.3232713,-0.309499,-0.21837707,-0.3467687,-0.076208994,-0.19235574,-0.38619888,-0.30746803,-0.11087765,-0.052885056,-0.14531538,0.084815525,-0.28516555,-0.18565795,-0.20697625,0.062739275,-0.19224374,-0.42549446,0.3452964,-0.44265053,-0.3355596,-0.54512525,-0.115279995,-0.2798784,0.23957674,-0.44595754,-0.28721064,-0.4807745,-0.13364081,-0.4267238,-0.55714977,2.3824995,-0.31100553,-0.41504094,-0.66686475,-0.12242604,-0.66023064,-0.1907505,-0.12654772,-0.12458608,-0.46600884,-0.21055958,-0.16934597,0.0908724,-0.13918827,-0.2167058,-0.2167058,-0.2167058,-0.2167058,-0.2167058,-0.3409751,0.1143738,0.0981118,-0.46990567,-0.59657484,-0.31097683,-0.53433686,-0.18313532,-0.580379,-0.6267886,-0.14671578,-0.06004994,-0.45900366,-0.21815257,-0.21815257,-0.21815257,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.17072189,-0.02128705,-0.124871895,-0.1779356,0.7955665,0.43808237,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.054791056,-0.059945107,-0.062024266,-0.076317295,-0.20971316,-0.0115175955,0.42885533,0.65362716,-0.092191555,-0.076208994,-0.13117175,0.08637287,-0.283866,0.007157656,-0.052885056,0.008772131,0.14802213,-0.47824875,0.03816634,-0.41620487,-0.15488052,0.36832637,-0.4884012,0.06835326,0.113015905,-0.07216937,-0.23743688,-0.115279995,0.17887573,0.33605608,0.18534693,-0.15441588,0.35844284,0.38334948,-0.08765209,-0.24361558,-0.15906872,-0.12377766,0.09817131,-0.27958545,-0.24580328,-0.008744504,-0.1806157,0.23978469,-0.12458608,0.5319392,-0.28871635,-0.16934597,-0.017269064,0.11393136,-0.18113759,-0.18113759,-0.18113759,-0.18113759,-0.18113759,0.17080852,0.2790926,0.051051613,0.2154078,-0.019710632,-0.20808025,0.15500492,0.27094075,1.4091841,-0.2257548,-0.14671578,-0.09134781,-0.25004086,-0.17744826,-0.17744826,-0.17744826,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.17072189,0.7003816,-0.21770312,-0.1779356,0.24386093,0.6260959,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.14201859,-0.059945107,-0.062024266,-0.076317295,-0.28210095,-0.46303374,-0.19281417,0.23951893,-0.26789925,-0.076208994,-0.23207268,-0.27504504,-0.36723265,-0.13822298,-0.052885056,-0.15946732,-0.045104157,-0.110572405,-0.15052776,-0.3381562,-0.059960652,-0.30282897,-0.13249531,0.22885202,-0.2838631,-0.17323025,-0.7225398,-0.115279995,0.013742892,-0.37313417,-0.31544498,-0.29005024,-0.7106313,0.4166346,-0.40348336,0.22219019,-0.15906872,-0.291626,-0.10854282,-0.58505744,-0.42262933,-0.59407187,-0.17568202,-0.29253617,0.79051656,-0.26998612,-0.62535906,-0.16934597,0.24699222,-0.23702389,-0.21077776,-0.21077776,-0.21077776,-0.21077776,-0.21077776,-0.24972212,-0.3331512,0.7822878,-0.16551349,-0.17100577,-0.23498528,-0.14124721,-0.49505344,0.8710056,0.19810855,-0.14671578,-0.17243625,-0.5159669,-0.21136853,-0.21136853,-0.21136853,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.17072189,0.24730109,-0.1916958,-0.1779356,-0.32427698,0.025545273,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.13999607,-0.059945107,-0.062024266,-0.076317295,-0.35237893,-0.1839931,0.17607296,0.07610477,-0.16595422,-0.076208994,-0.23610926,0.040846433,0.052030876,-0.24833189,-0.052885056,-0.030295063,-0.16634719,0.1430193,-0.35849655,-0.15861319,-0.1866234,-0.14313643,-0.3801653,0.118250646,-0.11551786,-0.34013253,-0.11164162,-0.115279995,-0.22036077,-0.19813678,0.038432144,-0.113241,-0.38574925,-0.13364081,0.46367916,0.36925754,-0.15906872,-0.20095699,0.3058738,-0.2894957,-0.40271965,11.541728,-0.15277012,0.26553798,-0.12458608,0.12515262,-0.23530123,-0.16934597,-0.2980705,-0.10908352,1.277159,1.277159,1.277159,1.277159,1.277159,-0.16434333,-0.3502562,0.21622767,0.11356841,0.12039572,0.056464482,-0.071972646,0.15759587,-0.32853287,0.3539451,-0.14671578,-0.11270142,-0.44129264,1.4914289,1.4914289,1.4914289,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,-0.17072189,0.41531315,-0.11069256,-0.1779356,-0.5018317,0.6996994,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.14806823,-0.059945107,-0.062024266,-0.076317295,-0.35879996,-0.42850515,-0.43817303,-0.2477733,-0.18580446,-0.076208994,-0.30364406,-0.6133504,-0.11819163,-0.18271062,-0.052885056,-0.32810757,-0.16274035,-0.42463315,-0.21825235,-0.42588392,-0.07035816,-0.12470639,-0.40678215,0.2907423,-0.24040966,0.06276796,-0.49311817,-0.115279995,-0.24828771,-0.42622843,-0.32690504,8.582623,-0.047746323,-0.13364081,-0.5103752,-0.47676215,-0.15906872,-0.3605315,-0.6508833,-0.43951643,-0.2466433,16.483599,-0.1583755,-0.49429655,-0.12458608,0.1491637,-0.8295746,-0.16934597,-0.67719793,-0.72439456,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.7608471,-0.23527917,-0.013493092,-0.38876224,-0.62572724,-0.22809911,-0.4062801,-0.21936183,-0.7092445,-0.5162228,-0.14671578,-0.64151126,-0.5836826,-0.16388015,-0.16388015,-0.16388015,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.17072189,0.331804,-0.10568548,-0.1779356,0.2667153,0.41786724,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.25512016,-0.059945107,-0.062024266,-0.076317295,-0.23273052,-0.2391426,-0.11302941,-0.08724866,-0.30359775,-0.076208994,-0.29165173,-0.2910532,-0.12808548,-0.27516073,-0.052885056,-0.04072123,-0.32670274,-0.34579608,-0.41028428,-0.5551865,0.07221419,-0.9263205,-0.3007421,0.33488524,-0.0029648498,-0.04612969,-0.526303,-0.115279995,-0.15238433,-0.34137055,-0.5329052,-0.31004477,-0.5367042,-0.13364081,-0.29814208,-0.5264227,-0.15906872,-0.17660847,-0.5654373,-0.29927838,-0.21803197,-0.701767,-0.15151788,-0.37268433,1.6098094,-0.39139658,-0.331765,1.0257567,-0.5888296,-0.5856367,-1.0288465,-1.0288465,-1.0288465,-1.0288465,-1.0288465,-0.3807439,-0.6115714,0.088622004,-0.38134697,-0.4989672,-0.3010093,-0.6447245,-0.38174564,-0.6592776,-0.6156573,-0.14671578,-0.04191136,-0.61761874,-1.1475679,-1.1475679,-1.1475679,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-1.1475545,-0.17072189,0.020952338,-0.13416605,1.1933413,-0.32856813,0.17168787,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.06569451,-0.059945107,-0.062024266,-0.076317295,-0.20315266,-0.37877223,-0.27031872,0.22497758,-0.19439718,-0.076208994,-0.19517325,-0.10782523,-0.19902904,-0.17745085,-0.052885056,-0.43413827,-0.07384617,-0.5978283,-0.09271411,0.3456775,-0.24417517,-0.41546646,-0.49923027,0.15058807,-0.37614748,-0.41209182,-0.29458532,-0.115279995,-0.6476822,-0.38618985,-0.28962928,-0.2464112,-0.43863913,-0.13364081,0.7549926,-0.5280949,-0.15906872,-0.22222184,-0.29752383,-0.30795234,4.7587776,-0.025996475,-0.14038765,-0.26240033,-0.12458608,0.43889832,-0.52078646,-0.16934597,-0.24620694,0.88229126,-0.092217065,-0.092217065,-0.092217065,-0.092217065,-0.092217065,-0.28635538,0.89598674,-0.44829065,-0.40264833,-0.04734309,-0.33323562,-0.1864396,-0.46477157,0.35442454,-0.1454511,-0.14671578,-0.27741548,-0.3419184,-0.07568746,-0.07568746,-0.07568746,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.17072189,0.06582112,-0.21343721,1.1816607,16.78459,0.28075746,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.006491446,-0.059945107,-0.062024266,-0.076317295,-0.2199872,-0.20903453,-0.108654104,-0.3306145,-0.20328167,-0.076208994,-0.18112269,-0.32922724,-0.08137823,-0.2457507,-0.052885056,-0.21711996,-0.22261229,-0.28791296,-0.088955276,-0.084455945,0.22603449,-0.35253584,-0.22687869,0.36872205,-0.1556783,-0.19699515,-0.33863083,-0.115279995,-0.26617062,-0.015542682,-0.49677053,-0.29342842,-0.44936466,-0.13364081,0.41225418,-0.29720238,-0.15906872,-0.21135655,-0.016311862,-0.120476894,-0.45162722,-0.90635204,-0.1609768,-0.3257587,-0.12458608,-0.26268074,-0.27384534,-0.16934597,-0.33309588,-0.26085085,-0.20781374,-0.20781374,-0.20781374,-0.20781374,-0.20781374,-0.49941066,-0.78687596,-0.25535834,0.12333156,-0.34644094,0.02393361,-0.39046702,0.092486866,-0.4238786,-0.1413719,-0.14671578,0.23597421,-0.2435998,-0.20797649,-0.20797649,-0.20797649,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.17072189,0.6659959,-0.08686702,-0.1779356,-0.0139063215,0.35076067,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.1206628,-0.059945107,-0.062024266,-0.076317295,-0.33280137,-0.3589234,-0.23662959,-0.23576052,-0.15916082,-0.076208994,-0.027524045,-0.016890641,-0.29370698,0.012103971,-0.052885056,-0.25249264,-0.29902697,-0.13978396,-0.101217344,-0.37300718,-0.21833229,-0.6560139,-0.51553327,0.27578774,-0.42448938,-0.2861887,-0.39869905,-0.115279995,-0.3024156,-0.46850932,-0.2030539,-0.3458142,-0.19978835,-0.13364081,-0.3942667,-0.042452388,-0.15906872,-0.30466068,-0.46730563,-0.41187683,-0.48928243,-0.5326859,-0.14020014,-0.50959253,1.0592043,-0.085716575,-0.19551955,-0.16934597,-0.33998898,-0.492451,-0.16335349,-0.16335349,-0.16335349,-0.16335349,-0.16335349,-0.45102817,0.26880696,-0.29478043,0.4680697,-0.3403421,-0.04046219,-0.3263661,-0.43876883,-0.33375454,-0.5593741,-0.14671578,-0.2982207,-0.64806265,-0.1570961,-0.1570961,-0.1570961,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.17072189,0.51358074,-0.21387695,-0.1779356,0.12511753,0.22426769,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.22713384,-0.059945107,-0.062024266,-0.076317295,-0.312506,-0.293497,-0.271087,-0.08259075,-0.3841717,-0.076208994,-0.32650506,-0.24313015,-0.21794242,-0.16834089,-0.052885056,-0.26617542,-0.25120038,-0.55964196,-0.11415507,0.046687875,-0.25800726,-0.18148217,-0.22742268,0.452932,-0.055074606,0.07954346,-0.23351128,-0.115279995,-0.19269879,-0.50729173,-0.012670392,-0.27537253,-0.4561995,0.40912253,0.39811748,0.12368202,-0.15906872,-0.2573163,-0.11201029,-0.4076059,-0.5082832,-0.28657454,-0.14637041,-0.3184962,-0.12458608,-0.13467745,0.23450209,-0.16934597,-0.05184598,-0.21456511,-0.19892168,-0.19892168,-0.19892168,-0.19892168,-0.19892168,-0.5622455,-0.524556,0.23452172,-0.022497004,-0.67944664,-0.15102066,-0.34803823,-0.5420482,-0.6045699,-0.4637892,-0.14671578,-0.030163553,-0.6404226,-0.19780043,-0.19780043,-0.19780043,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.19778727,-0.17072189,-0.09317786,-0.19693325,-0.1779356,-0.783107,0.28029686,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.18450749,-0.059945107,-0.062024266,-0.076317295,-0.29781213,-0.1664771,-0.1483194,-0.05577313,-0.36661047,-0.076208994,-0.20448306,-0.14234985,-0.10439634,-0.09160961,-0.052885056,0.31379783,-0.27822366,-0.2897723,-0.24259125,-0.27825338,-0.20224999,-0.33092844,-0.5786202,0.371797,0.03679148,-0.21663302,-0.33384085,-0.115279995,-0.24835794,-0.14198415,-0.85935736,-0.117637895,-0.51772314,-0.13364081,0.046257015,-0.4461087,-0.15906872,-0.3538638,-0.69898075,-0.43129984,-0.36324093,-0.5309627,-0.1673268,-0.2115796,-0.12458608,0.12004682,-0.49667183,-0.16934597,-0.13652614,-0.46043602,-0.07146894,-0.07146894,-0.07146894,-0.07146894,-0.07146894,-0.26595756,-0.35887122,-0.28279492,-0.017338086,-0.30698416,-0.26468644,-0.40785795,-0.25558805,-0.50596344,-0.6080052,-0.14671578,-0.31742486,-0.45347401,-0.051943276,-0.051943276,-0.051943276,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.17072189,0.102950096,-0.2215951,-0.1779356,-0.021801379,0.4044101,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.18061689,-0.059945107,-0.062024266,-0.076317295,-0.3121143,-0.18385611,-0.36857623,-0.09771986,-0.26105383,-0.076208994,0.009720879,-0.27885112,-0.11903521,-0.12556723,-0.052885056,-0.18778905,-0.2262907,-0.3570096,-0.36347365,-0.25998166,-0.33764738,-0.14343679,-0.23073092,0.19380006,-0.18315543,-0.3957371,-0.16281238,-0.115279995,-0.41635552,-0.23021074,-0.566547,-0.220174,-0.51479846,-0.13364081,-0.5307735,-0.46205825,-0.15906872,-0.18302807,-0.61156636,-0.25221136,-0.4278384,0.14353569,-0.14558892,-0.28213865,-0.12458608,0.35266066,-0.52454674,-0.16934597,-0.7583427,-0.57410944,-0.18706562,-0.18706562,-0.18706562,-0.18706562,-0.18706562,-0.30294105,-0.17524979,-0.054339424,-0.17143267,-0.7982115,-0.33370566,-0.42737842,-0.24685399,-0.44238132,-0.22229336,-0.14671578,-0.15265019,-0.40293828,-0.18423231,-0.18423231,-0.18423231,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.17072189,-0.028740453,-0.087995574,-0.1779356,-0.56298286,0.5804353,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,22.649546,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.067514434,-0.059945107,-0.062024266,-0.076317295,-0.23740242,-0.24650583,-0.28433686,-0.13913666,-0.040099088,-0.076208994,-0.17620082,-0.45755267,-0.18342923,-0.28139484,-0.052885056,-0.2326751,0.026239317,-0.15936334,-0.58690935,-0.50035286,-0.291242,-0.42779619,-0.4642495,0.123208046,-0.38549343,-0.23668227,-0.44148105,-0.115279995,-0.35537055,-0.40779465,-0.55343616,-0.34613165,-0.31624326,-0.13364081,-0.39185503,-0.22794428,-0.15906872,-0.26249042,-0.37633526,-0.31146753,-0.37525237,-0.4059007,-0.1425242,-0.24574956,-0.12458608,0.018478695,-0.24694172,-0.16934597,-0.68415946,-0.36515456,-0.1663175,-0.1663175,-0.1663175,-0.1663175,-0.1663175,-0.61053526,-0.107710786,-0.201249,-0.61780596,-0.42873508,-0.19303164,-0.36011782,-0.5857635,0.3205315,-0.63814807,-0.14671578,-0.2166712,-0.5870432,-0.16048811,-0.16048811,-0.16048811,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.16047497,-0.17072189,-0.15928538,-0.13521056,-0.1779356,-0.011334963,0.38727328,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.25372496,-0.059945107,-0.062024266,-0.076317295,-0.43860513,-0.1735899,-0.31265184,-0.0077329054,-0.28210196,-0.076208994,-0.17491041,-0.32967076,-0.0817545,-0.052078377,-0.052885056,-0.20898809,0.030481655,-0.23708954,-0.35698017,-0.3323193,-0.116466016,-0.3829809,-0.2992627,0.05899248,0.42919114,-0.093621954,-0.44277963,-0.115279995,-0.4816462,-0.34821627,-0.24974677,-0.32994866,-0.3867615,-0.13364081,-0.3376476,-0.44043916,-0.15906872,-0.33887386,-0.038692597,-0.42872268,-0.58837014,-0.5748957,-0.15204187,-0.43885306,-0.12458608,0.029943157,-0.6403218,-0.16934597,0.08953697,0.49319535,-0.418259,-0.418259,-0.418259,-0.418259,-0.418259,-0.72451204,0.60772055,-0.12323129,0.14351285,-0.45221537,-0.26122966,-0.49401486,-0.42514023,-0.10596148,-0.047376692,-0.14671578,-0.42115057,-0.52048355,-0.44881037,-0.44881037,-0.44881037,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.4487972,-0.17072189,-0.18072772,-0.20016804,1.4079133,-0.21807192,0.4163933,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.13697289,-0.059945107,-0.062024266,-0.076317295,-0.18697266,-0.25857875,-0.15802391,0.03571063,-0.17767961,-0.076208994,-0.07401148,-0.23640385,-0.018225655,-0.057197277,-0.052885056,-0.018461453,-0.14478925,-0.13812524,0.0020830159,-0.064026475,0.3097702,-0.41440937,-0.4305309,0.18289873,-0.09197853,-0.32750407,-0.118193,-0.115279995,-0.52027625,-0.17176768,-0.52565414,-0.16863209,-0.2823831,-0.13364081,0.6770441,-0.29270178,-0.15906872,-0.16782153,-0.51221967,-0.15730698,-0.46593887,-0.10723371,-0.11971812,-0.28676662,-0.12458608,0.047738414,-0.1477862,-0.16934597,-0.08096561,-0.39676973,0.05598381,0.05598381,0.05598381,0.05598381,0.05598381,-0.09062535,0.4388147,0.14916268,0.05515414,-0.54742396,-0.15738834,-0.3292892,-0.18865809,-0.21554765,-0.30380225,-0.14671578,-0.24214411,-0.29370344,0.09391387,0.09391387,0.09391387,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,0.093926966,-0.17072189,0.13388516,-0.12012252,-0.1779356,-0.3464828,0.20571071,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.17261527,-0.059945107,-0.062024266,-0.076317295,-0.12922451,-0.3077749,-0.3746897,-0.19134934,-0.15851392,-0.076208994,0.03780204,-0.257609,-0.19513851,0.023049016,-0.052885056,-0.26935378,-0.21858762,-0.1234128,-0.36885,-0.13498186,-0.12811288,-0.65252465,-0.5512917,0.4923482,-0.24149586,-0.32712308,-0.18051812,-0.115279995,-0.47361705,-0.40934935,-0.6194119,-0.09622153,-0.39579067,-0.13364081,-0.3544902,0.09723441,-0.15906872,-0.13123855,-0.43091804,-0.5942353,-0.07629503,-0.66025484,-0.1741525,-0.31615382,-0.12458608,-0.49812332,-0.37020177,-0.16934597,-0.62881595,-0.53188205,0.26050103,0.26050103,0.26050103,0.26050103,0.26050103,-0.35002932,0.13698767,-0.15232448,-0.24496084,-0.16887364,0.06962812,-0.40802413,0.7717277,-0.28725368,0.0067465957,-0.14671578,-0.34914315,-0.46346962,0.3279637,0.3279637,0.3279637,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,0.32797676,1.2126886,0.47252837,-0.19842334,-0.1779356,-0.03354244,-0.34309682,1
