methylation_gene__GENE_SCRIB,methylation_gene__GENE_SORBS1,methylation_gene__GENE_PNN,methylation_gene__GENE_CNP,methylation_gene__GENE_ARPC2,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_EXT1,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_ZNF624,methylation_gene__GENE_TRPS1,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_GABBR1,methylation_gene__GENE_SIKE1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_SDC1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_LASS5,methylation_gene__GENE_NSUN5,methylation_gene__GENE_SNX10,methylation_gene__GENE_SUFU,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_NCRNA00230B,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_ADAM5P,methylation_gene__GENE_C19ORF22,methylation_gene__GENE_PNRC1,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_RCBTB2,rnaseq_gene__GENE_CSRP3,methylation_gene__GENE_IQCG;RPL35A,methylation_gene__GENE_GATA6,methylation_gene__GENE_RNF7,methylation_gene__GENE_SART3,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_CTNS;SHPK,methylation_gene__GENE_CENPM,methylation_gene__GENE_ACPL2,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_PGAP1,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ENO2,methylation_gene__GENE_BID,methylation_gene__GENE_LOC145783;TCF12,methylation_gene__GENE_ADAM17,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_ZNF44,methylation_gene__GENE_PRDX6,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ASL,methylation_gene__GENE_TRIO,methylation_gene__GENE_PRELID1;RAB24,methylation_gene__GENE_LIN37,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_SPSB1,methylation_gene__GENE_RSPH3,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_MCC,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_DVL1,methylation_gene__GENE_B2M,methylation_gene__GENE_PPP3CC,methylation_gene__GENE_ACTB,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_GMCL1,methylation_gene__GENE_TCFL5,methylation_gene__GENE_ASAH1,methylation_gene__GENE_ZNF333,methylation_gene__GENE_UTP20,methylation_gene__GENE_DNAJC9,methylation_gene__GENE_TNFSF9,methylation_gene__GENE_C3ORF59,rnaseq_gene__GENE_OR6C68,methylation_gene__GENE_STAMBPL1,methylation_gene__GENE_GSR,methylation_gene__GENE_SNORD25;SNORD27;SNORD26;SLC3A2;SNORD28;SNHG1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_QTRT1,methylation_gene__GENE_KTELC1,target
-0.27749693,0.061858173,0.55203706,-0.28986418,-0.3776521,0.0021980978,-0.09077644,2.122922,-0.08417187,-0.7670051,0.095445,0.12355375,-0.19127981,-0.050556514,0.13306263,-0.3381883,-0.621657,-0.11335014,-0.12681952,0.04068747,-1.087069,-0.2377671,0.6942722,0.55747664,0.038048662,0.10533458,-0.15078321,0.025633067,0.7345218,-0.19158292,-0.109828,-0.16947244,0.6093092,0.3431053,-0.03967055,-0.17994894,-0.47372243,0.83985895,-0.4344252,-0.13996558,-0.06804876,1.1652144,0.32541654,-0.25719613,0.23624651,-1.1483533,-0.30525243,-0.5446518,0.17200738,0.10507949,-0.7031004,-0.22229749,-0.067104,0.29586017,0.06974969,-0.025177766,-0.34964058,0.08105531,0.32423455,-0.6375525,0.47280592,-0.45017585,-0.20094533,-0.50849384,0.710386,-0.1321476,-0.0387875,0.20627889,-0.63686657,-0.048943613,-0.1551059,-0.72845143,-0.30307585,0.41285974,-0.55204546,0.10418669,0.3306989,0.09080438,-0.46083152,-0.7874763,-0.056130435,-0.02790469,0.21293338,-0.34874365,0.24742563,-0.63471985,-1.0211623,-0.8760382,-0.17286707,-0.7677617,-0.76226455,-0.18761426,-0.1356125,-0.06727265,-0.6992852,-1.078186,-0.0049809446,-0.23130584,-0.092106335,0.45676494,0
0.051875826,0.71908045,0.49189344,-0.029357634,0.51843446,0.24038026,-0.09077644,-0.22547875,-0.08417187,-0.3752647,0.06736248,-0.38212594,-0.19127981,-0.050556514,-0.050398555,1.1819763,-0.18557876,1.2349701,-0.12681952,0.06533324,-0.46231076,0.52252746,0.08239391,1.6601852,0.2579304,2.6157763,-0.08728479,0.3870912,3.3652093,-0.18169102,-0.24686855,-0.16947244,1.5880842,1.2182404,0.957415,-0.17994894,18.511213,0.74560887,0.16289395,-0.13996558,-0.06804876,-0.22939345,0.3885282,-0.981269,0.19954556,0.13475958,-0.30525243,-0.0428813,-0.17561765,-0.37553072,-0.058527265,1.1185905,-0.047839925,-0.024962611,0.46963778,-0.16360475,-0.59640795,0.2845545,0.5772881,-0.4604226,1.5095048,-0.17565493,0.7494702,-0.26498073,0.70630544,-0.20419662,0.6627729,0.028207494,-0.029710127,0.51100034,0.19833282,0.96686786,0.25354353,-0.65977156,-0.06292222,0.0888969,0.13689262,-0.15177238,-0.22196496,-0.31229585,0.5809286,0.2799806,0.23740913,0.2636094,0.016595172,1.383552,-0.15381192,0.9844883,0.7282501,0.18689953,0.5715623,-0.46494654,-0.05084468,-0.06727265,-0.35630548,-0.018098608,-0.07375036,-0.30588475,-0.11190015,0.7779211,0
0.18454178,0.6250069,3.0680985,0.9599879,0.4479266,0.20883271,-0.09077644,-0.22547875,-0.08417187,0.16915967,0.3257361,-0.3526309,1.3885435,-0.050556514,-0.19777167,0.062106308,0.02005756,0.4059272,-0.12681952,0.4380031,0.23112097,0.29504687,-0.5590512,0.4333549,-0.05741157,-0.04932575,-0.2013171,0.029744148,0.5925555,-0.05816072,0.34306476,-0.16947244,0.04392117,-0.79178035,-0.21058744,-0.17994894,0.7612609,0.17558707,2.0274823,-0.13996558,-0.06804876,0.65229416,0.3953757,0.42656237,-0.14775853,0.4090988,-0.30525243,0.038481433,0.35383332,0.02996227,0.36240432,-0.22229749,0.30884677,-1.5884763,-0.25286782,-0.114598475,-0.026705327,-0.10496429,1.440927,1.2318127,-0.11446326,1.7637075,0.11423476,-0.24761458,0.64935225,-0.060030766,-0.29080158,0.23155636,-0.13233373,0.12422631,-0.11139791,0.5033935,0.07971482,3.4466841,2.213893,-0.032786794,0.34165838,0.040015046,-0.2877159,-0.07746525,-0.61641127,0.2774945,0.0002791989,0.34690377,-0.17512327,0.47150666,2.2223606,-0.04649759,0.16366345,0.16210967,0.205471,-0.18712394,-0.46115938,-0.06727265,-0.08085302,0.30067882,-0.105086766,-0.37772933,-0.0533029,0.059526887,0
-0.2992701,0.34021124,0.15367591,1.0439805,-0.5337431,0.093162194,-0.09077644,-0.22547875,-0.08417187,-0.2795779,-0.7767221,-0.6222358,-0.19127981,-0.050556514,-0.012869175,-0.390141,-0.6220941,-1.105903,-0.12681952,-0.36003646,-0.17178255,-0.11321775,2.0736444,-0.48010516,-0.07696926,-0.67425287,-0.24548566,-0.32742172,-0.85196674,-0.28365645,-0.9463702,6.892355,0.32981682,0.1087332,-0.6515902,-0.17994894,-0.6817727,-1.4474812,0.64115864,-0.13996558,-0.06804876,-0.16188464,0.8027106,1.0556153,0.06687415,0.09054499,0.9450183,-0.46319434,0.4083995,0.03415236,-0.28059107,0.9853033,0.13924517,1.1523615,1.2599943,-0.16232336,0.40388373,-0.12697192,0.7908607,-0.47218058,-1.3352677,-0.64569575,-0.15665036,-0.41805696,-1.5476208,-0.13232788,-1.8130399,0.06327956,-1.4573396,-1.0725046,-0.028884966,0.15958768,0.110530004,-0.618264,-1.4227004,0.05134747,0.07868936,-0.032464694,-0.7055051,0.062929496,0.040028762,-1.3620577,-0.4381941,-0.4445331,-0.2359131,-0.12456214,-0.39092126,0.018127639,0.9963407,-1.1029342,0.952334,0.48827872,-0.5041297,-0.06727265,0.014320712,0.26910052,-0.06274667,-0.37340018,-0.08855823,-0.43798915,1
0.33608553,0.6478622,0.011741416,1.2031511,-0.2854719,0.004205423,-0.09077644,-0.22547875,-0.08417187,-0.52950436,5.6314297,0.043617398,-0.19127981,-0.050556514,-0.10690201,-0.6902127,-0.06283179,-1.6969445,2.9326246,0.2423766,-0.24450941,0.5533076,-0.8130078,-0.49652895,-0.2570509,-0.08837149,6.0106387,-0.0456273,-0.45343006,-0.18106714,-0.33950582,-0.16947244,1.3189036,0.73706555,0.16305412,-0.17994894,-0.18080267,-0.28986922,-0.57163346,-0.13996558,-0.06804876,-0.06790516,0.31462896,-1.3424935,-0.30243692,0.1307088,-0.30525243,-0.46833965,0.06283198,-0.45747483,-0.16249892,-0.22229749,-0.416664,-0.9190941,-0.2511589,-0.16197383,-0.3436595,-0.1769845,2.183627,-0.13688383,-0.27734932,0.99762475,-0.93891627,-0.3061544,-2.2471128,-0.21380556,1.2044423,0.29738006,-0.49324295,0.2840806,-0.5045295,1.1925677,-0.9323462,0.16169249,-0.53358895,0.3648434,0.7790157,-0.09845781,0.1355332,-0.62708277,-0.23682931,-0.45030716,0.48388076,-0.25739127,-0.25210118,-0.08392807,-0.8591913,-0.8570456,0.17079507,-0.8055253,0.625777,0.57196087,-0.4183195,-0.06727265,-0.07283341,-0.12856299,0.085225776,-0.7405247,-0.050694663,-0.6897042,1
-0.20385018,-0.4186567,-1.2746905,-0.93947226,-0.54237336,-0.13870746,-0.09077644,-0.22547875,-0.08417187,-0.6081615,0.13846904,-0.3700456,-0.19127981,-0.050556514,0.1861111,0.56776464,-0.47137868,-0.8575217,-0.12681952,-0.3943805,-0.37284794,-0.35265172,0.37954697,-0.65761566,-0.10787312,-0.6458355,-0.24318996,-0.121398024,-0.8736897,-0.24566726,-0.23100933,-0.16947244,0.060035773,-0.79178035,-0.7397267,-0.17994894,-0.046071675,0.20803717,-0.38185176,-0.13996558,-0.06804876,0.11254175,-0.241322,-1.6824932,-0.157445,0.32558015,-0.30525243,-0.9287903,-0.1391283,-0.6764306,-0.1408074,-0.22229749,-0.75816846,-0.33561963,-0.40276405,-0.20751205,0.55069137,-0.37842965,-1.0516218,-0.35733092,-1.0376946,-0.6515908,-0.8339597,-0.37516466,-0.94539165,-0.14604332,-1.4333018,0.3250524,-0.20700248,-0.76265645,-0.15698099,0.031215215,-0.19194971,-1.1440216,-1.0917917,-0.104156666,-0.54963535,-0.10177471,-0.65651053,-0.7956919,-0.78552276,-1.4460825,-0.8743572,-0.04541497,-0.11192389,0.16827911,-0.69329387,-0.5992055,-0.45776108,-0.60883117,-0.34426004,0.011845729,-0.7999796,-0.06727265,-0.44302237,0.0030470658,-0.33544442,-0.33053568,-0.02086283,-0.4863658,1
0.0859433,-0.03480413,-1.3121802,-0.5201248,0.030155528,0.1265472,-0.09077644,-0.22547875,-0.08417187,-0.0051020146,1.014955,-0.22181956,-0.19127981,-0.050556514,0.20789875,0.07429221,-0.012046334,-0.936972,-0.12681952,-0.20279333,-0.21631847,1.0824121,2.2638724,1.029881,0.13698985,0.29279622,-0.21328981,-0.07800043,-0.12559065,-0.123676464,0.33701155,-0.16947244,1.8589672,-0.79178035,0.6218955,-0.17994894,-0.44605318,-0.55524915,1.0787202,-0.13996558,-0.06804876,0.37869877,1.4219645,-0.49618882,0.3963533,0.18198477,-0.30525243,-0.53461504,0.33208624,-0.09436392,-0.23023273,-0.22229749,-0.3317379,0.400708,3.1679375,-0.09904804,-0.70821536,-0.10276202,0.12511206,1.3791273,-0.32674453,1.6090152,-0.41817436,-0.28586534,1.1293794,-0.11757235,-0.39894634,0.1356448,0.50746626,-0.24127898,0.4635491,2.2008796,-0.044391572,-0.044927925,-0.55917615,-0.10940413,0.04961488,-0.050207235,-0.5587872,0.88847584,0.26459426,-0.14775042,0.54243517,-0.029929055,-0.15322134,1.4816389,5.6484947,2.1198027,0.42576322,0.039880894,0.23398353,0.7713333,-0.40191275,-0.06727265,0.16514245,0.72182566,-0.13689525,-1.065458,-0.01363907,-0.1809372,1
0.11668223,1.0185379,5.0206194,1.070387,1.2299722,0.33428478,-0.09077644,-0.22547875,-0.08417187,0.25966573,0.76899123,0.14388543,-0.19127981,-0.050556514,0.13057299,0.20534936,0.050361134,0.6986665,-0.12681952,0.43288553,0.47246885,1.4569957,0.52839965,0.63646185,0.20505197,-0.8783487,-0.12391946,0.06244678,3.577128,-0.097319365,1.1905636,-0.16947244,1.9108667,-0.56073976,0.5338861,-0.17994894,0.4824565,-0.6747147,1.1405754,-0.13996558,-0.06804876,0.3073326,2.9156964,1.6954888,0.2040095,0.31839633,-0.30525243,-0.03191839,0.43729421,-0.17357439,0.52182925,3.363917,0.5749021,0.24245386,2.0376167,-0.18526056,0.952629,-0.10034715,1.3308717,0.7893058,0.57150483,2.0724814,0.2671084,1.179091,0.3736123,-0.09096968,0.6235048,-0.09481771,0.4039179,0.73885024,0.15254354,1.090275,0.6071237,0.72973573,3.0117512,-0.042277634,0.5076258,0.059190106,-0.27350634,0.5889206,-0.17381819,0.19901937,0.03480161,0.20541844,-0.10281962,0.51782656,0.58576506,1.6273742,-0.15994653,0.5059434,2.238103,-0.16126123,0.09561198,-0.06727265,0.5892593,0.17764837,-0.035070065,0.3111095,-0.13392287,-0.1197906,0
0.13850303,0.25812197,0.95464057,2.3283658,-0.5519811,-0.007936725,-0.09077644,0.55611163,-0.08417187,-0.12732355,-0.74730843,0.0725867,-0.19127981,-0.050556514,-0.23848157,-0.24907279,-0.09548019,0.9455127,-0.12681952,0.19870059,0.24369973,-0.18309976,-0.7661212,-0.22730283,-0.13264874,-0.5133185,8.213066,0.17564759,1.7357776,-0.08354719,0.24145693,-0.16947244,1.3158702,1.6315721,1.1511364,-0.17994894,1.3026199,0.6436288,0.7864102,-0.13996558,-0.06804876,-0.012718743,-0.04516852,-0.27641574,-0.12942454,0.108887725,-0.30525243,-0.49937788,0.014431862,-0.9078856,0.37600625,-0.22229749,0.31364307,-0.48901397,-0.9327585,-0.029539216,-0.3158822,-0.18320636,0.69621676,-0.4300715,-0.24121422,1.4597241,-1.3915775,-0.28979445,-0.45357075,-0.08372338,-0.033386085,0.0591182,-0.116630875,2.4269888,-0.1828985,1.2144454,0.36861396,0.55863535,-0.059842896,-0.21772133,1.3333436,-0.03681339,-0.18877484,0.18091094,-1.3123239,-0.19139424,1.1655682,-0.44100788,-0.1374065,0.5714432,-0.52065605,0.30288067,0.60401833,-0.37995306,0.6377783,0.4266509,-0.34525713,-0.06727265,-0.016787235,0.20616671,-0.09758207,-0.20038421,-0.15296672,15.881522,1
0.25817862,0.6970522,1.6933695,1.3466809,0.5369749,-0.23598984,-0.09077644,-0.22547875,-0.08417187,0.045168083,-1.010128,0.43919447,-0.19127981,-0.050556514,0.31210133,-0.80468255,0.06128768,0.88562435,-0.12681952,0.3574416,0.69973326,0.38013133,-0.5351795,0.7117712,-0.20573822,-0.40344742,-0.21886791,1.283018,2.2563052,-0.043067228,1.1760261,-0.16947244,0.6964412,-0.5796905,-0.55915606,-0.17994894,0.094383165,0.48415953,0.40262538,-0.13996558,-0.06804876,1.0646675,0.73594695,-0.8797137,0.027604543,0.89256287,-0.30525243,-0.29931962,0.43582708,-0.19099842,0.37049592,-0.22229749,0.4808765,-0.47731152,-0.73183215,-0.09609519,-0.6948804,0.062357057,0.71056044,0.09898166,-0.15005055,0.2328887,2.2202916,-0.18743898,-0.2367696,-0.06778203,0.48622164,0.11098201,0.7922903,0.85399354,0.55041605,0.15083472,-0.7038956,0.19355133,3.4657922,-0.16911258,0.010291138,-0.04478969,0.7867189,0.9045888,-1.5724665,1.0593603,0.6689786,0.01982151,0.15321021,-0.36586845,0.04083404,0.19497332,0.05698896,0.07991895,0.56482923,0.013992024,-0.018900137,-0.06727265,0.03389053,0.20724519,0.090690635,0.6366856,-0.13734771,0.1078579,1
0.028155005,-0.25528887,-1.0111632,1.5865473,-0.3311094,-0.25358102,-0.09077644,0.6716636,-0.08417187,-0.8348362,1.6173768,-1.2150468,-0.19127981,-0.050556514,-0.28921643,-1.6380059,-0.4887281,-0.5539585,-0.12681952,-0.90485686,-0.03966915,-1.2413111,-0.9388619,-1.8767556,-0.26745698,-0.13854009,-0.27761438,-0.4062517,-1.9521747,-0.27105063,0.25244448,-0.16947244,0.7870342,-0.79178035,-1.926261,-0.17994894,-0.25245017,-1.5956442,-1.3105303,-0.13996558,-0.06804876,-0.19459268,-1.2164261,-1.0224816,-0.4531376,-0.75078124,-0.30525243,-1.5552732,-0.31565842,-0.55841315,-0.81446916,-0.22229749,-0.5705592,-1.8323246,-1.3891472,-0.2153823,-0.4213869,-0.2920595,-1.3733058,-0.7229796,-0.6518524,1.6529369,-1.6014745,-0.30968663,-2.226967,-0.27446508,-1.4010744,0.22255513,-1.2853895,-0.4455744,-0.38515264,-0.59632295,-0.4974268,-0.44623354,-1.1157637,-0.52238506,-1.0505795,-0.14377438,-0.2394548,-0.3468616,-1.3968354,-1.8015496,-0.62168264,-1.900489,-1.3507781,-1.3479446,-1.212854,-1.2382493,-1.17739,-0.9335337,0.40101683,0.94216704,-0.98746055,-0.06727265,-0.4534583,-0.6889514,12.751222,-0.85962147,-0.14354111,-1.0599256,0
-0.042076334,-0.5501525,-0.18036766,-0.79712063,-0.5523649,0.06637584,-0.09077644,-0.22547875,-0.08417187,-0.41105554,-0.7923362,1.5835996,-0.19127981,-0.050556514,-0.17316587,-1.0425497,0.045049194,0.51083,-0.12681952,-0.5021658,-0.009124945,-1.1655475,-1.4685766,-0.5341897,0.039269846,-0.8849477,0.06739278,-0.40539593,0.60260993,-0.1641974,1.7639191,-0.16947244,-0.8144233,-0.79178035,0.38849923,2.0547738,-0.20712075,-0.023279449,-0.74842924,-0.13996558,-0.06804876,-0.9884381,-0.8124889,0.7737645,-0.020362444,0.027264224,-0.30525243,0.6408582,-0.3341899,-1.0186131,-0.16166247,-0.22229749,-0.8200584,0.98041403,-0.31611186,0.5119611,-0.19142057,-0.4279924,0.12787192,-0.10941658,-0.00066137983,-0.07760334,-0.6985158,-0.3320951,0.41675025,-0.336284,0.67370343,-0.026487177,0.80488694,0.6430874,-0.12981233,0.31394213,0.26460072,0.28682855,0.17495857,-0.17857496,-0.75621647,-0.2562321,0.20304811,-1.1670305,0.48597232,-1.1445735,-0.39291802,-0.4603173,-1.2031457,-0.16784546,-0.2837363,-0.1995822,-0.9546885,0.1660192,-0.8722382,0.18813276,0.20618764,-0.06727265,-0.15921256,-1.2225721,-0.49501696,0.38127914,-0.15154132,-0.35460484,1
-0.32230744,-0.28396705,1.1488922,0.64204454,0.63653255,-0.35677296,-0.09077644,-0.22547875,-0.08417187,-0.5890957,-0.67233235,-0.9599968,-0.19127981,-0.050556514,0.4001724,-1.0674651,-0.6353472,-0.51628,-0.12681952,-0.5670682,-1.1079215,-1.6075637,-1.6436012,-1.7426116,0.054071363,-0.43465465,-0.31708705,-0.48935202,-0.35724735,0.14547127,-2.029512,-0.16947244,-1.0054022,-0.06219351,0.3546008,-0.17994894,-0.90764165,-1.8322854,-0.010072107,-0.13996558,-0.06804876,0.13706307,-0.4670984,0.35153198,-0.30176958,0.23348184,-0.30525243,1.2898316,-0.4435465,0.01961963,-0.88190645,-0.22229749,0.3766199,-0.7198071,0.27898893,-0.31636244,-0.6705332,-0.5672058,1.8040701,0.39652222,-0.042945545,-0.63819176,-0.68789345,-0.49762127,-1.6310699,-0.33471638,-1.4157838,-0.17044094,-1.8746008,-1.7355567,-0.43804586,-0.047179837,0.24824098,-0.4466112,-0.315076,-0.51992565,-1.3290832,-0.36491477,-0.1467328,-2.0141983,0.008804129,-2.240485,-1.8316664,-2.5799453,0.3379344,-0.6961596,-1.9998631,-0.77921,-1.7026778,-0.72591,-0.44504595,-0.083794914,-0.009504719,-0.06727265,-1.169928,-1.4680921,-0.5698021,-1.1217071,-0.28847474,-1.8859292,1
-0.12291862,-0.5122628,-0.23678191,-0.36743018,-0.8311334,-0.008300161,-0.09077644,-0.22547875,-0.08417187,-0.044254817,0.009060036,-1.1131219,-0.19127981,-0.050556514,-0.34952214,-0.16789928,-0.37394583,-0.22035047,-0.12681952,-0.58571273,0.15066563,0.40489554,-0.5230975,-0.5821883,-0.05554604,-0.4347518,-0.06677637,-0.023518657,-0.5213016,-0.0865111,-0.5589209,-0.16947244,-0.1686439,1.1121885,-0.58779997,-0.17994894,-0.13830213,-0.019670503,-0.31632912,-0.13996558,-0.06804876,-1.3512763,-1.4922357,-0.5702976,-0.17268328,0.4822785,-0.30525243,-0.3587926,-0.25081274,-0.61309236,0.048932046,-0.22229749,-0.21688716,-0.5310859,-0.07432026,-0.29868037,3.885304,-0.10451386,-0.30596137,-0.21425831,0.4085662,-0.29975414,0.32035464,-0.43214872,-1.3615488,-0.026827356,0.12836267,0.2900314,0.123388894,-1.4215058,-0.43059433,0.16263823,0.26319546,-0.5204945,0.74318933,-0.46541068,-0.4427728,-0.06310956,0.19411503,0.5223067,-0.8705939,0.37558484,0.17660846,1.1380597,-0.3883824,-0.8283361,0.2904889,-0.8266884,-0.40830007,-0.3911915,-0.80914897,-0.1285493,-0.070181616,-0.06727265,-0.11096692,-0.3318198,-0.1854471,0.87342966,-0.06473471,-0.1011212,1
-0.2990095,-0.63091254,2.435287,-0.22354735,-0.3828339,1.1579487,-0.09077644,-0.22547875,-0.08417187,0.51841044,2.9560916,0.92079085,1.522974,-0.050556514,0.107117385,1.6582346,-0.6365685,-0.16100462,-0.12681952,-0.9914217,1.1355567,0.5093845,-2.067326,1.6663843,-0.15546729,1.5046487,-0.25006527,-0.61037356,1.1338179,0.32471335,2.3979006,-0.16947244,-0.4602457,-0.79178035,-0.144029,-0.17994894,-1.168737,-0.50747013,0.5724172,-0.13996558,-0.06804876,1.7464182,-0.98839,2.6752574,0.44315854,0.8157668,-0.30525243,-0.42689136,0.09656263,-0.54820555,-0.28714317,-0.22229749,-0.4931913,0.49937677,2.164686,0.05685449,-0.37172115,1.031615,1.4370791,7.4992576,-1.4819155,-0.006654729,2.121825,0.72480386,-0.1995298,-0.20108049,-2.2949822,-0.118320845,0.27515933,-0.38584968,0.4819216,-1.0912572,-2.308298,-0.44167042,1.2826545,-0.39108947,1.4592819,-0.27540872,-0.21196555,-0.4066934,3.7413077,0.54989123,-0.14719063,-1.3693616,-0.9395185,-0.55637634,0.47163433,1.7932017,2.3195608,0.9432659,-1.3192751,0.15100119,-0.6097768,-0.06727265,0.6887374,-1.8237795,-0.6302697,-0.019643871,-0.08828057,-1.2065856,0
-0.25320613,-1.9555197,-0.6169333,-0.0973728,-0.31961092,-0.36260715,-0.09077644,-0.22547875,-0.08417187,-0.19991763,0.0858894,-0.72028744,-0.19127981,-0.050556514,-0.33092475,-1.0116482,0.3644137,-0.97389054,-0.12681952,-0.50350887,-0.56531614,-0.6894198,-1.3861784,-1.0068334,-0.21377875,-0.64812726,-0.22008304,-0.008933233,-1.2164133,0.051872253,-0.3676259,-0.16947244,-0.82525396,-0.79178035,-1.5809599,-0.17994894,0.2539074,-1.0216731,-0.6463454,-0.13996558,-0.06804876,-0.87121445,-1.6730579,-0.0131013375,-0.13764983,0.4843493,-0.30525243,-0.5506089,-0.19341597,-0.93334246,-0.37188485,-0.22229749,0.23341013,1.1142316,-0.8599732,0.013134516,-0.065191396,0.04398326,-0.8429238,-0.23456647,0.3625381,-0.66340774,-0.4829993,3.3212705,-0.5256112,-0.2810091,-1.6340573,0.34029076,1.0981451,-0.8262314,-0.20675986,0.09042076,0.76625055,-0.4192451,-0.65062857,-0.54278475,-0.6671767,-0.27004695,-0.07227819,0.92334276,-0.93014246,1.2958399,-0.67141193,0.024481494,0.123785235,-0.28718492,-0.49723133,0.05931703,-0.024888223,0.36075264,-1.1196496,-0.62026876,0.24600084,-0.06727265,-0.911388,0.2768953,-0.5290996,-0.37898126,0.016592856,-1.0383539,0
-0.24352853,-0.92314273,1.58647,0.2766685,1.3004391,1.7240117,-0.09077644,-0.22547875,-0.08417187,-0.15153322,0.459613,0.48351905,-0.19127981,-0.050556514,0.34589827,2.6850646,0.13746347,1.3758698,-0.12681952,-0.59519345,0.92334336,1.4645445,-1.6415634,1.8308731,0.21516494,0.24163412,-0.14549029,-0.28037977,1.3562572,0.13361005,0.98806876,-0.16947244,1.4940659,-0.79178035,0.6177689,-0.17994894,-0.63230026,-1.3979794,0.82760394,-0.13996558,-0.06804876,1.5922726,-0.62464565,0.3982379,0.006057557,-1.2366489,-0.30525243,0.7151536,0.26349077,0.68162006,0.022777814,-0.22229749,-0.43029416,0.22924429,2.503058,0.07242996,0.7782753,0.3907641,2.1443686,2.132246,-1.4662554,0.9256678,1.5585858,0.23245177,1.5559936,-0.020545742,-1.379843,-0.18702354,2.647143,-0.59165543,0.7829281,-0.3575672,0.23475438,-0.40393677,2.624066,-0.15369907,1.7944479,-0.13008021,-0.22653759,1.0055164,1.70727,-0.52479047,-0.20430441,-1.4494286,-0.07888953,1.6821941,0.082411915,2.7107017,6.1392517,1.3138286,0.5110026,-0.04117627,-0.33778068,-0.06727265,0.68355215,-1.7329278,0.25041115,1.3583692,-0.16867892,-0.377372,0
-0.22121437,-1.0877299,-0.65076095,-0.98527575,-0.5634618,-0.2970008,-0.09077644,-0.22547875,-0.08417187,0.10872913,0.7184138,-1.0840943,-0.19127981,-0.050556514,-0.20279475,0.96194386,-0.86177593,-0.79955435,-0.12681952,0.124589406,-0.035284556,-0.5712879,-0.45052454,-0.43987256,-0.22362773,0.2610982,-0.28819388,-0.005472311,-0.8360812,0.26344827,-1.1678646,-0.16947244,-0.31581548,0.084676474,-1.0155274,-0.17994894,-0.25282943,-0.7857065,-1.4818437,-0.13996558,-0.06804876,-0.96803355,-1.3880861,-0.1437484,-0.20968303,-0.26166207,-0.30525243,-1.2459041,-0.20177774,-0.635354,-0.25448638,-0.22229749,0.009468397,0.10540758,-1.0160631,0.046725307,4.0874786,0.25207675,0.27910447,-0.40988988,0.103764795,-0.8134987,-0.5152506,-0.3983035,-0.08181772,-0.21562684,0.6754279,0.35833836,-0.8595685,0.26976636,-0.22956018,-0.4150759,0.26201364,0.7206168,-0.24189925,-0.1930446,-1.1566138,-0.3225086,-0.01954262,1.0738432,-0.5960342,-0.09442065,0.5949004,0.38474044,-1.4741057,-0.66098285,-0.39203134,-0.38857698,-0.5762512,-0.3822287,-0.6284786,-0.26397115,0.7542459,-0.06727265,-0.751794,-0.041836996,-0.35969257,-1.321591,-0.2975195,-0.45296356,1
