rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_TMEM109,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-7,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_COMMD5,methylation_gene__GENE_NEK4,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_MIB1,methylation_gene__GENE_MYH10,methylation_gene__GENE_TIGD3,methylation_gene__GENE_CARKD,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_DCD,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_DDX21,methylation_gene__GENE_TEF,methylation_gene__GENE_AK2,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_RBMS2,methylation_gene__GENE_PRNP,methylation_gene__GENE_FSIP1,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_CFAP418,methylation_gene__GENE_TLL2,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_UBR1,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_PALB2;DCTN5,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_NLK,methylation_gene__GENE_COMMD3,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_POLD3,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_STRAP,methylation_gene__GENE_VPS28,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TPCN2,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_TH1L,methylation_gene__GENE_MRPL35,methylation_gene__GENE_RSAD2,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_TINF2,methylation_gene__GENE_FAH,methylation_gene__GENE_STK10,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_CTSC,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_NUBP1,methylation_gene__GENE_ARPC2,methylation_gene__GENE_TRMT11,methylation_gene__GENE_COPZ1,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_LAP3,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_PDXK,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_C19ORF36;MOBKL2A,rnaseq_gene__GENE_SCARNA4,methylation_gene__GENE_RGS2,methylation_gene__GENE_GRPEL2,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_SART3,methylation_gene__GENE_SKAP2,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_ZNHIT3,methylation_gene__GENE_DTD1,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_RBM39,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_C12ORF12,methylation_gene__GENE_SDCBP,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_EML2,methylation_gene__GENE_VWA2,methylation_gene__GENE_BANP,methylation_gene__GENE_ACYP1,methylation_gene__GENE_PACS1,rnaseq_gene__GENE_TEX13A,target
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.027164564,-0.10936828,-0.063021496,-0.06425547,-0.17761914,-0.081938155,-0.2020086,-0.12662862,0.066234276,-0.29068908,0.09787014,-0.52687246,0.053608485,-0.21095012,-0.1627649,-0.52236617,-0.20918371,0.012401374,-0.07976106,-0.24349071,-0.11344753,-0.07261519,-0.22472514,0.37267408,-0.057367627,-0.16553763,-0.017750666,-0.42311084,0.18839689,-0.6167415,-0.004349148,0.30933446,-0.3231547,-0.24391347,-0.25445116,-0.21813408,-0.113146834,-0.27549693,-0.06604976,0.36943924,-0.579064,-0.5373346,-0.75822365,-0.082138985,-0.15901388,-0.15394655,-0.09053003,-0.11734243,0.34277427,-0.28046167,-0.011745392,0.10742496,-0.41587472,-0.3547872,-0.09292495,-0.35854465,-0.13054065,0.4627268,-0.17752981,0.02824144,0.017222062,-0.021149987,-0.50576675,-0.27383554,-0.0716144,-0.5939524,-0.0977687,-0.3690492,-0.04317008,-0.044493336,-0.24084058,-0.236196,0.48297876,-0.40022826,-0.07712625,-0.06769056,-0.32207608,0.08729823,-0.3226143,-0.31178075,-0.12741643,0.64412904,-0.39586148,0.04514046,0.24858476,0.6202909,15.807899,0.3042474,-0.25353742,-0.037782166,0.04235245,-0.69314724,-0.34107232,0.2756763,-0.09481619,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.13541208,-0.1869976,-0.063021496,-0.06425547,-0.17297599,-0.04102456,-0.1232674,-0.13102716,0.02278478,-0.31582582,-0.12655792,-0.44935676,-0.039730523,-0.6082022,-0.47207278,-0.7877069,-0.18577634,-0.09131681,-0.09727479,0.27472854,-0.2240701,-0.07261519,-0.6080099,-0.07557541,-0.32295856,-0.18712537,-0.22796136,-0.56026036,0.092744894,-0.33612308,-0.92409426,-0.055454414,-0.54340804,-0.32929644,-0.07781317,0.8083508,-0.24964456,0.06909134,-0.06604976,-0.85029453,-0.67257285,-0.9719824,-0.4556293,-0.24558394,0.36889985,-0.74394745,-0.09053003,-0.11734243,-0.01622317,-0.1577594,-0.40801236,-0.0939559,-0.44445834,0.33508694,-0.09292495,-0.7241481,-0.11534449,0.7183958,-0.5474339,-0.8589223,-0.11965011,-0.4332567,-0.770635,0.012973376,-0.30031905,-0.35721707,0.48614264,-0.43427557,0.14955373,-0.24982615,-0.59867686,-0.47075877,-0.035049148,-0.60085636,-0.07712625,-0.27707386,-0.40100664,-0.5318161,-0.5597048,-0.678288,-0.12741643,-0.41334483,-0.24145947,0.1277053,-0.26333553,0.33954644,-0.37121397,0.080270216,-0.5830381,-0.23843022,-0.39302102,-0.44459993,-0.47117853,0.38134736,-0.51866394,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.12187541,-0.1629237,-0.063021496,-0.06425547,-0.0841094,-0.18777288,0.005785313,-0.17280188,-0.46059638,-0.38940153,0.15685503,-0.28872222,-0.075476415,-0.037594594,-0.23449464,-0.4077992,-0.22052206,-0.2374656,-0.32090133,0.16553529,-0.2993577,-0.07261519,-0.0760627,0.5586207,-0.2457077,0.090674,-0.33188042,-0.053739924,-0.0030191669,-0.38061675,-0.5213456,-0.26317555,-0.46352455,-0.25934514,-0.17230219,-0.0603731,-0.16465461,-0.070947275,-0.06604976,-0.5713745,-0.36098826,-0.8038701,-0.44746938,-0.20524052,-0.50394034,-0.30819434,-0.09053003,-0.11734243,-0.1158162,-0.7066397,0.06868206,-0.2735317,-0.38185462,-0.12601295,-0.09292495,-0.661681,-0.2593349,0.055387426,-0.17966114,-0.51158446,-0.0071148914,0.32480505,-0.049237035,0.27489498,-0.5308463,-0.52186465,0.032407,-0.5544929,0.21194805,-0.22949293,-0.4783547,-0.38221958,-0.3550261,-0.48737183,-0.07712625,-0.41340905,-0.7786216,-0.18260078,0.1997216,-0.1930173,-0.12741643,0.12285288,-0.7676376,0.09686964,-0.59349704,-0.28338405,-0.5165896,0.018738518,-0.73119116,0.03348039,-0.447418,-0.35839596,-0.10351223,-0.43616873,-0.27699587,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.11033667,-0.20410845,-0.063021496,-0.06425547,-0.14659649,0.105935544,0.07816474,-0.13872643,-0.357434,-0.16149765,-0.041633748,-0.2855159,-0.058786448,-0.36022934,0.11661274,-0.048315484,0.008991958,-0.08775903,0.41559672,0.7449789,0.42093542,-0.07261519,0.5902411,0.5357615,-0.48532614,-0.3212689,0.008752982,-0.25611225,-0.23411584,0.17588167,0.032961994,0.553099,-0.40639058,0.10936383,-0.015196337,0.876281,-0.10675412,0.50117743,-0.06604976,-0.046920896,-0.32915133,-0.30326864,0.47764203,0.48232365,-0.25756288,18.796936,-0.09053003,-0.11734243,-0.7628257,-0.43897986,0.5109452,0.6235402,-0.33106,0.93492544,-0.09292495,-0.026341397,0.081103005,0.15259661,-0.35374293,0.006710713,-0.22665836,0.37528592,-0.04794506,0.48440808,0.59360105,-0.31413504,0.20773256,-0.32668826,0.6525621,0.4096979,-0.009682345,-0.18427172,-0.48931858,-0.23628953,-0.07712625,0.15568943,-0.026303617,-0.114262246,0.059401732,-0.15076315,-0.12741643,0.42359108,-0.71191585,-0.48909938,0.29910487,0.33408856,-0.46583757,0.30936256,-0.11777648,0.17981374,-0.95092225,-0.3698224,-0.55086654,0.7622155,1.1019387,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.11307272,-0.22379829,-0.063021496,-0.06425547,-0.28021768,-0.21493664,-0.3651746,-0.18091463,-0.45859298,-0.118961275,-0.17201053,-0.5599591,-0.3157306,-0.37467527,-0.16780536,-0.5010237,-0.25860575,-0.19321017,-0.34032387,0.03956097,-0.2473642,-0.07261519,-0.51091886,0.015585166,-0.21433249,-0.28524455,-0.19714077,-0.5925915,-0.4638019,-0.66276693,-0.4570237,-0.3394192,-0.3094453,-0.15845159,-0.27805513,0.30739465,-0.21131425,-0.17049083,-0.06604976,-0.91521174,-0.7432484,-0.36379305,0.060069676,0.3332207,-0.396742,-0.8409647,-0.09053003,-0.11734243,-0.24600405,-0.48607087,-0.7025393,-0.3343322,-0.44087288,0.37085998,-0.09292495,-1.1255003,-0.24813902,-0.31246394,-0.42425185,-0.5682985,-0.011807015,-0.3987862,0.0069227843,-0.80819327,-0.26812753,-0.645235,-0.042776063,-0.47092286,-0.61827177,-0.30696908,-0.6272487,-0.2625731,-1.1142393,-0.07711402,-0.07712625,-0.4839846,-0.81697994,-0.54678136,0.06001918,-0.8747677,-0.12741643,-0.49845567,-0.52388453,-0.42205885,-0.2895232,0.42777467,-0.3739775,0.24934588,-0.3492806,-0.54751563,-0.7041015,-0.24826272,-0.6510813,-1.0181235,-0.48559985,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.13194653,-0.19477071,-0.063021496,-0.06425547,-0.1966562,-0.099287026,-0.23532268,-0.16915095,-0.16639262,-0.39624453,-0.40444526,-0.10787479,-0.1676715,-0.2366149,-0.20637581,0.03348793,-0.27068618,-0.38760045,-0.38929135,-0.35521406,-0.15501134,-0.07261519,-0.41284603,0.61323,0.75999355,-0.70030683,-0.10729444,-0.44588295,-0.28173038,-0.30914384,-0.49091792,0.05517419,-0.38499838,-0.39017993,-0.37136889,0.015173524,-0.1888434,-0.09155415,-0.06604976,-0.46865958,-0.8801689,-0.27107596,-0.47449273,-0.40535855,-0.0034504563,0.43694746,-0.09053003,-0.11734243,-0.45128986,-0.39959005,-0.7171171,-0.3205478,-0.26277056,0.3646618,-0.09292495,-0.7243537,-0.20740016,-0.6788692,-0.30217633,-0.37205008,-0.35562158,-1.1668279,-0.16334566,-0.6046356,-1.029513,-0.22817151,-0.012630903,0.12123667,-0.21990408,-0.54779375,-0.5990146,-0.36579615,-0.09652086,0.04649592,-0.07712625,-0.35118967,-0.69445634,-0.4512755,-0.5540689,-0.64836,-0.12741643,-0.44801778,-0.38353088,0.02197482,-0.39276692,0.14611106,-0.41340613,-0.1916273,-0.7769711,-0.355866,-0.8007671,-0.4157825,-0.9317309,-0.22292928,-0.681066,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.14576067,-0.23508075,-0.063021496,-0.06425547,0.044913188,-0.23162885,-0.28606567,-0.17350858,-0.4226156,-0.20325044,-0.52518773,-0.073072135,-0.4910214,-0.15563345,-0.14720435,-0.022443425,-0.1996206,-0.17501397,-0.4883225,-0.022056099,-0.12714258,-0.07261519,-0.56311786,-0.39736313,-0.5597613,-0.1071623,-0.3858611,-0.4177641,-0.24065323,-0.60594696,0.02651002,-0.93147385,-0.47111338,-0.6478308,-0.18752758,-0.583496,-0.18445207,-0.799033,-0.06604976,-0.0056305695,-0.43267572,0.13587211,-0.29031804,-0.6623062,-0.6384103,-0.47977772,-0.09053003,-0.11734243,-0.4385984,0.8401701,-0.34252787,-0.45269787,-0.41401592,-0.569237,-0.09292495,-0.46154115,-0.37270996,0.031071454,-0.52581334,-0.18902016,-0.82797307,-0.30956244,-0.74399483,-0.8733836,-0.45383415,-0.5912151,-0.70254594,-0.48197678,-0.43591803,-0.30115756,-0.6038686,-0.32188544,-0.41868484,-0.13703787,-0.07712625,-0.044193745,-0.17219852,-0.45314068,-0.5829304,0.004825182,-0.12741643,-1.3384573,-0.19466566,-0.35499778,-0.8281047,0.22702913,-0.6782573,0.88893354,-0.19541068,-0.7225787,-0.26122212,-0.3037896,0.1386161,-0.6117883,-0.5463277,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.103792496,-0.1801167,-0.063021496,-0.06425547,-0.15821944,-0.40467328,-0.2984865,-0.20066057,-0.11100279,12.3398,-0.2887505,-0.5035464,-0.16702552,-0.3213608,-0.2598051,-0.56253994,-0.26090673,-0.26068226,-0.050122757,-0.1752965,-0.19165169,-0.07261519,-0.5452656,0.016379472,-0.055761293,-0.55149204,-0.15221769,-0.39249074,0.114842616,-0.49446332,-0.40351412,-0.4757719,-0.47124052,-0.39116737,-0.43727162,-0.2500176,0.70495236,-0.4503302,-0.06604976,-0.4577764,-0.60074985,-0.607516,-0.65262175,0.43657067,-0.31050497,-0.26296553,-0.09053003,-0.11734243,-0.035745893,0.24511506,-0.6369421,-0.38239792,-0.2853521,-0.13764112,-0.09292495,-0.54482496,-0.061038475,-0.18548103,-0.27524054,-0.5297637,-0.088510886,-0.89973736,-0.32403052,-0.7550967,-0.2059178,-0.23708735,0.40979728,11.013404,-0.22360373,-0.3001874,-0.28637326,-0.1224005,-0.21350864,-0.5405921,-0.07712625,-0.41114116,-0.63647497,-0.54310334,-0.69695526,-0.14357255,-0.12741643,-0.59950775,-0.14916669,-0.1584585,-0.14811507,0.10279128,-0.45702004,-0.2351495,-0.27596745,-0.4679068,-0.55974805,-0.13462703,0.016139613,-0.17178863,-0.24774797,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,0.02662638,-0.12448249,-0.063021496,-0.06425547,-0.055850435,0.20922287,-0.24503778,-0.024043005,0.021342544,-0.47243372,-0.254118,0.17334744,-0.30035275,-0.44509852,-0.122516625,-0.2749228,0.10434448,-0.19969437,-0.12655804,0.25082642,-0.45971224,-0.07261519,-0.3127789,0.14441542,-0.28946027,-0.40685716,0.5844893,-0.35047442,-0.1799206,-0.38359421,-0.5242418,-0.019760676,-0.10026049,-0.017380582,-0.45176268,-0.16516109,0.1342398,-0.2060258,-0.06604976,-0.9442236,-0.68554413,-0.4262924,-0.42192152,-0.3587974,-0.7702136,-0.389679,-0.09053003,-0.11734243,-1.0316597,-0.7360044,-0.51697904,0.24174322,-0.4145709,-0.5437016,-0.09292495,-0.85397625,-0.35453168,-0.9095307,-0.17823845,-0.23327631,-0.8803805,0.39564535,-0.4751024,-0.15509692,-0.5207945,-0.34036535,-0.821521,-0.4447734,-0.22889239,-0.8673717,-0.24283832,0.2738357,-0.24894574,0.059761036,-0.07712625,-0.5446518,-0.48916066,1.2283728,-0.51025224,-1.0664152,-0.12741643,-0.7796414,-0.6503547,0.15973306,-0.4862275,0.2347243,-0.6226258,-0.21050382,-0.907093,-0.33900884,-0.6975245,-0.64893174,-0.36825752,-0.6501306,-0.42783117,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.10937002,-0.031567466,-0.063021496,-0.06425547,-0.1568862,0.08621358,0.078939654,-0.16796985,-0.34810895,-0.0985294,-0.20140824,-0.45747662,-0.14235432,0.3379229,-0.026298843,0.4179831,0.08121395,-0.18719713,-0.13536723,-0.24592344,-0.0032580248,-0.07261519,0.052040603,-0.5170931,-0.20054147,-0.13707285,-0.17956533,-0.31407773,-0.5124998,0.18766502,-0.25814354,-0.85573715,-0.103140056,-0.059738263,-0.248882,-0.25870493,-0.22087993,-0.09884101,-0.06604976,-0.5509679,-0.5859145,-0.122674815,0.02323889,-0.15639731,0.21527393,-0.0017914142,-0.09053003,-0.11734243,0.22421631,-0.08575704,-0.01547152,0.035469986,-0.32135627,-0.31318375,-0.09292495,-0.6842605,-0.22537819,-0.80631155,-0.3567563,-0.30556616,-0.04422951,-0.29677477,-0.78274965,-0.6395505,1.079778,-0.46847653,-0.1580601,0.26431188,-0.028972575,-0.21029831,-0.033646338,-0.2985629,0.47305626,-0.33727214,-0.07712625,-0.16035166,-0.7971258,0.1253242,-0.40461373,0.1913619,-0.12741643,-0.017803254,-0.09165115,-0.4670587,0.34843034,-0.13366386,-0.046377603,0.45345953,-0.8229156,-0.17621435,0.52340823,-0.59515744,-0.5277786,0.23496163,0.37028813,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.10245291,-0.1859609,-0.063021496,-0.06425547,-0.18747903,-0.08653648,-0.13892403,-0.1523749,-0.2855812,0.8287478,0.19672129,-0.38008252,0.22665161,-0.20679149,-0.31487733,0.23171607,-0.22490972,0.67009544,0.07975725,-0.809259,-0.13450842,-0.07261519,0.32120743,-0.8107466,-0.24875632,0.4001342,0.104248665,0.18400119,0.0542569,0.35462707,-0.0822169,-0.48133805,-0.5412393,-0.03383944,0.7619874,-0.44677287,-0.19062074,-0.20929489,-0.06604976,0.027174171,0.11482074,0.29944167,-0.07851819,-0.52800167,0.41058356,0.43035525,-0.09053003,-0.11734243,0.0813166,0.15594135,0.009401255,-0.33982348,-0.22622053,-0.54027337,-0.09292495,0.29303056,0.09348251,-0.88328624,0.29107195,-0.5333289,-0.24812533,-0.36682403,-0.31181708,-0.54098773,18.440142,0.58175886,0.02875919,-0.34317532,-0.33783373,0.15676272,-0.1099704,-0.22087626,0.114070475,-0.5532138,-0.07712625,-0.08427677,-0.24431203,-0.16118361,0.18226857,0.106523864,-0.12741643,-0.46670145,1.1767244,8.911743,-0.47341564,-0.33722767,0.8701242,-0.33695132,0.1679971,0.56929004,0.47083402,0.2455843,-0.75228107,0.6568303,0.1756202,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.05421091,-0.21521637,-0.063021496,-0.06425547,-0.076203614,-0.09786257,-0.06994011,-0.08458078,0.0649278,-0.097612344,-0.35869113,0.28880006,-0.5423916,-0.29571503,-0.13508128,-0.49083483,-0.08007487,-0.29570404,-0.32558408,0.0011839977,0.03525981,-0.07261519,-0.4668196,-0.15707669,-0.26189038,-0.2924578,-0.319653,-0.14945257,-0.5372498,-0.5118525,-0.23340999,-0.73921317,-0.25724414,-0.17986244,-0.30454817,-0.5225335,-0.009899763,-0.41900694,-0.06604976,-0.16832496,-0.5374246,-0.26416788,0.061021928,-0.14704034,-0.6578386,-0.0030594775,-0.09053003,-0.11734243,-0.2213841,-0.50238985,0.37121946,-0.45291287,-0.43120572,-0.57818335,-0.09292495,-0.18163046,-0.5284276,-0.17068417,-0.17241728,-0.22574477,-0.005642271,-0.020597212,-0.7566481,-0.19590212,-0.44188455,-0.2331759,-0.5370599,-0.7365661,-0.47515976,-0.08206914,-0.8149847,-0.17113611,-0.54841626,-0.03342814,-0.07712625,-0.093773015,-0.0017177872,-0.39138612,-0.041428152,-0.653902,-0.12741643,-0.3850375,-0.8753029,-0.14687648,-0.64815634,0.007488784,-0.61470824,1.0718997,-0.24876213,-0.12004647,-0.36229286,0.07925118,-0.23198739,-0.124697626,-0.20314054,-0.13164584,1
0.0,0.0,0.0,0.0,-0.0866341,-0.26276788,0.0,0.0,-0.14290075,-0.1137151,-0.16788736,-0.15554638,-0.18179962,-0.17653112,-0.21244349,0.1645204,-0.5322896,-0.338025,-0.2018513,-0.15710963,-0.2060444,-0.3082393,-0.40456942,-0.38301116,-0.2297205,0.0,-0.6110262,-0.21516225,-0.15558985,-0.39645123,-0.43722633,-0.18731812,-0.20200704,-0.724289,-0.32937488,-0.46426955,-0.18121654,-0.40899876,-0.2769225,-0.64471084,-0.036136836,-0.66356426,0.0,-0.12954606,-0.43602777,-0.19528955,0.07216458,-0.5158947,-0.75047016,-0.25507885,0.0,0.0,-0.12574768,-0.29856333,-0.67721766,-0.38882196,-0.20803693,-0.6625794,0.0,-0.21221477,-0.5378741,-0.026849324,-0.36030063,-0.33789495,-0.1380382,-0.22538023,-0.08438469,-0.3731954,-0.2882718,-0.3673989,-0.69038206,-0.018115496,-0.61605555,0.040829897,-0.5960692,-0.43722817,-0.42760047,-0.15882397,0.0,-0.14332129,-0.18946803,-0.25898126,-0.5338643,-0.42048192,0.0,-0.60606766,-0.34737337,-0.47723588,-0.5756537,0.02152982,-0.46060902,0.38126853,-0.10437346,-0.59478384,0.64045054,-0.04308189,-0.55378324,-0.38975823,-0.43234307,0.0,1
0.0,0.0,0.0,0.0,-0.02254454,-0.15395652,0.0,0.0,0.048268203,-0.2938269,-0.13481195,-0.10242777,0.26083815,-0.111674,-0.14449187,0.33688053,20.643696,-0.13374673,0.014199687,-0.29306826,-0.07059685,-0.08899593,-0.22903909,-0.31353053,-0.120605,0.0,0.03075288,-0.0037004796,-0.45318896,-0.066331014,-0.4447444,0.15903741,-0.3370905,-0.1118388,-0.36476704,0.030884549,-0.24891303,0.03686862,-0.427935,-0.5773321,0.00416636,-0.47336304,0.0,0.073174566,-0.13353755,4.2162213,0.117118716,-0.21420735,-0.4860604,0.047184657,0.0,0.0,-0.09557536,0.1931078,0.42472288,-0.30273414,-0.4302664,-0.14526464,0.0,0.0060257027,-0.5064958,0.008725541,-0.44985923,-0.17039888,0.064352915,0.04141811,-0.2218981,-0.16819632,-0.5351895,-0.18890864,-0.5476733,-0.27810508,-0.6638242,0.0089883,-0.09912416,-0.016922582,-0.37484893,12.409529,0.0,0.06576283,0.26265955,-0.44891998,0.13232845,-0.69334924,0.0,-1.0104792,-0.32039264,-0.25809038,-0.81341875,0.08867046,8.266545,0.9618596,-0.15142156,-0.09971266,-0.2593619,0.27623466,0.19658156,-0.20156042,-0.8461256,0.0,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.18855423,-0.18662979,-0.063021496,-0.06425547,-0.16911274,21.467104,-0.045924917,-0.22326586,0.018138926,0.23193929,-0.16276288,-0.22261885,-0.02527347,0.4361836,0.85934734,1.2584617,0.46901315,-0.25864848,-0.15221955,19.974691,-0.22946946,-0.07261519,-0.29354373,-0.36212286,20.071678,20.045822,0.03459012,0.34206194,0.055662643,18.997555,1.072456,-0.1964146,0.9255945,-0.21641442,-0.38521087,-0.5226259,-0.14029469,-0.62280506,-0.06604976,19.203905,-0.29160622,-0.5052822,-0.8762849,19.102436,19.166937,0.9595408,-0.09053003,-0.11734243,0.14845067,18.939775,-0.57689375,0.18912604,-0.31907642,-0.062253945,-0.09292495,-0.41316953,0.31832254,-0.5034336,0.12237471,0.6262283,-1.0978965,-0.119121715,-0.91280186,-0.11345865,-0.3191902,-0.13855182,0.04129061,0.11706737,-0.50464034,18.462149,-0.780528,-0.74102914,17.902828,-0.6193993,-0.07712625,-0.15841085,-0.97923785,-0.52403766,-1.2019567,0.37291119,-0.12741643,-0.5320707,1.4730114,-0.1774992,0.064294055,0.08494688,0.30382478,-0.10967103,-0.24814504,0.15715027,0.16865279,0.12758753,-0.6297534,-1.2292169,-0.4434382,-0.13164584,0
21.954548,-0.045454547,-0.045454543,-0.045454543,-0.13828242,-0.21464089,-0.063021496,-0.06425547,-0.24405195,0.12492464,-0.1489849,-0.049803033,-0.13386142,-0.3885133,0.12363782,-0.36215982,0.107783705,-0.0029218988,0.0850951,-0.15442577,-0.030065026,-0.12033748,0.112167254,0.70267206,0.2018828,-0.07261519,0.9072389,-0.0036232946,0.043326147,0.47197607,-0.07058735,0.12687787,0.2386466,0.9212298,0.11462204,0.3171417,-0.0053086625,-0.27471176,-0.40772003,0.6127696,-0.13214754,0.35764182,-0.06604976,-0.12811387,1.2513688,-0.1787135,-0.08487351,-0.04197378,0.58758104,0.06738498,-0.09053003,-0.11734243,1.0635356,-0.23671727,0.53794193,2.5147846,0.10326747,-0.36239523,19.45237,-0.07323215,0.5588295,0.5190723,-0.26361972,0.4582251,0.23443516,1.5275657,0.12983482,0.9336196,-0.3551441,0.46298248,0.45078987,0.03646363,0.6078951,-0.17466153,-0.12781247,0.13687612,-0.46107432,0.14929174,-0.07712625,-0.07177786,-0.7161906,0.079830065,0.6926283,0.30737022,4.8107915,-0.27489033,0.04306605,-0.24005385,1.3201799,0.2754929,1.8530082,0.434922,0.08693623,0.22810751,-0.7991002,0.5542948,-0.7124662,0.6029504,0.16614056,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.07435762,-0.10561157,-0.063021496,-0.06425547,-0.121292815,0.09464476,-0.10445842,-0.0939132,-0.04128547,-0.054712676,-0.11980851,-0.10248942,-0.019471189,-0.065865,-0.03722184,0.20179227,-0.15946285,-0.09681204,0.039064474,-0.0761592,0.18189687,-0.07261519,0.08056937,0.05936306,1.0717127,0.25140446,0.29311717,0.63115025,0.34948266,0.05623781,-0.2609904,0.25375208,-0.4460713,-0.2889751,0.13983752,19.484964,-0.10752729,0.1408456,-0.06604976,0.23163408,0.5943512,-0.26691625,0.63009816,-0.1997656,-0.22548586,-0.44946516,-0.09053003,-0.11734243,1.5463823,-0.0398938,-0.5336536,0.3175505,0.07120482,1.273804,-0.09292495,-0.1411238,0.043697994,-0.48786923,-0.21013428,0.07303059,-0.028564254,-0.5368423,-0.04780338,0.87482744,-0.44519812,-0.25555903,0.30692637,-0.124757275,0.33194646,0.05567477,-0.35671064,-0.13530907,1.4315276,0.5524361,-0.07712625,0.2274605,0.41341215,-0.053817704,0.27259248,0.01525077,-0.12741643,0.23123764,17.49822,-0.3666765,0.0619444,0.060968205,-0.21023248,0.32738703,0.37730986,-0.14034234,-0.57482773,-0.28112853,-0.012447831,-0.54604125,-0.19588937,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.102363124,-0.07273822,-0.063021496,-0.06425547,-0.09902036,0.09487124,-0.023560356,-0.067673124,-0.2980825,-0.11471983,-0.12507284,0.006097452,0.10314454,0.12635149,-0.060208518,-0.42944685,-0.0952932,-0.068822645,0.06806005,-0.09779232,0.092459194,-0.07261519,0.13717341,-0.08818772,0.5949091,-0.14814383,-0.08269961,-0.04613097,-0.23830196,0.0496451,0.21742393,0.52066994,-0.45647353,-0.13252988,-0.11005523,0.20499954,-0.057173822,0.3790595,-0.06604976,-0.29755163,0.34939134,-0.0017586906,-0.27955702,-0.046797674,0.06509782,0.13022155,-0.09053003,0.6069359,0.5349503,-0.06676414,-0.61047435,-0.0061021135,-0.18825851,0.21868768,-0.09292495,0.0013964992,-0.027040036,-0.43502402,-0.07613019,-0.39558196,-0.099060684,0.21251556,0.10273138,0.45007247,0.16110705,0.7918594,0.32192537,-0.10511802,0.022709893,0.66577893,-0.029851334,-0.019150695,-0.019872501,0.04243424,-0.07712625,0.21364641,-0.24240762,0.1733088,0.81381184,-0.29391453,-0.12741643,-0.083901,-0.3399865,-0.34793106,-0.08657342,0.50940204,0.12976868,0.21758401,-0.2604976,-0.23572855,-0.44815993,-0.14812566,0.20522816,-0.8050649,-0.25385857,-0.13164584,1
