scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,selected_features_path,train_path,train_metadata_path,validation_path,validation_metadata_path,test_path,test_metadata_path
per_cancer,LSCC,os_5yr,3,1,42,281,180,45,56,131,31,37,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_01/test_metadata.csv
per_cancer,LSCC,os_5yr,3,2,42,281,180,45,56,127,35,37,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_02/test_metadata.csv
per_cancer,LSCC,os_5yr,3,3,42,281,180,45,56,123,33,43,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_03/test_metadata.csv
per_cancer,LSCC,os_5yr,3,4,42,281,180,45,56,129,32,38,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_03_fold_04/test_metadata.csv
per_cancer,LSCC,os_5yr,4,0,42,281,180,45,56,124,33,42,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_00/test_metadata.csv
per_cancer,LSCC,os_5yr,4,1,42,281,180,45,56,128,31,40,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_01/test_metadata.csv
per_cancer,LSCC,os_5yr,4,2,42,281,180,45,56,131,29,39,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_02/test_metadata.csv
per_cancer,LSCC,os_5yr,4,3,42,281,180,45,56,126,35,38,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_03/test_metadata.csv
per_cancer,LSCC,os_5yr,4,4,42,281,179,45,57,132,27,40,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LSCC/repeat_04_fold_04/test_metadata.csv
per_cancer,LUAD,os_5yr,0,0,42,251,160,41,50,125,33,36,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_00/test_metadata.csv
per_cancer,LUAD,os_5yr,0,1,42,251,160,40,51,123,31,40,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_01/test_metadata.csv
per_cancer,LUAD,os_5yr,0,2,42,251,160,41,50,127,28,39,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_02/test_metadata.csv
per_cancer,LUAD,os_5yr,0,3,42,251,161,40,50,127,28,39,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_03/test_metadata.csv
per_cancer,LUAD,os_5yr,0,4,42,251,160,41,50,126,28,40,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_00_fold_04/test_metadata.csv
per_cancer,LUAD,os_5yr,1,0,42,251,160,40,51,122,29,43,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_00/test_metadata.csv
per_cancer,LUAD,os_5yr,1,1,42,251,160,41,50,127,30,37,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_01/test_metadata.csv
per_cancer,LUAD,os_5yr,1,2,42,251,160,41,50,125,33,36,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_02/test_metadata.csv
per_cancer,LUAD,os_5yr,1,3,42,251,161,40,50,125,29,40,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_03/test_metadata.csv
per_cancer,LUAD,os_5yr,1,4,42,251,160,41,50,123,33,38,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_01_fold_04/test_metadata.csv
per_cancer,LUAD,os_5yr,2,0,42,251,160,41,50,122,31,41,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_00/test_metadata.csv
per_cancer,LUAD,os_5yr,2,1,42,251,161,40,50,131,28,35,0,297448,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/os_5yr/LUAD/repeat_02_fold_01/test_metadata.csv
