experiment,dataset,endpoint,permutation,iteration,n_train,n_test,roc_auc,pr_auc
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,227,655,141,0.376043956043956,0.6174214125471502
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,227,655,141,0.6342857142857142,0.7349896978004714
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,228,655,141,0.5105494505494506,0.6967349173514532
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,228,655,141,0.6672527472527473,0.7525011868842493
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,229,655,141,0.534065934065934,0.6778765881138231
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,229,655,141,0.6597802197802197,0.743053633330977
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,230,655,141,0.5602197802197801,0.7295554799095193
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,230,655,141,0.6189010989010989,0.7309788949993881
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,231,655,141,0.4945054945054945,0.6791407772092861
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,231,655,141,0.6646153846153846,0.7540540495926702
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,232,655,141,0.3969230769230769,0.6115474364888752
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,232,655,141,0.5997802197802198,0.7034262740009497
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,233,655,141,0.4534065934065934,0.6822368230954312
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,233,655,141,0.6582417582417581,0.7465314783453878
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,234,655,141,0.438021978021978,0.6596661573326517
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,234,655,141,0.6859340659340659,0.7603802431380566
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,235,655,141,0.4997802197802198,0.6874636470372375
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,235,655,141,0.6793406593406592,0.7771302823664343
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,236,655,141,0.5767032967032966,0.7208906350797157
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,236,655,141,0.6485714285714286,0.7394929829018234
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,237,655,141,0.3925274725274725,0.5912654372785624
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,237,655,141,0.6894505494505494,0.7685345759920661
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,238,655,141,0.5802197802197803,0.713738611122311
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,238,655,141,0.6501098901098901,0.7318879084536298
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,239,655,141,0.5408791208791209,0.7072419174377633
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,239,655,141,0.6479120879120879,0.7412575554621894
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,240,655,141,0.5479120879120879,0.698306111478773
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,240,655,141,0.6742857142857143,0.7579744419550908
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,241,655,141,0.4571428571428572,0.6466436686884689
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,241,655,141,0.6608791208791208,0.7544600674431379
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,242,655,141,0.4876923076923077,0.6696090677205071
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,242,655,141,0.6637362637362637,0.7648850307707102
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,243,655,141,0.449010989010989,0.6590664840689366
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,243,655,141,0.6569230769230768,0.7541532712269514
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,244,655,141,0.4687912087912088,0.6372710658410434
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,244,655,141,0.6224175824175824,0.7337243718229105
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,245,655,141,0.4852747252747252,0.6915440479576376
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,245,655,141,0.6602197802197802,0.7744214758572414
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,246,655,141,0.4123076923076923,0.6547374551832927
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,246,655,141,0.7002197802197803,0.7734615819302456
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,247,655,141,0.4747252747252747,0.6791708226517493
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,247,655,141,0.6846153846153846,0.7707553827983045
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,248,655,141,0.4769230769230769,0.7011382779165729
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,248,655,141,0.7178021978021979,0.7910493081077866
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,249,655,141,0.4017582417582417,0.6035022782431302
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,249,655,141,0.661978021978022,0.7475121479220918
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,250,655,141,0.4843956043956043,0.6796217037324312
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,250,655,141,0.6668131868131868,0.7507367152145836
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,251,655,141,0.6065934065934065,0.7381973880004189
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,251,655,141,0.6248351648351649,0.7152827951854858
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,252,655,141,0.549010989010989,0.7107856721189977
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,252,655,141,0.6463736263736264,0.73493432765308
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,253,655,141,0.5010989010989011,0.6844627298617274
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,253,655,141,0.6175824175824176,0.6991075875658177
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,254,655,141,0.4753846153846154,0.6677406316603766
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,254,655,141,0.6648351648351649,0.7421105081987058
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,255,655,141,0.5538461538461539,0.7446307594177491
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,255,655,141,0.6435164835164836,0.7417496485745114
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,256,655,141,0.5569230769230769,0.7248276550722962
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,256,655,141,0.6138461538461538,0.7241204356224578
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,257,655,141,0.3846153846153846,0.6223985105702208
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,257,655,141,0.6481318681318682,0.7514848793605123
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,258,655,141,0.4035164835164835,0.6254063262292963
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,258,655,141,0.6615384615384615,0.7611479653914389
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,259,655,141,0.4391208791208791,0.6447347946488524
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,259,655,141,0.6903296703296704,0.7724757696455824
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,260,655,141,0.5569230769230769,0.7101930203751234
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,260,655,141,0.6468131868131868,0.7430193433527174
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,261,655,141,0.5032967032967033,0.6857251146744359
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,261,655,141,0.7083516483516483,0.7785596329815752
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,262,655,141,0.5305494505494506,0.7065980994093332
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,262,655,141,0.6723076923076923,0.7581199475540117
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,263,655,141,0.5839560439560441,0.7549337445814681
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,263,655,141,0.6472527472527473,0.7514999524941484
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,264,655,141,0.4153846153846154,0.6365650353468633
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,264,655,141,0.6261538461538462,0.7171875016186475
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,265,655,141,0.4918681318681318,0.685150982636934
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,265,655,141,0.680879120879121,0.7593073351100038
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,266,655,141,0.4327472527472528,0.6341750518050112
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,266,655,141,0.6872527472527473,0.767248109444641
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,267,655,141,0.6432967032967033,0.7575895789953762
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,267,655,141,0.7046153846153845,0.7819784602401971
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,268,655,141,0.5061538461538462,0.6865423447824732
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,268,655,141,0.6507692307692308,0.751305008733386
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,269,655,141,0.4230769230769231,0.6411619255169341
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,269,655,141,0.6914285714285714,0.7681381681587007
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,270,655,141,0.3457142857142857,0.5965393086875752
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,270,655,141,0.6257142857142858,0.7124798354240227
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,271,655,141,0.5485714285714286,0.722061860098536
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,271,655,141,0.6347252747252748,0.7263769890026144
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,272,655,141,0.5804395604395605,0.7380120819307182
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,272,655,141,0.6703296703296704,0.7453922368195866
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,273,655,141,0.6118681318681318,0.7397419949780323
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,273,655,141,0.6639560439560439,0.7474643727144423
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,274,655,141,0.5947252747252748,0.7297606283119036
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,274,655,141,0.6738461538461539,0.7565086276701558
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,275,655,141,0.5364835164835166,0.6867575300254884
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,275,655,141,0.7338461538461538,0.8248712605237688
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,276,655,141,0.7156043956043956,0.8208857025546241
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,276,655,141,0.6501098901098901,0.7377318346980961
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,277,655,141,0.3738461538461538,0.5849884718653371
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,277,655,141,0.6749450549450549,0.7632682514512473
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,278,655,141,0.5661538461538462,0.7003859026385068
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,278,655,141,0.7013186813186814,0.7674089694512898
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,279,655,141,0.5542857142857143,0.7228658499902499
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,279,655,141,0.6309890109890112,0.7316919128924062
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,280,655,141,0.4459340659340659,0.688019987018432
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,280,655,141,0.651868131868132,0.7417583863295647
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,281,655,141,0.358021978021978,0.6258218540091562
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,281,655,141,0.6562637362637362,0.7370113270458725
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,282,655,141,0.3485714285714286,0.5794230608858778
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,282,655,141,0.6832967032967034,0.778886393027866
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,283,655,141,0.6085714285714285,0.7757993555997337
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,283,655,141,0.669010989010989,0.7498803983013702
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,284,655,141,0.5654945054945055,0.7116862779075452
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,284,655,141,0.6868131868131868,0.7732236385684972
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,285,655,141,0.6254945054945056,0.780493884141609
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,285,655,141,0.6817582417582417,0.7616525538251551
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,286,655,141,0.5608791208791208,0.7360959605692861
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,286,655,141,0.6841758241758242,0.7636022792470505
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,287,655,141,0.5283516483516484,0.7294603317338371
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,287,655,141,0.6312087912087913,0.7214877101451584
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,288,655,141,0.7208791208791209,0.8131469489598002
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,288,655,141,0.6243956043956044,0.7170589401145993
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,289,655,141,0.4448351648351649,0.6706535624228094
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,289,655,141,0.5991208791208791,0.7018295816174258
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,290,655,141,0.5261538461538461,0.6763093421390274
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,290,655,141,0.6903296703296704,0.7638476032029633
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,291,655,141,0.6149450549450549,0.7404448554168173
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,291,655,141,0.6386813186813187,0.7074785708445622
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,292,655,141,0.4046153846153846,0.6119587545595743
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,292,655,141,0.6043956043956045,0.7058378292251087
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,293,655,141,0.4186813186813187,0.6547983236805213
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,293,655,141,0.6221978021978022,0.7113793560180404
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,294,655,141,0.5134065934065934,0.6980822798288071
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,294,655,141,0.6745054945054945,0.7547943224317761
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,295,655,141,0.5795604395604396,0.7168228581111187
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,295,655,141,0.6408791208791208,0.7100932245643878
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,296,655,141,0.5145054945054945,0.6609416454545752
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,296,655,141,0.6703296703296704,0.7648542265498619
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,297,655,141,0.4641758241758242,0.6688686294551665
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,297,655,141,0.7127472527472527,0.7833913560452315
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,298,655,141,0.496043956043956,0.6788672997110181
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,298,655,141,0.6404395604395603,0.7401057874282527
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,299,655,141,0.447032967032967,0.6530195543980413
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,299,655,141,0.6613186813186813,0.7495673260481837
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,300,655,141,0.4186813186813186,0.6105593465473638
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,300,655,141,0.7032967032967034,0.7857126611761853
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,301,655,141,0.4918681318681319,0.7054224624371532
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,301,655,141,0.7061538461538462,0.7883635710536674
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,302,655,141,0.5248351648351648,0.74891253598766
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,302,655,141,0.6648351648351649,0.7498071774469421
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,303,655,141,0.5057142857142858,0.6902418849176002
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,303,655,141,0.6334065934065933,0.729031037129743
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,304,655,141,0.5927472527472528,0.7408806977657794
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,304,655,141,0.6962637362637362,0.7729893524759968
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,305,655,141,0.5048351648351648,0.712767104204146
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,305,655,141,0.6824175824175824,0.7686170699493692
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,306,655,141,0.6169230769230769,0.7496879016480222
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,306,655,141,0.6452747252747252,0.7375182359830063
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,307,655,141,0.4808791208791209,0.6825125638268472
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,307,655,141,0.6567032967032967,0.772843691309483
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,308,655,141,0.3683516483516484,0.632556221145473
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,308,655,141,0.7079120879120878,0.7896923206176405
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,309,655,141,0.4254945054945055,0.6709759371399087
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,309,655,141,0.6243956043956044,0.7107984906328444
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,310,655,141,0.6334065934065933,0.7441725560947231
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,310,655,141,0.6389010989010988,0.7543819003613579
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,311,655,141,0.4742857142857143,0.6740329117414224
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,311,655,141,0.661978021978022,0.7658199075406878
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,312,655,141,0.4659340659340659,0.6792814283050521
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,312,655,141,0.6134065934065934,0.7121957446756462
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,313,655,141,0.5307692307692308,0.7351290386331601
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,313,655,141,0.6903296703296703,0.7736018507733621
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,314,655,141,0.3848351648351649,0.6216920201059739
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,within_cancer,314,655,141,0.68,0.7606423587265498
extreme,ALL_core_extreme_os_death_lt3yr_survival_ge5yr_top75_no_cancer_feature,extreme_os,global,315,655,141,0.5767032967032967,0.6932186482919647
