scope,endpoint,cancer,repeat,fold,model_name,n_train,n_validation,n_test,threshold,fit_time_s,predict_time_s,accuracy,balanced_accuracy,f1,sensitivity,specificity,roc_auc,pr_auc,log_loss,brier,artifact_source,model,family,endpoint_label
per_cancer,os_3yr,BRCA,0,4,tabpfn_v2_5,320,81,100,0.0942231863737106,0.2378227839999454,6.977043046001199,0.48,0.5528455284552846,0.3157894736842105,0.6666666666666666,0.4390243902439024,0.5934959349593496,0.2721215305310385,0.4867514385619649,0.150479979390636,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,0,4,tabpfn_v2_6,320,81,100,0.1046547144651413,0.3067080239998176,7.812024835000557,0.57,0.5860433604336044,0.3384615384615385,0.6111111111111112,0.5609756097560976,0.5989159891598916,0.2745219308156171,0.4892062027970207,0.150210294281351,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,0,4,tabpfn_v3,320,81,100,0.0780418217182159,0.5084848220012645,6.322611584000697,0.35,0.5602981029810298,0.3298969072164948,0.8888888888888888,0.2317073170731707,0.6327913279132791,0.2857696857916133,0.474781115724838,0.1480618375565895,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,0,4,tabfm_default,320,81,100,0.0932734608650207,0.0135772579997137,4.595596590001151,0.61,0.6104336043360434,0.360655737704918,0.6111111111111112,0.6097560975609756,0.6476964769647696,0.3069553358426057,0.4901323528923806,0.1498083131182952,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,0,4,autogluon,320,81,100,0.0597115941345691,4.450333802000387,0.0054093269991426,0.48,0.5745257452574526,0.3333333333333333,0.7222222222222222,0.4268292682926829,0.5724932249322494,0.2436823774634435,0.5276942903617238,0.1557850861800425,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,1,0,tabpfn_v2,320,80,101,0.1273163557052612,0.2665521359995182,7.171281810999062,0.5643564356435643,0.5073891625615763,0.2142857142857142,0.4285714285714285,0.5862068965517241,0.5812807881773399,0.173091007448745,0.4020370980264455,0.120146326196139,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,0,tabpfn_v2_5,320,80,101,0.0881016999483108,0.2456552479998208,6.834846394998749,0.2871287128712871,0.55623973727422,0.2653061224489796,0.9285714285714286,0.1839080459770115,0.6091954022988506,0.2055002040287998,0.3962175583861447,0.1180879585422368,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,0,tabpfn_v2_6,320,80,101,0.1487340033054351,0.3123886140001559,7.901578899000015,0.6633663366336634,0.5049261083743842,0.1904761904761904,0.2857142857142857,0.7241379310344828,0.590311986863711,0.2320040869585197,0.3978374735778922,0.1183369554861782,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,0,tabpfn_v3,320,80,101,0.1480970382690429,0.5145313479988545,5.830364105999252,0.801980198019802,0.6153530377668309,0.3333333333333333,0.3571428571428571,0.8735632183908046,0.5632183908045978,0.2549750825299532,0.3954583142846119,0.1176863263316302,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,0,tabfm_default,320,80,101,0.1659532189369201,0.0133100980001472,4.550610532000064,0.7920792079207921,0.5496715927750411,0.2222222222222222,0.2142857142857142,0.8850574712643678,0.6030377668308703,0.1912069499625264,0.3974142960775405,0.1188438927599905,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,0,autogluon,320,80,101,0.1691550016403198,4.438732218999576,0.0186847040004067,0.801980198019802,0.4954844006568144,0.0909090909090909,0.0714285714285714,0.9195402298850576,0.472495894909688,0.1352536578896867,0.4042919133404212,0.119866624159944,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,1,1,tabpfn_v2,321,80,100,0.1272185146808624,0.2571024240005499,7.204062319999139,0.6,0.6549019607843136,0.3548387096774194,0.7333333333333333,0.5764705882352941,0.6964705882352941,0.4306698777494241,0.404377066520779,0.1225023985917065,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,1,tabpfn_v2_5,321,80,100,0.1054727807641029,0.258031897001274,9.068843442000798,0.47,0.6058823529411765,0.3116883116883117,0.8,0.4117647058823529,0.6768627450980392,0.3821453602580259,0.4024024762400955,0.1216325035010714,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,1,tabpfn_v2_6,321,80,100,0.1470575183629989,0.3168059500003437,9.688559049000103,0.67,0.5588235294117647,0.2666666666666666,0.4,0.7176470588235294,0.5796078431372549,0.3670109435882806,0.4141590520623775,0.1226798318122376,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,1,tabpfn_v3,321,80,100,0.1248448938131332,0.4865749929995218,5.769482011999571,0.54,0.5647058823529412,0.28125,0.6,0.5294117647058824,0.6023529411764705,0.3542686843357229,0.4111302228031162,0.1243979437289969,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,1,tabfm_default,321,80,100,0.1476097702980041,0.0134005479994812,4.230079981000017,0.77,0.5352941176470588,0.2068965517241379,0.2,0.8705882352941177,0.6007843137254901,0.2651076042376322,0.4185549655735253,0.1259764348339105,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,1,autogluon,321,80,100,0.0366647914052009,4.2247245439994,0.0091419069995026,0.21,0.5078431372549019,0.2616822429906542,0.9333333333333332,0.0823529411764705,0.5494117647058823,0.2222413083198006,0.4499536894627722,0.1308450607706743,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,1,2,tabpfn_v2,320,81,100,0.1291575133800506,0.2680691360001219,7.324337416001072,0.52,0.6506639427987743,0.2727272727272727,0.8181818181818182,0.4831460674157303,0.6332992849846782,0.2396861680200702,0.3411537224825784,0.0967719498585135,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,2,tabpfn_v2_5,320,81,100,0.1445178687572479,0.218911627000125,6.91116170100031,0.51,0.6052093973442288,0.2461538461538461,0.7272727272727273,0.4831460674157303,0.6312563840653728,0.2681777304428441,0.3442706585514091,0.097037013189159,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,2,tabpfn_v2_6,320,81,100,0.2035505473613739,0.3130641030002152,7.791384939000636,0.78,0.5975485188968335,0.2666666666666666,0.3636363636363636,0.8314606741573034,0.6557711950970379,0.2866625135892578,0.3388002914412613,0.0955077826047825,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,2,tabpfn_v3,320,81,100,0.1591517627239227,0.520010767999338,5.699860111000817,0.66,0.6496424923391215,0.2916666666666667,0.6363636363636364,0.6629213483146067,0.6772216547497446,0.2258382578937767,0.3430793436568318,0.0968924146344888,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,2,tabfm_default,320,81,100,0.1309754848480224,0.0134880259993224,4.446621625000262,0.62,0.5076608784473953,0.1739130434782608,0.3636363636363636,0.651685393258427,0.5878447395301328,0.168475357437727,0.3486804421175712,0.0995635172182525,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,2,autogluon,320,81,100,0.122005321085453,4.388104241999827,0.0064250830000673,0.43,0.5602655771195098,0.2191780821917808,0.7272727272727273,0.3932584269662921,0.6220633299284984,0.3253800240887758,0.3452623833205678,0.0973022697229513,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,1,3,tabpfn_v2,320,81,100,0.1116959676146507,0.3012709790000372,7.847881042000154,0.5,0.5650406504065041,0.3243243243243243,0.6666666666666666,0.4634146341463415,0.5813008130081301,0.2182841720196395,0.4845030635609157,0.1504415450699953,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,3,tabpfn_v2_5,320,81,100,0.0817110612988472,0.2106270829990535,7.188439022000239,0.3,0.529810298102981,0.3137254901960784,0.8888888888888888,0.1707317073170731,0.5846883468834688,0.2317297168538601,0.4828501031733703,0.1501203300855808,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,3,tabpfn_v2_6,320,81,100,0.249884232878685,0.307389133999095,7.72645521099912,0.8,0.4878048780487805,0.0,0.0,0.975609756097561,0.5542005420054201,0.2232231367487698,0.4897254412568856,0.1510804856239465,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,3,tabpfn_v3,320,81,100,0.2041637897491455,0.5109140730000945,5.609604475001106,0.8,0.4878048780487805,0.0,0.0,0.975609756097561,0.5853658536585367,0.2405445076359953,0.4775315099196291,0.1495185339383512,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,3,tabfm_default,320,81,100,0.2574953138828277,0.0130871279998245,4.549679763000313,0.82,0.5,0.0,0.0,1.0,0.5721544715447154,0.2500764551925855,0.4886167615303125,0.1514067161153751,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,3,autogluon,320,81,100,0.4566139578819275,4.453441652000038,0.0104521470002509,0.55,0.6172086720867209,0.3661971830985915,0.7222222222222222,0.5121951219512195,0.6256775067750678,0.2635403231168559,0.6362074031212517,0.2216367473030279,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,1,4,tabpfn_v2,321,80,100,0.1197130233049392,0.2545698490012,8.456834657999934,0.51,0.4566755083996463,0.1694915254237288,0.3846153846153846,0.5287356321839081,0.4712643678160919,0.1243827797235527,0.3917919870893342,0.1143007354810426,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,4,tabpfn_v2_5,321,80,100,0.1185615956783294,0.2147170680000272,8.747149927999999,0.55,0.5450928381962865,0.2372881355932203,0.5384615384615384,0.5517241379310345,0.48894783377542,0.1301150029907622,0.3923314481257931,0.1143818278000437,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,4,tabpfn_v2_6,321,80,100,0.1355333775281906,0.3061850969988882,9.610150288999648,0.66,0.5428824049513705,0.2272727272727272,0.3846153846153846,0.7011494252873564,0.515473032714412,0.1380696717687504,0.3947270588043153,0.1154429815970607,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,4,tabpfn_v3,321,80,100,0.1243622601032257,0.5144796690001385,6.125933838999117,0.59,0.5026525198938993,0.196078431372549,0.3846153846153846,0.6206896551724138,0.5092838196286472,0.1360605295795327,0.3884923242573247,0.113849534592645,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,4,tabfm_default,321,80,100,0.1432942152023315,0.0134764599988557,4.550820192000174,0.8,0.4597701149425287,0.0,0.0,0.9195402298850576,0.5291777188328912,0.1519648725664037,0.3927913117106796,0.1147954576095942,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,1,4,autogluon,321,80,100,0.09893599152565,4.302770581000004,0.0068492059999698,0.77,0.5406719717064544,0.2068965517241379,0.2307692307692307,0.8505747126436781,0.4916003536693192,0.1379545197429505,0.6096565913721219,0.1326318098288667,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,2,0,tabpfn_v2,320,81,100,0.1527030616998672,0.2461171869999816,7.339263881000079,0.63,0.5132788559754852,0.1777777777777777,0.3636363636363636,0.6629213483146067,0.5209397344228806,0.1621314383954819,0.3599107087313147,0.100781712181115,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,0,tabpfn_v2_5,320,81,100,0.1476989388465881,0.2256967140001506,6.7551808079988405,0.61,0.5817160367722165,0.2352941176470588,0.5454545454545454,0.6179775280898876,0.5709908069458631,0.1834640139064334,0.3539156094929314,0.0992173940026097,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,0,tabpfn_v2_6,320,81,100,0.1699680387973785,0.3158576419991732,7.480516614001317,0.61,0.5020429009193055,0.1702127659574468,0.3636363636363636,0.6404494382022472,0.5045965270684372,0.2095662332624693,0.3608022742865974,0.1006767360766416,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,0,tabpfn_v3,320,81,100,0.1457902789115905,0.527019991999623,5.990069108000171,0.63,0.5929519918283963,0.2448979591836734,0.5454545454545454,0.6404494382022472,0.6077630234933606,0.2271595455136084,0.3399139644177553,0.096238858552782,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,0,tabfm_default,320,81,100,0.1588691025972366,0.0135249489994748,4.199089446001381,0.68,0.5413687436159347,0.2,0.3636363636363636,0.7191011235955056,0.54902962206333,0.2043387351045637,0.348029731262328,0.0982739680301509,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,0,autogluon,320,81,100,0.1178958415985107,4.372214784001699,0.0090401220004423,0.64,0.5587334014300306,0.217391304347826,0.4545454545454545,0.6629213483146067,0.5112359550561798,0.1904212120070303,0.3854736412366653,0.1041997216611116,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,2,1,tabpfn_v2,321,80,100,0.1390104591846466,0.2632021620011073,7.310445504999734,0.74,0.5450980392156862,0.2352941176470588,0.2666666666666666,0.8235294117647058,0.6109803921568626,0.2911059821807453,0.4192825904445607,0.1265935849190905,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,1,tabpfn_v2_5,321,80,100,0.1256430149078369,0.2564172160000453,8.74684923300083,0.62,0.5568627450980392,0.2692307692307692,0.4666666666666667,0.6470588235294118,0.6196078431372549,0.3228034430695002,0.41909293052995,0.126327222224377,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,1,tabpfn_v2_6,321,80,100,0.1082024127244949,0.3182213119998778,9.686314992000916,0.51,0.5470588235294118,0.2686567164179104,0.6,0.4941176470588235,0.627450980392157,0.3311384715623224,0.4125683134308348,0.1238318812175515,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,1,tabpfn_v3,321,80,100,0.140930026769638,0.5312507729995559,6.144192238998585,0.8,0.6352941176470588,0.375,0.4,0.8705882352941177,0.6149019607843137,0.3364173891551809,0.4159337698304686,0.1258482386139553,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,1,tabfm_default,321,80,100,0.1329642683267593,0.0131747249997715,4.532937803000095,0.82,0.6196078431372549,0.3571428571428571,0.3333333333333333,0.9058823529411764,0.6262745098039216,0.253238441131807,0.4200366114011994,0.126932423841164,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,1,autogluon,321,80,100,0.1354050785303115,4.237036404998435,0.0170019390006928,0.68,0.5372549019607843,0.238095238095238,0.3333333333333333,0.7411764705882353,0.5023529411764706,0.1636338883875115,0.4240652840666318,0.1278431598058084,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,2,2,tabpfn_v2,320,80,101,0.137632668018341,0.3202868190001027,7.62001776499892,0.7425742574257426,0.5808702791461412,0.2777777777777778,0.3571428571428571,0.8045977011494253,0.5919540229885057,0.1989260643059574,0.4000236517839257,0.1190950828780381,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,2,tabpfn_v2_5,320,80,101,0.0973288789391517,0.2160338230005436,7.038668546001645,0.4356435643564356,0.4626436781609195,0.1971830985915492,0.5,0.425287356321839,0.5336617405582922,0.2375157525965265,0.4069053720921382,0.120088749738569,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,2,tabpfn_v2_6,320,80,101,0.0703707337379455,0.2808295730010286,7.524239795999165,0.297029702970297,0.5619868637110017,0.268041237113402,0.9285714285714286,0.1954022988505747,0.5763546798029556,0.3374566329895911,0.3959461173285917,0.1170326500165954,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,2,tabpfn_v3,320,80,101,0.0874241963028907,0.5168401430000813,5.760252460999254,0.4356435643564356,0.5525451559934319,0.2597402597402597,0.7142857142857143,0.3908045977011494,0.5689655172413793,0.1959087875495781,0.4034172686987986,0.1198080093837896,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,2,tabfm_default,320,80,101,0.0770842581987381,0.0133237739992182,4.365403783000147,0.3762376237623762,0.5480295566502463,0.2588235294117647,0.7857142857142857,0.3103448275862069,0.574712643678161,0.1781483071788967,0.4197465161322802,0.1243672702005739,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,2,autogluon,320,80,101,0.1835818439722061,4.367090316000031,0.0142262970002775,0.8217821782178217,0.5669129720853858,0.25,0.2142857142857142,0.9195402298850576,0.5640394088669951,0.1860204084757318,0.3987208712646508,0.1184077082912645,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,2,3,tabpfn_v2,320,81,100,0.1093219816684722,0.2458361890003289,8.060187823000888,0.59,0.6260558804418453,0.3880597014925373,0.6842105263157895,0.5679012345679012,0.6530214424951267,0.2878514051648405,0.4999833665800924,0.1574536055823021,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,3,tabpfn_v2_5,320,81,100,0.1436684727668762,0.2114502189997438,7.125491585000418,0.77,0.5357374918778427,0.2068965517241379,0.1578947368421052,0.9135802469135802,0.6679662118258609,0.2890173160983579,0.500978114827287,0.1575835836119649,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,3,tabpfn_v2_6,320,81,100,0.1501419246196746,0.3052726709993294,7.730650356999831,0.74,0.5373619233268356,0.2352941176470588,0.2105263157894736,0.8641975308641975,0.6166341780376868,0.3017944726872534,0.4965783597275207,0.1562408505954246,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,3,tabpfn_v3,320,81,100,0.114576406776905,0.5099502109987952,5.997723580001548,0.66,0.5886939571150097,0.3461538461538461,0.4736842105263157,0.7037037037037037,0.6445743989603638,0.2767509292182005,0.5010118909040009,0.157681841059697,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,3,tabfm_default,320,81,100,0.0947521328926086,0.013425274999463,4.65527048200056,0.7,0.6536712150747239,0.4230769230769231,0.5789473684210527,0.7283950617283951,0.7365172189733593,0.3235101921718669,0.5054875217119275,0.1587366524695389,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,3,autogluon,320,81,100,0.1315911561250686,4.378972692999014,0.0136588400000619,0.67,0.5142949967511371,0.2325581395348837,0.2631578947368421,0.7654320987654321,0.5474333983105912,0.2009082910370704,0.5059325099677585,0.1587158438417157,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,2,4,tabpfn_v2,320,81,100,0.1183820366859436,0.2954830529997707,7.541749547999643,0.58,0.6174242424242424,0.2758620689655172,0.6666666666666666,0.5681818181818182,0.6231060606060606,0.1894068929233541,0.3640725472557697,0.1050880519276436,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,4,tabpfn_v2_5,320,81,100,0.1188457086682319,0.2482571969994751,7.075571907000267,0.64,0.615530303030303,0.28,0.5833333333333334,0.6477272727272727,0.5501893939393939,0.1626589538007322,0.3668638237279182,0.1056105982261057,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,4,tabpfn_v2_6,320,81,100,0.1193780750036239,0.309669637999832,7.729006922001645,0.57,0.5397727272727273,0.2181818181818181,0.5,0.5795454545454546,0.5445075757575757,0.1562849859358134,0.3779350664396589,0.106699365590154,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,4,tabpfn_v3,320,81,100,0.1153056323528289,0.5184990399993694,6.059140572000615,0.47,0.446969696969697,0.1587301587301587,0.4166666666666667,0.4772727272727273,0.4109848484848485,0.105452777762873,0.3788710784668512,0.1077686187139701,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,4,tabfm_default,320,81,100,0.0889609009027481,0.0131399749989213,4.554382954000175,0.33,0.4034090909090909,0.1518987341772152,0.5,0.3068181818181818,0.4275568181818182,0.1200116486698657,0.3864408721944835,0.1123314042466031,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,2,4,autogluon,320,81,100,0.1449301242828369,4.315219169000557,0.0143707179995544,0.73,0.5946969696969697,0.2702702702702703,0.4166666666666667,0.7727272727272727,0.5871212121212122,0.1489798457778092,0.3663732603732058,0.1054958355772992,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,3,0,tabpfn_v2,320,80,101,0.1309063732624054,0.258679430000484,8.073074339999948,0.5544554455445545,0.5549516908212561,0.1818181818181818,0.5555555555555556,0.5543478260869565,0.6642512077294686,0.2577763250593484,0.300964913729625,0.0813004732041769,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,0,tabpfn_v2_5,320,80,101,0.1289911121129989,0.2365942850010469,7.054042398000092,0.5841584158415841,0.6213768115942029,0.2222222222222222,0.6666666666666666,0.5760869565217391,0.6666666666666666,0.2513544291118662,0.3014524334405555,0.0817518244388276,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,0,tabpfn_v2_6,320,80,101,0.0912595018744468,0.3042796949994226,7.656646155999624,0.4455445544554455,0.6455314009661836,0.2222222222222222,0.8888888888888888,0.4021739130434782,0.6666666666666666,0.2474343770592705,0.2895869225923926,0.0793202105381612,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,0,tabpfn_v3,320,80,101,0.1213555634021759,0.5053719309998996,5.981610360999184,0.4752475247524752,0.5615942028985507,0.1846153846153846,0.6666666666666666,0.4565217391304347,0.6280193236714975,0.248488009152197,0.2913211635995693,0.0775433047950575,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,0,tabfm_default,320,80,101,0.0834909826517105,0.0134521110012428,4.293072413000118,0.3465346534653465,0.591183574879227,0.1951219512195122,0.8888888888888888,0.2934782608695652,0.6908212560386473,0.2804091080876795,0.2815572314003118,0.0755699211308187,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,0,autogluon,320,80,101,0.5214004516601562,4.427762061999601,0.0102567180001642,0.9108910891089108,0.5,0.0,0.0,1.0,0.5531400966183575,0.2004467990658714,0.6570047607114426,0.2319424040029552,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,3,1,tabpfn_v2,321,80,100,0.1007468700408935,0.2375215440006286,7.234130277000077,0.5,0.6136226642555757,0.4047619047619047,0.8095238095238095,0.4177215189873418,0.6564195298372513,0.4025594017612313,0.5369777017072987,0.1709872467965573,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,1,tabpfn_v2_5,321,80,100,0.0916442573070526,0.2297894229996018,8.943696391999765,0.4,0.5678119349005425,0.375,0.8571428571428571,0.2784810126582278,0.6889692585895117,0.40445170268057,0.5377887603998401,0.1711200034866245,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,1,tabpfn_v2_6,321,80,100,0.0941454991698265,0.3200466900016181,9.193247434001025,0.44,0.5406871609403255,0.3488372093023256,0.7142857142857143,0.3670886075949367,0.6449668474984931,0.4141064530684892,0.5638561002102107,0.1676000939931238,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,1,tabpfn_v3,321,80,100,0.1074836030602455,0.5298505439986911,6.287384987999758,0.65,0.6561181434599156,0.4444444444444444,0.6666666666666666,0.6455696202531646,0.6407474382157927,0.3873077309391998,0.5580410204410949,0.1738507480282134,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,1,tabfm_default,321,80,100,0.0834909602999687,0.0134278410005208,4.488889129999734,0.51,0.6374321880650995,0.4235294117647059,0.8571428571428571,0.4177215189873418,0.6684749849306811,0.3590869455976538,0.5465027144965746,0.1707475388164439,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,1,autogluon,321,80,100,0.1157301217317581,4.215381869000339,0.0170978329988429,0.42,0.510548523206751,0.3255813953488372,0.6666666666666666,0.3544303797468354,0.5792646172393008,0.29614825240441,0.5299046500832005,0.1700938159593437,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,3,2,tabpfn_v2,320,81,100,0.1362560093402862,0.2683602430006431,7.519951857999331,0.55,0.5271739130434783,0.1509433962264151,0.5,0.5543478260869565,0.561141304347826,0.1091443150405525,0.2977788152698622,0.0791511799649494,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,2,tabpfn_v2_5,320,81,100,0.1344845592975616,0.2156791689994861,7.09301419700023,0.59,0.4918478260869565,0.1276595744680851,0.375,0.6086956521739131,0.592391304347826,0.1534547752650551,0.2899449061081207,0.0762957506526516,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,2,tabpfn_v2_6,320,81,100,0.1299399733543396,0.3071292219992756,8.033659042999716,0.54,0.5217391304347826,0.1481481481481481,0.5,0.5434782608695652,0.4945652173913043,0.1993650624045999,0.3036675606461215,0.0800404782228578,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,2,tabpfn_v3,320,81,100,0.1445978730916977,0.5181827140004316,6.018812508000337,0.63,0.4565217391304347,0.0975609756097561,0.25,0.6630434782608695,0.4605978260869565,0.1034922517642938,0.3021709542276904,0.0784714270366964,cloud,TabPFN v3,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,2,tabfm_default,320,81,100,0.1251603662967682,0.0133799390005151,4.202398274001098,0.57,0.4239130434782608,0.0851063829787234,0.25,0.5978260869565217,0.5027173913043479,0.1286363873447276,0.2901253561998886,0.0763756226179627,cloud,TabFM,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,2,autogluon,320,81,100,0.1071685925126075,4.297131037001236,0.0059571090005192,0.49,0.6086956521739131,0.1904761904761904,0.75,0.4673913043478261,0.592391304347826,0.1252563888471906,0.3082365785908721,0.0849225287006914,cloud,AutoGluon,AutoML,3-year OS
per_cancer,os_3yr,BRCA,3,3,tabpfn_v2,321,80,100,0.1037343442440033,0.2687009059991396,7.912758391999887,0.47,0.4568452380952381,0.208955223880597,0.4375,0.4761904761904761,0.4836309523809523,0.1837521459122334,0.4627575814174463,0.1387427335672817,cloud,TabPFN v2,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,3,tabpfn_v2_5,321,80,100,0.113907553255558,0.2394876039998053,8.741075563999402,0.5,0.5,0.2424242424242424,0.5,0.5,0.4657738095238096,0.1791889607716123,0.457221640676256,0.137965070538048,cloud,TabPFN v2.5,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,3,tabpfn_v2_6,321,80,100,0.1420921981334686,0.3103995909987134,9.144096502999671,0.62,0.4702380952380952,0.1739130434782608,0.25,0.6904761904761905,0.4382440476190476,0.145038149641338,0.4695564331001178,0.1407177912932147,cloud,TabPFN v2.6,Foundation model,3-year OS
per_cancer,os_3yr,BRCA,3,3,tabpfn_v3,321,80,100,0.1374434977769851,0.5118712429994048,6.018724289000602,0.66,0.46875,0.15,0.1875,0.75,0.4196428571428571,0.1418026422222617,0.4636603878833547,0.1395555056454252,cloud,TabPFN v3,Foundation model,3-year OS
