rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_KRTAP19-5,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_HES3,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_PSG10,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR9K2,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_IPPK,methylation_gene__GENE_EIF4G1,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_CENPM,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_C9ORF27,rnaseq_gene__GENE_POTED,rnaseq_gene__GENE_C3ORF77,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR13C8,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR2M4,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_OR51F1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_OR7G3,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_ADC,rnaseq_gene__GENE_ZCCHC13,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_OR4N3P,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_GAGE12F,methylation_gene__GENE_KIF20B,methylation_gene__GENE_CSTB,rnaseq_gene__GENE_CRYGD,target
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.2569501,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.049525846,-0.18777417,-0.07120374,-0.088819906,-0.10833606,-0.05478373,-0.29897034,-0.25921017,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.35358235,-0.14480719,-0.06079424,21.10782,-0.05709027,-0.1006545,12.0191,-0.06406813,-0.11208584,-0.14566335,-0.68601584,-0.08701083,-0.057659455,-0.25981164,-0.064649016,-0.42525643,-0.078952044,-0.42144698,-0.08532813,-0.25416136,-0.086708605,-0.1763773,-0.50891894,1.7083927,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.2181408,-0.074988924,-0.11347569,-0.08483455,-0.52887595,0.8366269,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,1.6697179,0.09414872,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.23771422,-0.6199333,-0.07120374,-0.088819906,-0.10833606,0.81063026,0.8742173,0.16482982,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.16126326,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,1.0260906,-0.06406813,-0.11208584,-0.14566335,0.7427633,-0.08701083,-0.057659455,0.81182426,-0.064649016,0.82765543,-0.078952044,-0.319011,-0.08532813,0.2752821,-0.086708605,-0.1763773,0.56643844,-0.111356184,0.83491427,-0.05845271,-0.13319255,-0.076839514,0.24595383,-0.074988924,-0.11347569,-0.08483455,0.5165065,0.25718474,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.4282324,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.35639292,-0.13658844,-0.07120374,-0.088819906,-0.10833606,0.19412786,0.16721918,0.13396329,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.03714291,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.19459216,-0.06406813,-0.11208584,-0.14566335,-0.12596588,-0.08701083,-0.057659455,-0.22309431,-0.064649016,0.8569307,-0.078952044,0.045830257,-0.08532813,0.21764381,-0.086708605,-0.1763773,0.0060347943,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.2612494,-0.074988924,-0.11347569,-0.08483455,-0.08851843,0.34875998,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.051032674,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.5461612,0.1015096,-0.07120374,-0.088819906,-0.10833606,-0.10736136,-0.038945876,0.074503005,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.05541713,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.11202806,-0.06406813,-0.11208584,-0.14566335,-0.023038732,-0.08701083,-0.057659455,-0.06206677,-0.064649016,-0.012009919,-0.078952044,0.5777016,-0.08532813,0.17552552,-0.086708605,-0.1763773,-0.10400373,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.00032025596,-0.074988924,-0.11347569,-0.08483455,0.4160398,0.16082452,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.11940338,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.22298788,0.05091867,-0.07120374,-0.088819906,-0.10833606,0.29789105,0.15962669,-0.056242004,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.032315943,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.49845433,-0.06406813,-0.11208584,-0.14566335,-0.07081606,-0.08701083,-0.057659455,-0.30974153,-0.064649016,0.0107584195,-0.078952044,-0.28009516,-0.08532813,0.06997007,-0.086708605,-0.1763773,-0.4739578,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.013377403,-0.074988924,-0.11347569,-0.08483455,0.06717328,0.23994735,1.2325673,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.010410549,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.1724573,0.35982853,-0.07120374,-0.088819906,4.8337007,0.29041624,0.056834448,0.2507233,-0.10144153,-0.09838656,-0.08670562,15.66947,4.5472555,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.35313952,-0.06406813,-0.11208584,-0.14566335,0.042969756,-0.08701083,-0.057659455,-0.18211228,-0.064649016,-0.32982883,-0.078952044,-0.35758787,-0.08532813,-0.2972818,-0.086708605,2.830377,0.74811965,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.07010557,-0.074988924,-0.11347569,-0.08483455,-0.49486774,0.88335794,1.2415361,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,10.083448,7.0675435,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.064717986,12.165734,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.31953052,0.16918463,-0.07120374,-0.088819906,-0.10833606,0.35124707,0.31627664,0.028864583,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.21462117,10.0701275,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.10180176,-0.06406813,-0.11208584,-0.14566335,0.048005726,-0.08701083,-0.057659455,0.6124767,-0.064649016,0.74552196,-0.078952044,0.602637,-0.08532813,0.1700352,12.1065855,2.1884823,0.01158955,-0.111356184,3.1845558,-0.05845271,-0.13319255,-0.076839514,0.24927835,-0.074988924,-0.11347569,-0.08483455,0.79163444,0.19090235,1.7620174,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.03601397,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.03589147,0.34323883,-0.07120374,-0.088819906,-0.10833606,1.3117547,0.66576403,-0.01339865,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.053188093,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,1.148806,-0.06406813,-0.11208584,-0.14566335,0.6423807,-0.08701083,-0.057659455,0.63109267,-0.064649016,-0.013479663,-0.078952044,0.6242215,-0.08532813,0.4662932,-0.086708605,-0.1763773,0.2882943,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.09257647,-0.074988924,-0.11347569,-0.08483455,0.32087502,-0.6563899,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.009079514,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.06885049,0.22448456,-0.07120374,-0.088819906,-0.10833606,0.34033838,0.87237203,0.22411472,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.42824855,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,0.70612866,-0.06406813,-0.11208584,-0.14566335,0.6532947,-0.08701083,-0.057659455,0.8066583,-0.064649016,0.38130516,-0.078952044,0.80750483,-0.08532813,0.3718647,-0.086708605,-0.1763773,0.6597463,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.8043513,-0.074988924,-0.11347569,-0.08483455,-0.75835025,0.12543094,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,6.41982,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.09560796,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.2860859,0.45895547,-0.07120374,-0.088819906,-0.10833606,1.1720893,0.2979017,0.006201849,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.39548087,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,0.9458491,-0.06406813,-0.11208584,-0.14566335,0.78427404,-0.08701083,-0.057659455,0.8348047,-0.064649016,0.3725194,-0.078952044,1.2624129,-0.08532813,0.021545256,-0.086708605,-0.1763773,-0.088233136,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.15925044,-0.074988924,-0.11347569,-0.08483455,0.49340856,0.18750116,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.1588302,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.4662307,-0.25650913,-0.07120374,-0.088819906,-0.10833606,0.86477107,0.15022601,0.13279144,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.054898843,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,0.8348811,-0.06406813,-0.11208584,-0.14566335,0.16486976,-0.08701083,-0.057659455,0.5012702,-0.064649016,0.35851932,-0.078952044,0.6003202,-0.08532813,0.22456306,-0.086708605,-0.1763773,0.12953778,-0.111356184,-0.104859196,-0.05845271,3.67356,-0.076839514,0.38580936,-0.074988924,-0.11347569,-0.08483455,0.08329004,-0.18077709,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.5389,22.538898,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-1.3310213,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.70954114,-0.25285387,-0.07120374,-0.088819906,-0.10833606,-0.49847788,-0.9371147,-0.42767718,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.65604675,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.19932157,-0.06406813,-0.11208584,-0.14566335,-1.0360394,-0.08701083,-0.057659455,-0.51859313,-0.064649016,-0.8627646,-0.078952044,-0.7051978,-0.08532813,-0.95149684,-0.086708605,-0.1763773,-0.16007085,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.8813539,-0.074988924,-0.11347569,-0.08483455,-1.0738436,-0.5601012,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-1.0251473,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.9753433,-0.30247077,-0.07120374,-0.088819906,-0.10833606,-0.5648302,-0.8861562,-0.5121295,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.6473495,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.31428197,-0.06406813,-0.11208584,-0.14566335,-0.90302014,-0.08701083,-0.057659455,-0.26298293,-0.064649016,-0.8130583,-0.078952044,-0.8788484,-0.08532813,-0.74590343,-0.086708605,-0.1763773,-0.127378,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.8151209,-0.074988924,-0.11347569,-0.08483455,-1.2292309,-0.5467349,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.62510455,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.68333584,-0.20488726,-0.07120374,-0.088819906,-0.10833606,-0.29839823,-0.6510656,-0.55558264,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.61885405,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.25363955,20.999052,12.345102,-0.14566335,-1.099771,-0.08701083,-0.057659455,-0.38824883,-0.064649016,-0.8450097,-0.078952044,-0.8143568,-0.08532813,-0.9654727,-0.086708605,-0.1763773,-0.21195441,-0.111356184,-0.104859196,-0.05845271,2.153335,-0.076839514,-0.9330727,-0.074988924,-0.11347569,-0.08483455,-0.9666675,-1.0662863,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,2.645362,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.21821587,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.5391046,-0.08508768,-0.07120374,-0.088819906,-0.10833606,0.11786261,-0.014914341,0.101136304,-0.10144153,-0.09838656,-0.08670562,5.345007,0.14158493,0.46200797,-0.06079424,-0.06268985,-0.05709027,2.6469963,-0.21027605,-0.06406813,-0.11208584,-0.14566335,0.21389148,-0.08701083,-0.057659455,0.021261103,-0.064649016,0.33532998,-0.078952044,0.03057818,-0.08532813,-0.035495806,-0.086708605,2.2667396,-0.5029493,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.0484225,-0.074988924,-0.11347569,-0.08483455,-0.0803849,0.5592105,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.44760704,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.4578704,-0.11809426,-0.07120374,-0.088819906,-0.10833606,0.08836762,-0.023519797,-0.09428513,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.2892806,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.21419325,-0.06406813,7.1229057,-0.14566335,-0.3727251,-0.08701083,-0.057659455,-0.2528124,-0.064649016,-0.10041712,-0.078952044,0.121363506,-0.08532813,-0.08922212,-0.086708605,-0.1763773,-0.26803812,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.113657005,-0.074988924,-0.11347569,-0.08483455,0.10385499,0.7677671,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,22.538897,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,1.6749233,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.2715206,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.3340554,0.12318423,-0.07120374,-0.088819906,14.434013,-0.53829676,0.29508555,0.66271037,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.20981638,-0.14480719,-0.06079424,-0.06268985,-0.05709027,20.082924,-0.06599839,-0.06406813,-0.11208584,-0.14566335,0.12105733,-0.08701083,-0.057659455,-0.18317683,-0.064649016,-0.08241746,-0.078952044,-0.118599564,-0.08532813,-0.3643482,-0.086708605,-0.1763773,1.0845418,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.11584369,-0.074988924,-0.11347569,-0.08483455,0.30353045,0.51051295,-0.124300115,1
