rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_NDUFB8,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_FRY,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_CST8,methylation_gene__GENE_CASP6,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_USP14,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_PNN,methylation_gene__GENE_EXT1,methylation_gene__GENE_BID,methylation_gene__GENE_YJU2B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_SORBS1,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_RSPH3,methylation_gene__GENE_CNP,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_LASS5,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_CDY1B,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SULT6B1,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_H3F3B,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_RBMY1F,methylation_gene__GENE_RGS2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ASCC1;C10ORF104,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_INPP5A,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_TNKS2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_CCNG1,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ZNF563,rnaseq_gene__GENE_CPS1-IT1,cnv_log2__GENE_RLIM,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_PLEKHB2,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ARPC1A,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_AP2B1,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_GSR,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_S100G,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_TOR1A,methylation_gene__GENE_PMS1;ORMDL1,target
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,0.20509385,-0.07660628,-0.16579056,0.41622666,-0.06779701,-0.07296509,-0.2904584,0.6905008,-0.19367725,-0.077656925,0.24997394,-0.07638666,0.29116464,-0.30310854,-0.26917788,-0.23281044,1.6945786,0.27441835,-0.07353425,-0.17843427,-0.7595721,-0.2355832,0.3076248,-0.08995304,1.3036727,-0.3763526,2.4363694,-0.4718293,3.3420286,1.0643654,-0.73620343,0.9182699,1.0901835,-0.0063594803,-0.045454547,-0.2866896,0.28180075,1.0461866,-0.045454547,1.5551333,-0.33874965,1.4234892,-0.08420343,-0.083264425,0.15702808,-0.6001834,-0.0687474,-0.19298975,0.5538839,1.8248992,-0.4956792,1.1787983,-0.1695456,0.91800827,0.18002842,-0.3502034,-0.12743972,0.7761647,1.6662309,-0.5115955,0.012495583,0.0071788784,0.331095,19.614588,1.2793087,0.7795641,1.55719,1.021941,2.649791,-0.112735,1.2918574,-0.039810225,-0.15465903,-0.9778773,-0.22396362,-0.055644006,0.5070544,0.29683444,1.1410575,0.21266143,-0.66674936,1.7316993,-0.285473,-0.12681952,-0.3888667,1.6891052,0.26406562,-0.10841153,1.6091672,-0.20950308,-1.0043329,0.19534896,-0.0042506224,-0.09168707,1
-0.05298958,-0.19708578,0.7458607,-0.045454547,-0.07814217,-0.2744887,0.13601859,-0.07660628,-0.16579056,0.2299402,-0.06779701,-0.07296509,0.22541028,-0.21275651,-0.19367725,-0.077656925,0.45768946,-0.07638666,0.64469016,-0.30310854,-0.11610303,-0.23281044,0.20012458,0.28259584,-0.07353425,-0.17843427,-0.10391733,-0.2355832,-0.78862256,-0.08995304,0.121955834,-1.0564634,0.7617155,-0.46207947,-0.6041548,2.6279154,-0.13452712,1.2059351,3.1444023,-0.35716283,-0.045454547,-0.2866896,0.40499216,-0.074995354,-0.045454547,-0.29633954,0.297891,-0.34245953,-0.08420343,-0.083264425,0.67290556,0.5431746,-0.0687474,-0.19298975,0.918998,-0.12884511,0.34911868,0.6370295,-0.1695456,0.5289686,-0.027817534,-0.3502034,-0.12743972,0.19631284,0.91112965,-0.90996176,-0.18170543,0.72879493,0.17246702,-0.09053003,-0.26867485,0.42152536,0.5993093,1.6453261,0.26112103,-0.08359414,-0.9178573,-0.3207003,-0.15465903,0.065019965,-0.13418248,-0.055644006,-0.14851797,0.79590154,-0.012260907,-0.11120267,0.47201943,0.12848757,-0.285473,-0.12681952,-0.26729062,-0.23734562,-0.035026725,-0.10841153,-0.4787405,-0.20950308,0.07724542,-0.34469995,-0.38076356,1.130712,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,0.17692254,-0.07660628,-0.16579056,0.067274585,-0.06779701,-0.07296509,-0.2904584,-0.13226378,-0.19367725,-0.077656925,0.23379463,-0.07638666,0.81095797,-0.30310854,0.1798669,-0.23281044,1.5764982,0.014205356,-0.07353425,-0.17843427,-0.20475471,-0.2355832,-0.50667244,-0.08995304,0.21504503,-0.30113378,-0.28397125,0.47060406,-0.90280354,-0.047352728,0.37408003,1.2703506,-0.09089395,1.2543013,-0.045454547,-0.2866896,-0.76907134,-0.30514422,-0.045454547,-0.14323518,1.1171212,0.7441444,-0.08420343,-0.083264425,1.0270884,0.45459002,-0.0687474,-0.19298975,-0.45986137,-0.8090795,0.13667448,-0.5043265,-0.1695456,-0.30880982,-0.082834855,-0.3502034,-0.12743972,0.88850445,1.5090888,0.20677057,-0.19200201,0.012872831,0.22044657,-0.09053003,0.11423216,0.20911208,-0.055109955,0.057621546,0.23460537,-0.06444033,-0.3807738,-0.24724871,5.6582003,0.03747174,-0.045867138,-0.055644006,0.48304,0.5384415,0.7000674,0.4174119,0.5948291,-0.48764887,-0.285473,-0.12681952,0.7521264,-0.297645,-0.30057472,-0.10841153,0.2179311,-0.20950308,0.048675425,-0.33164313,-0.3956277,-0.55044466,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,0.08645534,-0.07660628,-0.16579056,-0.05386605,-0.06779701,-0.07296509,-0.2904584,-0.15441594,-0.19367725,-0.077656925,0.024359511,-0.07638666,-0.07569507,-0.30310854,-0.14488868,-0.23281044,0.7880973,-0.18067539,-0.07353425,-0.17843427,-0.64218175,-0.2355832,0.49290642,-0.08995304,-0.27368698,0.20143041,-0.15737462,-0.023185909,-0.98199576,-0.006236933,-0.34739736,1.6790476,1.4939036,0.184984,-0.045454547,-0.2866896,0.412598,0.03817445,-0.045454547,-0.0006585176,0.45111686,-0.7969772,-0.08420343,-0.083264425,0.027007714,0.13278453,-0.0687474,-0.19298975,0.39368272,0.8159192,-0.20661035,-0.6640677,-0.1695456,0.12907706,0.2362137,-0.3502034,-0.12743972,0.22891518,-0.17871222,-0.019575126,-0.08493927,0.34734982,0.26662046,-0.09053003,0.5929028,0.028777909,-0.16481169,1.173048,0.11826143,-0.003287646,0.6715802,-0.06641967,-0.15465903,0.108310044,0.12022626,-0.055644006,-0.1730607,0.46776795,0.22079547,-0.39061728,2.4353032,0.7685711,-0.285473,-0.12681952,-0.14631523,1.3588583,-0.05490389,-0.10841153,-0.34316215,-0.20950308,0.12214113,-0.13359293,-1.0160097,-0.5773399,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.2266749,-0.07660628,-0.16579056,-0.032474533,-0.06779701,-0.07296509,-0.2904584,-0.6176507,-0.19367725,-0.077656925,-0.35243356,-0.07638666,-1.2658854,0.47323024,0.17337443,-0.23281044,-0.66009897,-0.20364709,-0.07353425,-0.17843427,-0.29398033,-0.2355832,-0.23955089,-0.08995304,-1.3944669,-0.9077036,0.07823036,-0.6943907,-1.0106254,-0.57301354,-0.7145888,-1.5373282,-0.3997655,-1.7412677,-0.045454547,-0.2866896,0.2606784,0.2560338,-0.045454547,-0.43799737,-0.99496025,-1.5991364,-0.08420343,-0.083264425,-0.40321627,-0.4961221,-0.0687474,-0.19298975,-0.8326982,-0.8671008,-0.4956792,-1.1362575,-0.1695456,-0.49788025,-0.36835068,-0.3502034,-0.12743972,-0.3902639,-1.141923,-0.904948,-0.24682875,-0.2438425,0.11216723,-0.09053003,-0.77513194,-1.1579114,-0.8689259,-1.1329621,-0.6624354,-0.16551475,0.8951001,-0.30124348,-0.15465903,0.13979374,-0.1160484,-0.055644006,-0.58084273,-1.0325171,0.4621383,-0.5046523,-0.16274132,-0.7253897,-0.285473,-0.12681952,-0.2729495,-1.3352628,-0.3709262,-0.10841153,-1.1002977,-0.20950308,0.15479255,-0.012877924,-0.8235293,-0.5796068,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.098196454,-0.07660628,-0.16579056,0.25943193,-0.06779701,-0.07296509,-0.2904584,0.40170836,-0.19367725,-0.077656925,0.02868291,-0.07638666,0.9371347,-0.30310854,1.414413,-0.23281044,1.4436895,0.08933772,-0.07353425,-0.17843427,-0.4192034,-0.2355832,-0.845135,-0.08995304,1.9721978,-0.20458294,-0.6201273,-0.10623364,0.050698295,-0.49268588,-0.18833672,0.85497415,-0.015588521,0.43968922,-0.045454547,3.437386,0.6217472,-0.40772605,-0.045454547,0.5886168,0.03359731,-0.18804447,-0.08420343,-0.083264425,-0.4764859,-0.12549251,-0.0687474,-0.19298975,0.32557377,3.0431619,-0.4956792,0.90123594,-0.1695456,-0.19122626,-0.17706977,-0.3502034,-0.12743972,0.054953665,-0.58645564,0.30135405,0.06701209,0.15702452,0.1973021,-0.09053003,2.4679942,0.7694093,-0.21923281,1.7835182,0.1935276,-0.17857443,-0.91174483,-0.19091544,-0.15465903,0.06108451,0.16073303,-0.055644006,0.65935093,-0.8459961,0.2870664,0.6124489,0.31406683,1.3804888,-0.285473,-0.12681952,0.16174537,-0.8799639,0.15831994,-0.10841153,-0.98762697,-0.20950308,0.07316399,-0.09553771,-0.3610636,0.1969319,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,0.20545742,-0.07660628,-0.16579056,0.11020736,-0.06779701,-0.07296509,0.3595818,-0.044628028,-0.19367725,-0.077656925,-0.06915673,-0.07638666,1.1594417,-0.30310854,0.74648297,-0.23281044,0.3390084,0.596557,-0.07353425,-0.17843427,0.26536497,-0.2355832,0.77878195,-0.08995304,1.8177282,0.04316962,0.08535947,0.114227906,1.6681573,1.1621536,-0.075631954,-0.1316585,-0.23902696,-0.053755615,-0.045454547,-0.2866896,1.0012465,0.010459751,-0.045454547,0.11594117,1.1602765,0.66227984,-0.08420343,-0.083264425,0.5177243,0.32163936,-0.0687474,-0.19298975,0.5049556,-1.0024841,-0.25848538,0.718454,-0.1695456,0.0869929,0.4251576,-0.3502034,-0.12743972,-0.011553455,3.9666305,-0.040591948,0.054286253,0.14129888,0.027814563,-0.09053003,1.0804595,-0.26922333,0.7767989,0.6208567,1.9389131,-0.18501624,0.8709909,0.040601186,-0.15465903,1.1984328,0.12791139,-0.055644006,1.181081,0.069779515,0.790221,-0.040757854,-0.059634626,1.0116559,-0.285473,-0.12681952,-0.23013374,0.39047688,-0.013000453,-0.10841153,3.3722575,-0.20950308,1.2526966,0.40889555,0.75445044,0.37302005,1
3.953577,2.2162917,-0.31136838,-0.045454547,-0.07814217,3.9934952,-0.19146799,-0.07660628,-0.16579056,-0.19413222,-0.06779701,-0.07296509,-0.2904584,0.05606328,-0.19367725,-0.077656925,-0.17867546,-0.07638666,-1.0272566,4.1055384,-0.5577941,4.578435,-0.810761,-0.18971907,-0.07353425,-0.17843427,-0.36258355,5.034124,0.22479303,-0.08995304,-0.47831365,0.6690178,0.089257374,-0.1761818,-0.3780781,0.51016,0.28602076,0.6974287,0.49575976,0.41868883,-0.045454547,-0.2866896,-0.45281622,0.42189157,-0.045454547,0.36620656,0.41842303,1.8748705,-0.08420343,-0.083264425,0.09934795,-0.6316095,-0.0687474,-0.19298975,1.477816,0.4762374,0.60178834,-0.7623562,-0.1695456,0.6086565,0.24744046,-0.3502034,-0.12743972,-0.46678308,0.7579902,0.40319762,-0.1439974,-0.08346951,-0.021408066,-0.09053003,-0.180653,-0.10766323,0.12473997,0.11019186,-0.6092109,-0.04022268,1.5195128,-0.1062416,-0.15465903,-0.7456851,-0.12001658,-0.055644006,-0.28125095,-0.47988114,0.019121785,-0.108510315,1.4309447,0.0984993,-0.285473,-0.12681952,-0.32977858,-0.07938779,-0.12052463,-0.10841153,-0.46218747,-0.20950308,-0.7635287,-0.27357987,0.06500415,2.9221885,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.15873173,-0.07660628,-0.16579056,-0.3007576,-0.06779701,-0.07296509,-0.2904584,0.20566094,-0.19367725,-0.077656925,-0.12934533,-0.07638666,-0.8298241,-0.30310854,0.094397984,2.5177472,-0.8782349,0.5608579,-0.07353425,-0.17843427,-0.66932887,-0.2355832,-0.14672403,-0.08995304,-1.3824109,-0.7591322,-0.9901204,-0.38653904,-0.5760803,-0.9570973,-0.37170473,-0.7106475,1.4641612,-0.026363868,-0.045454547,-0.2866896,0.5699462,-0.031169077,-0.045454547,-0.29473278,-1.119533,0.891809,-0.08420343,-0.083264425,-0.99384373,-0.67294747,-0.0687474,-0.19298975,1.7911845,0.93740535,-0.4956792,-0.9385361,-0.1695456,0.6604514,-0.18961017,-0.3502034,-0.12743972,0.09004575,-0.81070393,-0.5884899,-0.19885498,-0.34498596,-0.14206895,-0.09053003,-0.71070886,-0.17565994,0.8915505,0.797757,-1.2908977,-0.20952955,0.96113783,-0.3451367,-0.15465903,-0.52529925,-0.2677098,-0.055644006,-1.6188838,-0.23386614,1.4654922,-0.2557201,0.09208789,-0.44600454,1.2589815,-0.12681952,-0.41249365,-1.1491337,-0.19839475,-0.10841153,0.42998612,-0.20950308,-0.53496873,-0.4835982,-0.34344214,-0.8491553,0
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.06429284,-0.07660628,-0.16579056,0.16317634,-0.06779701,-0.07296509,0.2673034,0.15617605,-0.19367725,-0.077656925,0.092351586,-0.07638666,0.845797,-0.30310854,-0.22624613,-0.23281044,-0.81181854,-0.23679757,-0.07353425,0.8601486,-0.61958313,-0.2355832,-0.12824266,-0.08995304,1.4454778,-0.76693314,-0.8240531,0.28754967,0.61456513,0.45009604,-0.6595934,-1.1645708,-0.7063,-0.3082938,-0.045454547,-0.2866896,-0.20793056,0.36031902,-0.045454547,-0.23734494,0.2431416,0.9686099,-0.08420343,-0.083264425,-0.75124687,-0.69863373,-0.0687474,-0.19298975,0.9492155,-0.4276273,-0.14184934,-0.73924595,-0.1695456,0.87149644,-0.3222228,-0.3502034,-0.12743972,-0.24371462,-1.0476636,-0.40426192,0.06739372,-0.11042762,-0.11991653,-0.09053003,0.044918496,-0.6251965,0.41360027,-0.3502628,-0.5413441,-0.1170643,-0.87994695,4.1178775,-0.15465903,0.06108451,-0.07967822,-0.055644006,-0.8088677,1.1125875,-0.43911016,-0.23248522,-0.4748378,-0.4801731,-0.285473,-0.12681952,0.043098897,-0.1450367,-0.020939494,-0.10841153,-0.57468414,-0.20950308,0.07316399,0.10913199,-0.85285234,-0.59996766,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.02304625,-0.07660628,-0.16579056,-0.12020439,-0.06779701,-0.07296509,-0.2904584,-0.37813938,-0.19367725,-0.077656925,-0.4203593,-0.07638666,-0.10506622,-0.30310854,-0.17263256,-0.23281044,-1.8583606,1.6056107,-0.07353425,-0.17843427,-0.45753765,-0.2355832,-0.74326617,-0.08995304,1.2065911,-0.30426317,-0.3847349,-0.42305118,-0.21146737,-0.82157373,-0.37440202,-1.0255094,-0.5759267,-0.34272894,-0.045454547,-0.2866896,-0.4205781,-0.7155105,-0.045454547,-0.29716578,0.20583898,0.2603948,-0.08420343,-0.083264425,-1.0764865,-0.28022075,-0.0687474,-0.19298975,-0.24181712,0.19619973,-0.4956792,-0.43244523,-0.1695456,1.0689927,-0.22026187,-0.3502034,-0.12743972,-0.43000188,-0.824195,-0.41819045,-0.0760825,-0.346776,-0.027065199,-0.09053003,0.1429547,-0.82177794,0.5670488,-1.008166,-0.40860122,-0.15929171,1.6779323,-0.3790268,-0.15465903,1.0331435,-0.054508917,-0.055644006,-0.5579819,0.31079948,-0.17547816,-0.06259817,-0.3448862,-0.48295262,-0.285473,-0.12681952,-0.3567573,-0.29153496,-0.07224068,-0.10841153,-0.19733869,-0.20950308,1.0812767,-0.15202612,1.1430405,0.4588172,1
-0.05298958,-0.19708578,2.5382478,-0.045454547,-0.07814217,0.78348994,0.36323065,-0.07660628,-0.16579056,0.0738728,-0.06779701,-0.07296509,-0.2904584,-0.34285465,-0.19367725,-0.077656925,-0.2487954,-0.07638666,-0.1856198,1.7549341,0.0488958,-0.23281044,1.0963373,-0.10776002,-0.07353425,-0.17843427,0.07691367,-0.2355832,-0.35493195,-0.08995304,-0.1714471,0.2681865,-0.041742127,-0.24218187,0.08449168,0.3115265,-0.5185714,0.17290418,2.092914,0.62572265,-0.045454547,-0.2866896,0.04893397,-0.70827436,-0.045454547,-0.26519066,0.47825754,1.7945927,-0.08420343,-0.083264425,-0.05175867,-0.18678987,-0.0687474,-0.19298975,0.073926166,-0.0055909324,2.0179024,-0.32450014,-0.1695456,1.3986171,0.041971903,-0.3502034,-0.12743972,-0.28842485,1.4898249,-0.87611705,-0.051659465,-0.22818413,0.04365283,-0.09053003,-0.592938,0.13983999,0.42907077,0.73846275,0.04637197,-0.16052802,0.9481671,-0.32216492,-0.15465903,-0.344268,-0.08485719,-0.055644006,0.66360074,0.7114264,0.022743193,0.037358295,2.0343266,1.3818254,1.3167948,-0.12681952,-0.34964156,-1.3808979,0.04754598,-0.10841153,0.23762156,-0.20950308,-0.34722304,-0.21393524,-0.18367413,0.3487918,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.11428148,-0.07660628,-0.16579056,0.08224013,-0.06779701,-0.07296509,0.66129094,-0.26792973,1.8358238,-0.077656925,0.008764679,-0.07638666,0.6065862,-0.018353317,0.08593935,-0.23281044,-1.1594093,-0.15516691,-0.07353425,1.201532,0.1128194,-0.2355832,0.28758854,-0.08995304,0.56789106,-0.0038977214,0.38125613,0.17376612,-0.75615823,-0.23519501,0.5072744,-0.8283494,-0.5350896,-1.2675798,-0.045454547,-0.2866896,-0.5279936,0.5024568,-0.045454547,-0.39178097,-0.5834564,-1.0386394,-0.08420343,-0.083264425,0.29007718,-0.08840437,-0.0687474,-0.19298975,0.7283751,0.013036818,0.33236054,-0.89417,-0.1695456,0.027143713,0.07615605,-0.3502034,-0.12743972,0.06143432,-0.7780024,-1.2620593,-0.24703965,-0.12624219,-0.12844074,-0.09053003,-0.5289647,0.1579169,-1.0395472,-0.7565472,-0.6041293,-0.22502229,-0.17747761,-0.09341718,-0.15465903,0.045342665,-0.20856154,-0.055644006,-0.35382786,0.104492664,0.113131195,-0.17707989,-0.4281198,-0.9877267,-0.285473,-0.12681952,-0.07303241,0.205809,0.13815354,-0.10841153,0.0037302978,-0.20950308,0.05683828,0.066891335,-1.0193928,-0.62707347,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.032472797,-0.07660628,-0.16579056,-0.16569528,-0.06779701,-0.07296509,-0.2904584,0.50315964,-0.19367725,-0.077656925,-0.14564416,-0.07638666,0.14020953,-0.30310854,0.17271972,-0.23281044,0.18441178,0.34960285,-0.07353425,-0.17843427,-0.13189775,-0.2355832,0.36791053,-0.08995304,3.6279526,-0.5633174,-0.038739856,-0.38271993,1.2924261,1.0063316,-0.21692982,0.11903604,0.7369637,3.318171,-0.045454547,-0.2866896,0.5079502,-0.16434304,-0.045454547,0.3007834,0.80422616,0.56658405,-0.08420343,-0.083264425,-0.4886758,-0.6164449,-0.0687474,-0.19298975,0.29783884,-0.5665728,-0.4956792,2.0585763,16.546581,0.131346,0.099007666,-0.3502034,-0.12743972,0.023898507,1.0045904,-0.33904102,-0.07490888,0.5257706,-0.018927122,-0.09053003,-0.53408146,0.4651975,0.19877376,1.5837384,0.013467603,-0.10725412,0.87838846,-0.17486584,-0.15465903,0.30508313,0.10198409,-0.055644006,0.44460526,0.12891017,1.5650598,-0.23911354,0.30534232,0.63502955,-0.285473,-0.12681952,-0.30780908,-0.12174394,-0.31105068,-0.10841153,-0.50926226,-0.20950308,0.3262125,0.33777428,-0.07605792,0.8766053,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.07442173,-0.07660628,-0.16579056,0.053013846,-0.06779701,-0.07296509,-0.2904584,0.090250544,-0.19367725,-0.077656925,-0.07590396,-0.07638666,0.7899948,-0.30310854,0.66007835,-0.23281044,-0.27349994,-0.3607959,-0.07353425,-0.17843427,0.5399075,-0.2355832,1.2470524,-0.08995304,0.7206335,0.7378934,0.41850865,-0.11852577,2.5573688,0.42443463,0.7742637,0.75095356,-0.07121813,1.7441946,-0.045454547,0.35932192,-0.13997905,-0.5934685,-0.045454547,0.47547433,0.44529593,-0.30071566,-0.08420343,-0.083264425,1.6410037,-0.30109575,-0.0687474,-0.19298975,-0.07022988,1.1312249,-0.4956792,0.4277914,-0.1695456,-0.4817379,0.3946068,-0.3502034,-0.12743972,0.34812114,1.3858068,0.7972442,-0.0864105,-0.3654136,0.19789355,-0.09053003,0.16316216,0.06305555,0.025481172,0.3905445,0.7184843,0.05512213,-0.6595214,-0.18121561,-0.15465903,0.10043912,0.02082136,-0.055644006,0.8667171,0.73392636,0.66796404,0.14999177,0.7369818,0.52081066,-0.285473,-0.12681952,-0.37498584,1.6795539,0.4730008,-0.10841153,0.13339901,-0.20950308,0.113978274,-0.16411455,-0.43676922,1.2989125,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.024585068,-0.07660628,-0.16579056,-0.11198997,-0.06779701,-0.07296509,-0.2904584,-0.269567,-0.19367725,-0.077656925,-0.048120793,-0.07638666,-0.26199874,-0.30310854,0.63245076,-0.23281044,0.5781354,-0.24006994,-0.07353425,-0.17843427,1.2493136,-0.2355832,-0.14036283,-0.08995304,-0.64764464,-0.008172274,1.7115678,0.0018157592,1.267852,0.24558516,0.53914696,0.39631888,-0.18303771,0.09302121,-0.045454547,-0.2866896,-0.17933437,0.32281724,-0.045454547,0.079548225,0.93622786,-1.5357046,-0.08420343,-0.083264425,1.487387,-0.0355237,-0.0687474,-0.19298975,0.58581495,0.6380773,-0.4956792,-0.053514913,-0.1695456,-0.028076667,0.0008483302,-0.3502034,-0.12743972,0.036229994,0.9718425,-0.49732873,0.01915897,-0.10992723,0.12918395,-0.09053003,-0.022255182,-0.08293913,-0.5348221,0.52593386,-0.41768935,-0.079476476,0.5624228,0.747054,-0.15465903,0.06108451,-0.24730659,-0.055644006,0.38040158,1.1980804,-0.08177222,0.002845194,0.6443366,0.40368897,-0.285473,-0.12681952,-0.26862717,-0.01853098,-0.36115006,-0.10841153,2.5496483,-0.20950308,0.07316399,0.03641511,-0.5608523,-0.4997536,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,-0.20104425,-0.07660628,-0.16579056,-0.037949927,-0.06779701,-0.07296509,-0.2904584,0.0052063856,-0.19367725,-0.077656925,-0.021645395,-0.07638666,-0.28029627,-0.30310854,-0.6297239,-0.23281044,0.81170076,-0.29658887,-0.07353425,1.2401464,0.1592914,-0.2355832,0.55158496,-0.08995304,0.54701596,1.7454216,-0.09092317,0.15777369,0.5743783,-0.8720998,-0.26901034,-0.6921592,-0.2048402,1.8986596,-0.045454547,-0.2866896,-0.21650636,0.60684687,-0.045454547,0.048043925,-0.55639106,0.42642543,-0.08420343,-0.083264425,0.25055405,0.88193536,-0.0687474,-0.19298975,-0.48460948,0.59507716,-0.4956792,-0.06373277,-0.1695456,-0.43552887,-0.3826565,2.0505607,-0.12743972,0.077059574,-0.5672497,-0.750118,-0.056144,-0.09723003,0.057732455,-0.09053003,-0.23981136,0.01264582,-0.13044623,0.009834388,1.0252382,0.027620587,-0.6322654,0.026158482,-0.15465903,-0.753556,0.15430272,-0.055644006,0.24607421,-0.38845202,-0.16802764,-0.36185843,1.1429347,-0.48651192,-0.285473,-0.12681952,-0.3710581,-0.5333661,-0.17172445,-0.10841153,-0.16407627,-0.20950308,-0.77169156,0.11564171,-0.16205133,-0.4624687,1
-0.05298958,-0.19708578,-0.31136838,-0.045454547,-0.07814217,-0.2744887,0.013208409,-0.07660628,-0.16579056,0.067724615,-0.06779701,-0.07296509,0.90442574,0.26597583,0.4973704,-0.077656925,0.7272344,-0.07638666,0.42590448,-0.30310854,-0.36445087,-0.23281044,0.50927484,-0.036770474,-0.07353425,1.2869003,0.6509569,-0.2355832,1.3864788,-0.08995304,0.07563429,-0.028633274,1.1848615,0.70504963,0.95392406,0.537176,0.6119186,0.4879706,-0.3932048,-0.49337435,-0.045454547,-0.2866896,-0.051243123,-0.6287362,-0.045454547,-0.048404984,0.19244708,-0.32822186,-0.08420343,-0.083264425,-0.1825315,0.09180805,-0.0687474,-0.19298975,0.5191043,-0.2174304,-0.4956792,-0.56434464,1.4776667,0.18451694,0.0003363526,-0.3502034,-0.12743972,0.37675226,0.33023056,-0.4120051,0.22855796,-0.19674347,0.02319074,-0.09053003,0.31393486,0.7191019,-1.2550799,0.437344,-0.39608705,0.012655394,0.70102054,1.3797959,-0.15465903,-0.12781763,0.104083546,-0.055644006,0.15126783,-0.041021876,0.2514666,-0.13723014,1.4975364,-0.52401227,-0.285473,-0.12681952,-0.26535758,-0.99151087,-0.15464643,-0.10841153,-0.27810773,7.278114,-0.12274454,0.3681351,-0.6052215,-0.8896641,1
