rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_LELP1,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_C6ORF47,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_ZNF624,rnaseq_gene__GENE_PRODH2,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_DCI,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_RAG2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_LOC652276,methylation_gene__GENE_FGFRL1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_SAA3P,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_ATMIN,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_INHA;OBSL1,methylation_gene__GENE_RUNDC2A,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_CDKN1B,rnaseq_gene__GENE_OR52E2,methylation_gene__GENE_DUSP4,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_PMS1;ORMDL1,methylation_gene__GENE_FGF22,rnaseq_gene__GENE_MLN,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_SNAR-B2,rnaseq_gene__GENE_ATP1B4,rnaseq_gene__GENE_SNORA11D,methylation_gene__GENE_DDX56,methylation_gene__GENE_PGAP1,rnaseq_gene__GENE_SPANXE,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_TBC1D28,target
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.0047949604,-0.08720162,-0.039873518,-0.21316835,0.5793264,-0.09654722,-0.06767534,-0.04061949,-0.26968062,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.104823105,-0.048288155,-0.32100585,-0.13719901,-0.06940588,-0.12599714,0.11652777,-0.09926551,-0.052082743,1.1396643,-0.11526267,0.40729156,-0.08795058,1.3466465,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.27680394,-0.08367701,0.1566447,-0.28686893,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.11540701,-0.23341642,-0.07587367,0.282602,-0.16565828,-0.08846551,2.2173657,-0.050521668,-0.13838363,-0.030217685,-0.11980957,-0.18899952,-0.08420562,-0.30700347,-0.7751577,-0.47249684,-0.16757363,-0.078787245,0.14387257,-0.09172271,-0.14708132,0.115259975,-0.07638114,0.25130817,-0.09379102,0.0740706,-0.22386807,-0.07816507,-0.5549793,-0.10876486,-0.11664121,-0.014882491,-0.13498159,-0.2503585,-0.100824,-0.49324042,0.17222129,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.1230917,-0.08720162,-0.039873518,0.006089218,0.5936883,-0.09654722,-0.06767534,-0.04061949,0.4442075,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.36941478,-0.048288155,0.27318087,0.18993413,-0.06940588,-0.15071338,0.3115035,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.21618825,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.10198325,-0.08367701,0.017079115,-0.07096082,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.6055118,-0.23341642,-0.07587367,0.75725794,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.37036517,-0.11980957,-0.18899952,-0.031392932,0.13768762,0.4811583,-0.02641899,-0.16757363,-0.078787245,0.69723827,-0.09172271,0.03483363,0.07651231,-0.07638114,0.34632313,-0.09379102,-0.14968179,0.02423709,0.08660435,0.9713957,0.0087238,-0.11664121,0.32983103,-0.13498159,-0.2503585,-0.100824,1.4367175,0.49274075,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,2.3822422,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.15581396,-0.08720162,-0.039873518,-0.19177146,-0.29622427,-0.09654722,-0.06767534,-0.04061949,0.15646604,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.05017029,-0.048288155,0.06346931,-0.18389395,-0.06940588,0.012542496,0.484118,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.43107262,-0.08795058,-0.21529208,1.706076,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.10280115,-0.08367701,0.16877572,0.831906,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.2110758,-0.23341642,-0.07587367,0.23337696,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.01573217,-0.11980957,-0.18899952,0.14674036,-0.08142623,0.14336042,0.013807043,-0.16757363,-0.078787245,-0.1942232,-0.09172271,-0.049698617,0.22166018,-0.07638114,-0.07795556,-0.09379102,-0.020614455,-0.18115489,0.062493816,0.09432096,0.037609167,-0.11664121,-0.11033321,-0.13498159,3.939111,-0.100824,0.16751851,1.2103838,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.49608305,-0.08720162,-0.039873518,-0.11952993,-0.023311984,-0.09654722,-0.06767534,-0.04061949,-0.110062234,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.024972528,-0.048288155,-0.015714247,-0.31105486,-0.06940588,0.09501715,0.4712483,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.05955439,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,23.538645,-0.08367701,0.19882485,-0.16438489,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.34200153,-0.23341642,-0.07587367,-0.19227928,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,6.2761855,-0.11980957,-0.18899952,-0.0339239,-0.20542093,0.3984459,0.23674323,-0.16757363,-0.078787245,-0.0785836,-0.09172271,-0.048819598,0.49425825,-0.07638114,0.016633227,-0.09379102,0.3805596,-0.06595969,0.2541191,-0.048587464,0.08256635,-0.11664121,-0.15397368,-0.13498159,-0.2503585,-0.100824,-0.041375834,0.098956995,9.09884,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.37861356,-0.08720162,-0.039873518,0.049007926,-0.0038100616,-0.09654722,-0.06767534,-0.04061949,-0.21031907,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.16685534,-0.048288155,-0.032786746,-0.07196643,-0.06940588,-0.35304946,0.037507433,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.18127675,-0.08795058,-0.21529208,-0.066061795,-0.17625973,1.4903508,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.23267145,-0.08367701,0.17368664,-0.43905976,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.32326797,-0.23341642,-0.07587367,-0.09819597,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.43848073,-0.11980957,-0.18899952,0.2174459,-0.014185727,-0.3492758,0.021759355,-0.16757363,-0.078787245,-0.024593126,-0.09172271,-0.16294195,0.22932947,-0.07638114,0.41044515,-0.09379102,1.0013033,-0.1416123,-0.034738358,-0.5545047,-0.09619508,-0.11664121,-0.2964429,-0.13498159,-0.2503585,-0.100824,-0.7732594,-0.3986048,0.93496716,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.05451468,-0.08720162,-0.039873518,0.0122981975,0.03480826,-0.09654722,-0.06767534,-0.04061949,0.04586085,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.2680833,-0.048288155,-0.24997127,-0.14569815,-0.06940588,-0.30295852,-0.045029055,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.4046392,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,2.3170733,-0.06427042,-0.044386145,-0.09391567,-0.25838426,-0.08367701,-0.14061943,-0.1578084,-0.11196494,1.8656317,-0.09467098,-0.09939945,-0.4582478,-0.23341642,-0.07587367,-0.32211962,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.12455282,-0.11980957,-0.18899952,-0.33037326,-0.1379959,-0.37093112,-0.21147825,-0.16757363,-0.078787245,0.4200363,-0.09172271,0.08185311,0.47896606,-0.07638114,-0.5985433,-0.09379102,22.833755,-0.2592694,-0.16546789,-0.934772,-0.09207842,-0.11664121,-0.22079927,-0.13498159,-0.2503585,-0.100824,-0.6397137,-0.362938,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.49007794,7.484033,-0.039873518,-0.5533763,-0.2079939,1.0161506,10.205594,-0.04061949,-0.5836888,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.21623088,-0.048288155,0.018024957,0.41433942,-0.06940588,0.35294956,-0.38191828,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.53791004,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,6.203939,-0.044386145,2.322745,-0.01924836,-0.08367701,-0.22596186,0.13503344,-0.11196494,1.5588099,-0.09467098,-0.09939945,0.96623605,-0.23341642,-0.07587367,-0.18600102,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.14698462,-0.11980957,-0.18899952,0.020526987,-0.09633418,-0.02638453,-0.07405807,-0.16757363,-0.078787245,-0.36656094,-0.09172271,2.3396604,-1.174698,-0.07638114,1.0209359,-0.09379102,0.7676636,0.4132495,-0.37696332,-0.050534908,-0.14244245,-0.11664121,-0.051156025,-0.13498159,-0.2503585,-0.100824,1.3238055,4.292605,0.41300917,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.096239306,-0.08720162,-0.039873518,0.081839405,-0.17568429,-0.09654722,-0.06767534,-0.04061949,0.11743919,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.268674,-0.048288155,0.07817179,-0.25276822,-0.06940588,-0.1659254,-0.21721326,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.3041074,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.23084685,-0.08367701,-0.36396214,0.12399832,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.53331786,-0.23341642,-0.07587367,-0.2379555,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.2013697,-0.11980957,-0.18899952,-0.11764204,-0.08380737,-0.2881174,-0.26624307,-0.16757363,-0.078787245,0.74849015,-0.09172271,-0.16807015,0.047382478,-0.07638114,-0.09917373,-0.09379102,-0.2717374,-0.27469474,0.0357172,0.11943113,-0.08237692,-0.11664121,0.19415526,-0.13498159,-0.2503585,-0.100824,11.104163,0.14354898,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.33048704,-0.08720162,-0.039873518,-0.22967865,-0.2964877,-0.09654722,-0.06767534,-0.04061949,-0.18248302,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.12470915,-0.048288155,-0.39982167,-0.27679792,10.186263,-0.41985437,-0.50648403,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.21927732,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.25493947,-0.08367701,-0.6921088,-0.29033303,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-1.3184866,-0.23341642,-0.07587367,-0.3651229,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.14943299,-0.11980957,-0.18899952,-0.4138323,-0.22753486,-0.6989867,-0.49325663,-0.16757363,-0.078787245,-0.41269687,-0.09172271,-0.21811344,-0.2339639,-0.07638114,-0.38515773,-0.09379102,-0.72657603,-0.24311031,-0.15002804,-0.4218084,-0.08128332,-0.11664121,-0.46585482,-0.13498159,-0.2503585,-0.100824,0.1780208,-0.14976959,0.35755697,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.18449003,-0.08720162,-0.039873518,0.032794688,-0.09875095,-0.09654722,-0.06767534,-0.04061949,-0.02587845,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.29307818,-0.048288155,-0.2794857,-0.23917626,-0.06940588,-0.2112057,-0.09554367,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.1684076,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.052402508,-0.08367701,-0.23376971,-0.39999548,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.038770918,-0.23341642,-0.07587367,-0.13989541,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.095837526,-0.11980957,-0.18899952,-0.05479249,-0.054867364,-0.38077432,-0.3619863,-0.16757363,-0.078787245,0.6709458,-0.09172271,-0.14216767,0.18238963,-0.07638114,-0.6599217,-0.09379102,-0.1711628,-0.12469447,0.06622208,-0.36497942,-0.024101352,-0.11664121,-0.2897653,-0.13498159,-0.2503585,-0.100824,-0.7286709,-0.27641678,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.15567051,-0.08720162,-0.039873518,-0.66411453,-0.16726318,-0.09654722,-0.06767534,-0.04061949,0.08522806,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.27561694,-0.048288155,0.1286022,0.080719694,-0.06940588,0.9007968,0.44865417,-0.09926551,-0.052082743,-0.1653577,-0.11526267,1.9341346,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.06709135,-0.08367701,-0.30320492,0.25193214,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.42635465,-0.23341642,-0.07587367,0.14276147,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.24160016,-0.11980957,-0.18899952,0.21711263,0.30384803,1.0617273,0.4899994,-0.16757363,-0.078787245,-0.051049557,-0.09172271,-0.035858016,-1.188039,-0.07638114,1.3041753,-0.09379102,0.30429605,0.07530001,-0.13824065,-0.46172985,0.07925336,-0.11664121,0.9550014,-0.13498159,-0.2503585,-0.100824,0.012141281,-0.37273473,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.051947515,-0.08720162,-0.039873518,-0.25870228,0.14428619,-0.09654722,-0.06767534,-0.04061949,-0.023772564,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.22671977,-0.048288155,0.0695791,-0.40804818,-0.06940588,1.1254599,0.07612347,-0.09926551,-0.052082743,0.95390606,-0.11526267,-0.9375894,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.07756363,-0.08367701,-0.18244581,-0.31626415,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.8575393,2.7832952,-0.07587367,0.1538348,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.33737785,-0.11980957,-0.18899952,0.043848474,0.24388953,0.8535534,0.15956141,-0.16757363,-0.078787245,0.08280345,-0.09172271,-0.013655412,0.5455451,-0.07638114,1.4605316,-0.09379102,0.40934217,0.20028262,0.16275552,0.6071627,0.108498506,-0.11664121,0.10769508,-0.13498159,-0.2503585,-0.100824,1.732849,-0.6109055,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.38256717,1.1855959,-0.039873518,-0.45379034,-0.1298399,-0.09654722,-0.06767534,-0.04061949,-0.68020684,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.39598888,-0.048288155,-0.22106826,0.34968755,-0.06940588,0.026305912,-0.3226041,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.26602238,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.04582879,-0.08367701,0.4620411,-0.00047807457,-0.11196494,-0.16218084,-0.09467098,-0.09939945,1.13598,-0.23341642,-0.07587367,-0.1758268,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.20341393,-0.11980957,-0.18899952,-0.17375271,-0.17691214,-0.24793515,0.11416865,-0.16757363,-0.078787245,0.016098596,-0.09172271,-0.0022758315,-0.7812854,-0.07638114,0.58359253,-0.09379102,-0.34033236,0.09238461,-0.1834672,-0.072502345,-0.14853081,-0.11664121,-0.23305847,-0.13498159,-0.2503585,-0.100824,-0.32255957,-0.5105347,0.5756467,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,2.2901108,0.08928149,-0.08720162,-0.039873518,-0.37742567,-0.065816514,-0.09654722,-0.06767534,-0.04061949,-0.1672521,-0.057666454,-0.071920976,-0.06867951,0.49541256,-0.08561648,-0.4089039,-0.048288155,-0.024988404,-0.12837636,-0.06940588,0.52483225,-0.028002305,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.8512461,-0.08795058,0.5240748,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.06547778,-0.08367701,-0.3703865,-0.18301895,1.0329843,-0.16218084,-0.09467098,-0.09939945,0.83658344,-0.23341642,-0.07587367,-0.007662233,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.181149,-0.11980957,-0.18899952,-0.04013893,-0.15709852,0.6616944,-0.12279212,-0.16757363,-0.078787245,0.028937316,-0.09172271,0.042417504,-0.90874624,-0.07638114,2.7147377,-0.09379102,1.139137,-0.15498364,-0.24531506,-0.7753673,-0.11917459,-0.11664121,-0.078897215,-0.13498159,-0.2503585,-0.100824,1.5532012,-0.044942256,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.13060072,-0.08720162,-0.039873518,0.3715622,-0.31935683,-0.09654722,-0.06767534,-0.04061949,-0.2498437,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.4639878,-0.048288155,-0.14753719,-0.2799621,-0.06940588,-0.10294559,-0.28707972,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.22646,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.23013514,-0.08367701,-0.014218031,-0.47812104,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.64871365,-0.23341642,-0.07587367,-0.65943766,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.49228477,-0.11980957,-0.18899952,-0.034245603,-0.109649725,-0.5466667,-0.30255678,-0.16757363,-0.078787245,-0.09086626,-0.09172271,-0.18428393,1.1158185,-0.07638114,-0.7565964,-0.09379102,-0.3097088,-0.118684046,-0.07750899,0.32097417,-0.07221941,-0.11664121,-0.3186952,-0.13498159,0.5226957,-0.100824,0.9116467,-0.3159331,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.27923888,-0.08720162,-0.039873518,-0.09488312,0.14736608,0.8509285,-0.06767534,-0.04061949,-0.1270768,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.46214667,-0.048288155,-0.115264416,-0.3331781,-0.06940588,-0.27902076,0.2756605,-0.09926551,-0.052082743,-0.1653577,-0.11526267,1.3791735,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.21976015,-0.08367701,-0.345464,-0.27208385,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.35112926,-0.23341642,-0.07587367,-0.06816113,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.26943895,-0.11980957,-0.18899952,-0.13352041,-0.21577601,-0.81786704,-0.5614384,-0.16757363,-0.078787245,-0.20113966,-0.09172271,-0.23177624,0.86666155,-0.07638114,0.13422349,-0.09379102,-0.29625365,-0.059754223,-0.11456724,-0.12802188,-0.21893364,3.4086657,-0.19487822,-0.13498159,-0.2503585,-0.100824,-0.27569965,-0.24229139,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.26196283,-0.08720162,-0.039873518,-0.01480017,-0.60035205,-0.09654722,-0.06767534,-0.04061949,-0.34995496,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.33533043,-0.048288155,-0.2764833,-0.3062995,-0.06940588,-0.3990281,-0.45286545,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.1533765,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.3855279,-0.08367701,-0.033065416,-0.79380465,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.20230228,-0.23341642,-0.07587367,-0.5394612,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.46807027,-0.11980957,-0.18899952,-0.2531757,-0.24783501,-0.7793988,-0.285466,-0.16757363,-0.078787245,-0.046289098,-0.09172271,-0.23973155,0.36750978,-0.07638114,-0.40803552,-0.09379102,-0.12992145,-0.46537971,-0.16763595,-0.3493591,-0.14368945,-0.11664121,-0.5891313,-0.13498159,-0.2503585,-0.100824,-0.8345397,-0.4697011,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
