rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ARL13B,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AZIN1,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_RPLP2,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_TKT,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_LDLR,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_CFC1B,methylation_gene__GENE_GGCT,rnaseq_gene__GENE_PTH,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_NLRX1,methylation_gene__GENE_ACADM,methylation_gene__GENE_HERPUD2,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_PREB,methylation_gene__GENE_TMEM141,methylation_gene__GENE_PROS1,methylation_gene__GENE_SIK3,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR2T12,methylation_gene__GENE_TMEM160,methylation_gene__GENE_ZCCHC11,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_OR4F6,cnv_log2__GENE_LINC00672,cnv_log2__GENE_LASP1,cnv_log2__GENE_MIR6779,cnv_log2__GENE_PCGF2,cnv_log2__GENE_MLLT6,cnv_log2__GENE_MIR4734,cnv_log2__GENE_CISD3,cnv_log2__GENE_MIR4726,cnv_log2__GENE_CWC25,cnv_log2__GENE_MIR4727,cnv_log2__GENE_PSMB3,cnv_log2__GENE_RPL23,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_SNORA21,cnv_log2__GENE_C17ORF98,methylation_gene__GENE_DPP7,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_ERCC5,methylation_gene__GENE_LSM12,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_NEIL3,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_CSHL1,cnv_log2__GENE_LRRC37A11P,cnv_log2__GENE_RDM1P5,cnv_log2__GENE_FBXO47,methylation_gene__GENE_PRCP;C11ORF82,target
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.10228162,-0.026637884,0.05528948,-0.076208994,0.34262627,-0.18714727,-0.052885056,0.13253358,-0.07671373,0.5067529,-0.05375852,-0.059945107,0.2372654,-0.3007013,0.33862966,0.42748314,-0.05610869,0.05064632,-0.115279995,0.37783164,0.7022342,-0.07707038,1.2389246,-0.039870124,-0.105781555,-0.094578944,-0.13364081,0.2743028,-0.12458608,0.056156803,1.0045993,-0.11409981,-0.12754409,0.55422425,-0.15906872,-0.1779356,0.8540263,0.06539252,0.4975068,0.54502434,0.36779922,-0.08197233,-0.20604876,-0.10047635,-0.09219879,0.012181041,0.24969716,0.019366346,-0.0028588262,0.543068,-0.07800698,-0.09117372,0.6884326,1.0314723,-0.19943407,0.4822285,-0.12302327,0.54756105,-0.11701565,-0.15370408,-0.15370408,-0.15370408,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.03695031,0.3910799,1.3963526,1.1288288,-0.06817627,0.28212425,-0.08857027,0.67832303,-0.11265257,-0.15916876,-0.15916876,-0.15916876,0.9567887,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.12806726,-0.089734785,-0.08172713,-0.076208994,0.10886231,-0.22419453,-0.052885056,0.023935651,-0.07671373,-0.06309092,-0.05375852,-0.059945107,0.29843485,-0.07937852,0.99114096,0.44738868,-0.05610869,-0.3548811,-0.115279995,0.23349741,0.31465065,-0.07707038,0.99939156,0.1879195,-0.105781555,-0.13538446,-0.13364081,0.4917659,-0.12458608,0.17900878,0.30302143,-0.11409981,-0.12754409,0.55568546,-0.15906872,-0.1779356,1.1080111,0.69208497,0.6559642,-0.19475003,-0.054564588,-0.2009871,-0.4347491,-0.10047635,0.49704745,0.30024785,0.060364194,0.031509142,0.44789356,0.47067478,-0.07800698,-0.09117372,0.56018513,0.572794,-0.19943407,0.5160918,-0.12302327,-0.14486007,-0.11701565,0.053209547,0.053209547,0.053209547,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.011188912,-0.0039637196,0.018011885,0.8454159,-0.06817627,0.21613002,-0.08857027,-0.8919045,-0.11265257,0.0458092,0.0458092,0.0458092,-0.019690072,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,0.06964818,-0.17384122,0.44274798,-0.076208994,0.21001181,-0.12772195,-0.052885056,0.2706751,-0.07671373,0.31453645,-0.05375852,-0.059945107,0.14908046,-0.077478625,-0.12050422,0.35915965,-0.05610869,0.29307368,-0.115279995,0.24848306,0.5844563,-0.07707038,0.20935532,0.1608713,-0.105781555,0.11355183,-0.13364081,-0.121252306,-0.12458608,0.15880933,0.47496718,-0.11409981,-0.12754409,0.7720786,-0.15906872,1.2068262,0.7789015,0.5387383,0.59419364,0.46345672,0.37502623,-0.07592422,-0.2569922,-0.10047635,0.2272254,0.7373649,0.07353606,0.15615322,0.7435093,0.47917026,-0.07800698,-0.09117372,0.44668126,0.9498777,-0.19943407,1.0824646,-0.12302327,-0.14486007,-0.11701565,-0.3775778,-0.3775778,-0.3775778,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,0.14388596,0.49289367,0.88941115,0.7144186,-0.06817627,0.5320672,-0.08857027,0.30077076,-0.11265257,-0.3809482,-0.3809482,-0.3809482,0.7545403,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.06799419,-0.27185005,0.0054426696,-0.076208994,-0.014975932,-0.08340784,-0.052885056,-0.09240501,-0.07671373,0.32905808,-0.05375852,-0.059945107,0.1207139,-0.011746857,0.40722835,0.50112325,-0.05610869,0.13650824,-0.115279995,0.36819717,0.5679241,-0.07707038,0.5283444,-0.022890057,-0.105781555,-0.14522488,-0.13364081,0.652172,-0.12458608,-0.1013929,0.83866066,-0.11409981,-0.12754409,1.2635307,-0.15906872,-0.1779356,0.645194,-0.2961143,0.7746599,-0.06619581,0.2480464,-0.14002037,0.1950608,-0.10047635,-0.13524202,0.18359688,-0.17783901,-0.46143728,0.6680558,0.2960186,-0.07800698,-0.09117372,0.2293341,0.286744,-0.19943407,0.45245475,-0.12302327,-0.14486007,-0.11701565,-0.16388015,-0.16388015,-0.16388015,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,0.21629706,0.11760501,0.55034286,0.18063915,-0.06817627,0.4309278,-0.08857027,0.034958865,-0.11265257,-0.16924964,-0.16924964,-0.16924964,2.9655514,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.2754986,-0.3170057,-0.24211152,-0.076208994,-0.35510105,-0.016057957,-0.052885056,-0.01722749,-0.07671373,-0.48020726,-0.05375852,-0.059945107,0.30394214,-0.5277023,-0.30517483,-0.51104397,-0.05610869,0.04606528,-0.115279995,-0.118770085,-0.45897374,-0.07707038,-0.4528187,-0.16885634,-0.105781555,-0.38805804,-0.13364081,-0.8429011,-0.12458608,-0.3856329,0.12755908,-0.11409981,-0.12754409,-0.31801677,-0.15906872,-0.1779356,-0.24760391,-0.3632377,-0.22034955,-0.8164268,-0.03177874,0.0050896546,-0.23547722,-0.10047635,-0.54404247,-0.12989363,-0.37646028,-0.5401044,-0.5577972,0.36016968,-0.07800698,-0.09117372,-0.8903037,-0.043453127,-0.19943407,-0.4221682,-0.12302327,-0.14486007,-0.11701565,-0.48951468,-0.48951468,-0.48951468,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.48950148,-0.3380245,-0.38926366,-0.55519277,-0.39151576,-0.06817627,-0.5501384,-0.08857027,0.5652892,-0.11265257,-0.49183792,-0.49183792,-0.49183792,0.028199015,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.118686944,-0.08135312,0.4020011,-0.076208994,0.145766,-0.19926059,-0.052885056,0.12858018,-0.07671373,0.42920274,-0.05375852,-0.059945107,0.07669249,-0.15901923,0.054133315,-0.09176247,-0.05610869,0.10354787,-0.115279995,-0.24893612,-0.07697277,-0.07707038,0.16185874,-0.1046695,-0.105781555,-0.0043747863,0.70377237,0.37531337,-0.12458608,-0.3998038,0.64652,-0.11409981,-0.12754409,0.8454058,-0.15906872,-0.1779356,0.20151408,0.03339268,-0.05204121,1.9877144,-0.32984498,-0.10494892,-0.3004594,-0.10047635,0.60824716,0.36366928,-0.2124815,-0.25724798,-0.33537933,-0.31946817,-0.07800698,-0.09117372,0.06493337,-0.15757169,2.1136463,19.146242,-0.12302327,-0.14486007,-0.11701565,-0.12656786,-0.12656786,-0.12656786,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.5050136,0.38659605,0.2085659,0.008000114,-0.06817627,0.81641924,-0.08857027,0.042015992,-0.11265257,-0.1322864,-0.1322864,-0.1322864,-0.1233682,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,0.0048113912,0.26508018,0.029498672,-0.076208994,-0.12578732,-0.004175413,-0.052885056,0.23942938,-0.07671373,0.07542073,-0.05375852,-0.059945107,0.4460633,0.05557574,0.3719514,0.21038921,-0.05610869,0.6393583,-0.115279995,0.08456605,0.17753728,-0.07707038,-0.54370034,0.011905025,-0.105781555,-0.20356432,-0.13364081,0.57103896,-0.12458608,0.39687398,0.052753452,-0.11409981,-0.12754409,0.297877,-0.15906872,-0.1779356,-0.08540981,1.3567611,0.10467282,0.1688494,-0.24330297,-0.03059525,-0.22354166,-0.10047635,-0.13359237,-0.104670286,0.17017102,-0.30742314,0.13482659,0.5901718,-0.07800698,-0.09117372,-0.11142882,0.17675915,-0.19943407,0.2671839,-0.12302327,-0.14486007,-0.11701565,-0.3911459,-0.3911459,-0.3911459,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,-0.39113274,0.20924799,0.31708753,-0.34052816,-0.46047172,-0.06817627,0.70821524,-0.08857027,0.19452335,-0.11265257,-0.3943894,-0.3943894,-0.3943894,-0.21163176,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.15426713,-0.29004136,0.17420074,-0.076208994,0.4668591,-0.28165153,-0.052885056,0.020830989,-0.07671373,0.37694913,-0.05375852,-0.059945107,-0.13904826,-0.18326369,0.12294496,1.0847449,-0.05610869,0.4858161,-0.115279995,0.010898356,0.05456494,-0.07707038,0.031844098,0.17979047,-0.105781555,-0.00066746963,-0.13364081,0.19679406,-0.12458608,-0.17998973,12.285047,-0.11409981,-0.12754409,0.24305966,-0.15906872,-0.1779356,-0.10502594,0.82065773,0.22682779,0.3941246,0.0063426,-0.10297402,-0.47045395,-0.10047635,0.07499891,-0.18867207,0.23701379,-0.40586755,-0.2815586,0.71962285,-0.07800698,-0.09117372,0.4086612,-0.22117224,-0.19943407,0.02173457,-0.12302327,-0.14486007,-0.11701565,-0.18762434,-0.18762434,-0.18762434,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,0.61319166,-0.27106524,0.111713775,0.40638512,-0.06817627,0.9696188,-0.08857027,-7.2668734,-0.11265257,-0.1927717,-0.1927717,-0.1927717,-0.048715428,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.10402991,-0.11769905,-0.093428105,-0.076208994,0.10558808,-0.18327269,22.066364,-0.16654232,-0.07671373,0.09817299,-0.05375852,-0.059945107,0.41958538,-0.2231953,0.12587138,0.2557716,-0.05610869,0.47624305,-0.115279995,0.19923557,-0.1695316,-0.07707038,0.046866994,-0.12584342,-0.105781555,-0.09852885,-0.13364081,-0.033065975,0.8388668,0.0036996573,0.66627985,-0.11409981,-0.12754409,0.012658087,-0.15906872,1.1585119,-0.044875376,0.015139827,-0.04008384,0.29456848,-0.43942,-0.08653944,-0.27964297,-0.10047635,0.4030077,0.3851041,0.05081155,-0.40742365,-0.17330426,-0.30694246,-0.07800698,-0.09117372,0.20337398,0.48627076,-0.19943407,-0.0020700654,-0.12302327,-0.14486007,-0.11701565,-0.17405623,-0.17405623,-0.17405623,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,-0.17404307,0.22268389,-0.5340889,-0.27501336,0.6778022,-0.06817627,0.28700942,-0.08857027,0.3848878,-0.11265257,-0.17933053,-0.17933053,-0.17933053,0.34735927,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.082123764,-0.12791085,0.1302406,-0.076208994,0.1704444,-0.08702086,-0.052885056,-0.010627207,-0.07671373,0.019615619,-0.05375852,-0.059945107,0.3730801,-0.1043257,0.45286548,-0.07473944,-0.05610869,0.13648792,-0.115279995,0.6825667,1.1861277,-0.07707038,0.18460937,-0.06277172,-0.105781555,-0.090001,-0.13364081,0.6068718,-0.12458608,0.039257873,1.8327817,-0.11409981,-0.12754409,-0.09274394,-0.15906872,-0.1779356,0.25265452,-0.015618607,-0.2294745,0.6101978,0.10171736,-0.23219745,-0.36902216,-0.10047635,0.23911758,-0.2832669,0.4207073,0.59742594,-0.4152729,0.9236831,-0.07800698,-0.09117372,0.3619775,0.0998744,-0.19943407,1.0401075,-0.12302327,-0.14486007,-0.11701565,0.11087401,0.11087401,0.11087401,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,0.1108871,-0.22232904,0.11878219,-0.028289095,0.4459728,-0.06817627,0.24103108,-0.08857027,0.40456268,-0.11265257,0.10293422,0.10293422,0.10293422,0.33121157,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.23662275,-0.3024057,0.48736537,-0.076208994,-0.58173263,-0.07337204,-0.052885056,-0.12797666,-0.07671373,0.28243428,-0.05375852,-0.059945107,0.038547054,-0.49102107,-0.42212766,-0.03229449,-0.05610869,-0.22973956,-0.115279995,0.15749168,-0.13644932,-0.07707038,0.19948883,0.525845,-0.105781555,-0.18713865,-0.13364081,-0.17255911,-0.12458608,0.32693002,0.15703635,-0.11409981,-0.12754409,-0.34749886,-0.15906872,-0.1779356,0.26312262,0.9974307,0.2668745,0.16756521,0.25032508,-0.1429607,-0.16882339,-0.10047635,1.153441,0.8934699,0.023456566,0.012585709,-0.087284684,0.77159107,-0.07800698,-0.09117372,0.098971866,-0.068481766,1.3655391,0.095704995,-0.12302327,-0.14486007,-0.11701565,-0.10282367,-0.10282367,-0.10282367,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.10281053,-0.36394125,0.1936142,0.23408903,0.05742467,-0.06817627,1.2147361,-0.08857027,0.5731564,-0.11265257,-0.10876435,-0.10876435,-0.10876435,0.19578728,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.1965129,-0.25701103,-0.2262255,-0.076208994,-0.28607368,-0.24974307,-0.052885056,-0.23905225,-0.07671373,-0.37603098,-0.05375852,-0.059945107,0.39871156,-0.51322657,-0.42875296,1.739028,-0.05610869,0.12735383,-0.115279995,0.66521615,-0.4539027,-0.07707038,-0.30835506,-0.1738901,-0.105781555,-0.06545648,-0.13364081,-0.49606192,-0.12458608,-0.26230806,0.02861088,-0.11409981,-0.12754409,-0.32868433,-0.15906872,-0.1779356,-0.07314326,-0.63868445,-0.18859707,-0.3374117,0.74622047,-0.088318676,-0.39615953,-0.10047635,0.69338864,0.086797416,-0.4816077,-0.60352635,-0.37957278,0.3912933,-0.07800698,-0.09117372,-0.65384716,0.0009333029,-0.19943407,-0.65707123,-0.12302327,-0.14486007,-0.11701565,0.0837378,0.0837378,0.0837378,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,0.083750896,-0.44588545,0.2102614,0.08661828,-0.25426924,-0.06817627,0.032999195,-0.08857027,0.42083663,-0.11265257,0.07605186,0.07605186,0.07605186,0.08242756,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.16327651,-0.30881396,-0.24474327,-0.076208994,-0.06686267,-0.26648355,-0.052885056,-0.16903323,-0.07671373,-0.19252473,-0.05375852,-0.059945107,0.3995951,-0.33711728,-0.38375467,-0.19388647,-0.05610869,-0.05876363,-0.115279995,-0.033688203,-0.09655923,-0.07707038,-0.2580422,1.0097644,-0.105781555,-0.32724118,-0.13364081,-0.37888104,-0.12458608,0.38190043,-0.3075322,-0.11409981,-0.12754409,0.36817124,-0.15906872,-0.1779356,0.17550725,-0.2886857,-0.19034062,-0.25158894,-0.27100864,-0.1563762,-0.33102322,-0.10047635,0.58362454,-0.2145103,0.25489458,0.0329332,0.5546354,0.50492793,-0.07800698,-0.09117372,-0.6425602,-0.1951466,-0.19943407,-0.55884904,-0.12302327,-0.14486007,-0.11701565,-0.05872733,-0.05872733,-0.05872733,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.12810396,-0.39558196,-0.7737189,-0.4151555,-0.06817627,-0.58476025,-0.08857027,0.04756695,-0.11265257,-0.065080516,-0.065080516,-0.065080516,-0.6398586,1
-0.044065267,-0.044065263,-0.044065267,22.649548,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,0.066732466,0.14126594,-0.15592614,-0.076208994,-0.025970517,0.008246835,-0.052885056,-0.16447729,-0.07671373,-0.2478827,-0.05375852,-0.059945107,0.023118759,1.9632455,0.1795061,-0.15117934,-0.05610869,-0.19841214,-0.115279995,-0.40035963,-0.21419704,-0.07707038,0.031205747,-0.15096109,-0.105781555,-0.08919269,-0.13364081,0.09845582,-0.12458608,-0.38398427,-0.15949878,-0.11409981,1.7861705,-0.31590766,-0.15906872,-0.1779356,-0.16718657,-0.26190326,-0.6326765,-0.052055046,0.09600807,0.068006895,-0.029313264,-0.10047635,-0.4074281,-0.2024939,-0.22642319,0.09620203,0.1276184,0.39507532,-0.07800698,-0.09117372,-0.24778771,-0.32066587,-0.19943407,-0.21703242,-0.12302327,-0.14486007,-0.11701565,-0.3877539,-0.3877539,-0.3877539,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.137377,-0.045238335,-0.11212282,-0.08200314,-0.06817627,-0.20178555,-0.08857027,-4.491413,-0.11265257,-0.3910291,-0.3910291,-0.3910291,-0.04726675,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022133293,0.018947562,0.032169104,0.0,-0.21465495,0.32609913,0.0,-0.30501378,0.0,-0.0175989,0.0,0.0,-0.35411346,0.24202615,-0.4116234,-0.26153147,0.0,-0.15707134,0.0,-0.41678184,-0.19265224,0.0,-0.44176692,-0.32066888,0.0,0.012355466,0.0,-0.19158028,0.0,-0.16510622,-0.40844396,0.0,0.0,-0.66429716,0.0,0.0,-0.67386633,-0.6259467,-0.2782851,-0.44807312,-0.4760641,0.087114125,-0.49947765,0.0,-0.3599122,0.25341338,-0.35648432,-0.3768266,0.4256651,-0.5553352,0.0,0.0,-0.23037626,-0.7334546,0.0,-0.3721311,0.0,0.0,0.0,-0.109607734,-0.109607734,-0.109607734,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.10959459,-0.07169129,-0.5047616,-0.09216637,-0.27095094,0.0,-0.34643784,0.0,0.52622944,0.0,-0.11548492,-0.11548492,-0.11548492,0.019310778,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.25760442,0.0010322788,-0.21894918,-0.076208994,-0.13078502,0.015876548,-0.052885056,-0.5560584,-0.07671373,-0.04486586,-0.05375852,-0.059945107,-0.09744891,-0.15766966,-0.52435154,-0.07446844,-0.05610869,-0.7845366,-0.115279995,-0.42834416,-0.6310975,-0.07707038,-0.4595847,-0.26937202,-0.105781555,-0.14738607,-0.13364081,-0.34790748,-0.12458608,-0.4466104,-0.48544127,-0.11409981,-0.12754409,-0.41608116,-0.15906872,-0.1779356,-0.58340204,-0.36915222,-0.36194685,0.2979035,-0.8006598,-0.05426928,-0.5534249,-0.10047635,-0.4322939,-0.67739743,-0.20211428,-0.3805133,-0.4374792,0.22657068,-0.07800698,-0.09117372,-0.51024216,-0.49342206,-0.19943407,-0.5178331,-0.12302327,-0.14486007,-0.11701565,-0.119783804,-0.119783804,-0.119783804,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.51947033,-0.660926,-0.75900257,-0.5617155,-0.06817627,-0.99288917,-0.08857027,0.11575424,-0.11265257,-0.12556581,-0.12556581,-0.12556581,-0.26691785,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.16116463,-0.23481335,-0.027170237,-0.076208994,0.54445976,-0.045649294,-0.052885056,0.67733794,-0.07671373,0.43130615,-0.05375852,-0.059945107,0.15517063,-0.029963788,0.32961774,0.14525615,-0.05610869,0.25752863,-0.115279995,0.6487934,1.7257614,-0.07707038,0.31385162,0.23389043,-0.105781555,0.1174007,-0.13364081,0.16425103,-0.12458608,0.0081486665,0.07313107,-0.11409981,-0.12754409,0.30554885,-0.15906872,-0.1779356,0.47595146,1.4954869,0.53166735,0.22233939,0.13724647,0.103767596,0.8040049,-0.10047635,0.26017854,0.95614797,-0.09663158,-0.03184471,0.21714537,0.6140231,-0.07800698,-0.09117372,0.31976968,1.1440418,-0.19943407,-0.03577097,-0.12302327,-0.14486007,-0.11701565,-0.11639177,-0.11639177,-0.11639177,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,0.5946902,0.49201927,0.22381647,1.15291,-0.06817627,1.4869432,-0.08857027,0.31442678,-0.11265257,-0.122205526,-0.122205526,-0.122205526,1.2913564,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.1739294,0.031607624,0.28713268,-0.076208994,0.11384741,0.07603317,-0.052885056,0.090309955,-0.07671373,0.46656552,-0.05375852,-0.059945107,0.10952009,-0.03584377,0.5690729,1.1689492,-0.05610869,0.38469183,-0.115279995,-0.02649783,0.7203436,-0.07707038,0.7911005,0.06942324,-0.105781555,0.17496172,-0.13364081,0.82036984,-0.12458608,-0.12058112,-0.5869729,-0.11409981,-0.12754409,0.08359025,-0.15906872,-0.1779356,0.29272032,1.0403956,-0.35054925,-0.13980247,-0.0997201,0.05467511,0.22952166,-0.10047635,0.11994067,-0.31483173,-0.078150466,0.12635711,0.32271686,0.16819757,-0.07800698,-0.09117372,0.88927126,0.072488904,-0.19943407,2.7638059,-0.12302327,-0.14486007,-0.11701565,-0.3097373,-0.3097373,-0.3097373,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,-0.30972412,0.5501011,-0.28107944,0.40832797,0.5444517,-0.06817627,0.12023921,-0.08857027,-0.14467491,-0.11265257,-0.3137423,-0.3137423,-0.3137423,0.7404263,0
